iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__l2_regularization,param_model__learning_rate,param_model__loss,param_model__max_iter,param_model__min_samples_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,20,0.3233991861343384,0.06407970188184808,0.005771851539611817,0.0016952040736938102,0.1,0.001,squared_error,600,1,"{'model__l2_regularization': 0.1, 'model__learning_rate': 0.001, 'model__loss': 'squared_error', 'model__max_iter': 600, 'model__min_samples_leaf': 1}",-237.34476477352877,0.31752757073599747,-971.5062358539669,,,,,,,,,,795,0.6770475488504359,0.6728804249181228,0.6821946524246734,0.6759121216292248,0.6783011975522706,0.6683961986709241,0.6807941942165874,0.6811577151739574,0.6730540996466832,0.68025237321896,0.6769990526301839,0.0042271754481091545
0,20,0.1982224702835083,0.03643781085170732,0.005651521682739258,0.0020668118608867547,0.1,0.001,squared_error,600,2,"{'model__l2_regularization': 0.1, 'model__learning_rate': 0.001, 'model__loss': 'squared_error', 'model__max_iter': 600, 'model__min_samples_leaf': 2}",-225.14505211917339,0.5252998814937465,-972.511084280518,,,,,,,,,,794,0.6682500213703164,0.6256743460513835,0.6686723179487772,0.6347698949733114,0.669701262707228,0.6256572242948524,0.6264461654582794,0.674747031798328,0.6677004159450979,0.6345025347359852,0.6496121215283559,0.020506811355344247
0,20,0.09287221431732177,0.01873018179006004,0.005922484397888184,0.002668776090570602,0.1,0.001,squared_error,600,5,"{'model__l2_regularization': 0.1, 'model__learning_rate': 0.001, 'model__loss': 'squared_error', 'model__max_iter': 600, 'model__min_samples_leaf': 5}",-271.52999908670944,0.10620933322628545,-980.6623104429576,,,,,,,,,,793,0.3879849947057028,0.4382396780755259,0.541845813053812,0.5127836802940781,0.5709765317051299,0.4404026905745224,0.5242286765434254,0.5451000518205551,0.5751368518163303,0.4918717268075453,0.5028570695396627,0.05925937138935552
0,20,0.03158915042877197,0.010225767079390834,0.004449295997619629,0.0002503283827443997,0.1,0.001,squared_error,600,10,"{'model__l2_regularization': 0.1, 'model__learning_rate': 0.001, 'model__loss': 'squared_error', 'model__max_iter': 600, 'model__min_samples_leaf': 10}",-509.9320698846302,-0.2725608399274895,-3347.549161565892,,,,,,,,,,792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20,0.028354573249816894,0.0035420576024621907,0.005150127410888672,0.0019118257720556091,0.1,0.001,squared_error,600,20,"{'model__l2_regularization': 0.1, 'model__learning_rate': 0.001, 'model__loss': 'squared_error', 'model__max_iter': 600, 'model__min_samples_leaf': 20}",-509.9320698846302,-0.2725608399274895,-3347.549161565892,,,,,,,,,,791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20,0.5094561100006103,0.07506381855887256,0.010368561744689942,0.007120447794220694,0.1,0.001,squared_error,1000,1,"{'model__l2_regularization': 0.1, 'model__learning_rate': 0.001, 'model__loss': 'squared_error', 'model__max_iter': 1000, 'model__min_samples_leaf': 1}",-159.09006240862374,0.5050951390483772,-412.79559042669854,,,,,,,,,,790,0.8467639097183587,0.8442153046742098,0.8512134459236381,0.846489093420232,0.8479138045527563,0.8408029361116454,0.8498196151216174,0.8507555099975603,0.8437770709908685,0.8501210409448285,0.8471871731455716,0.0032694796718899907
0,20,0.3350424528121948,0.03902740257393415,0.006998658180236816,0.001188453015708106,0.1,0.001,squared_error,1000,2,"{'model__l2_regularization': 0.1, 'model__learning_rate': 0.001, 'model__loss': 'squared_error', 'model__max_iter': 1000, 'model__min_samples_leaf': 2}",-152.81478506838192,0.6874396105258896,-419.7190403816704,,,,,,,,,,805,0.8380778747854262,0.7869810265972795,0.8380259549879335,0.8154287168440265,0.8403765588528801,0.8007834660450722,0.7996043003503277,0.8438763847056248,0.8340061996929763,0.7993532878009483,0.8196513770662495,0.020383043094575566
0,20,0.1430588722229004,0.031915677273284516,0.007844901084899903,0.003696650123059723,0.1,0.001,squared_error,1000,5,"{'model__l2_regularization': 0.1, 'model__learning_rate': 0.001, 'model__loss': 'squared_error', 'model__max_iter': 1000, 'model__min_samples_leaf': 5}",-205.04557593269453,0.23897923526540776,-424.4165470328569,,,,,,,,,,807,0.5550833106711124,0.5719837713284226,0.7053470169686469,0.6594601554684061,0.7171876837155747,0.5773994301715829,0.6724359285174986,0.6861444786995081,0.7167352264949763,0.6233182206341321,0.6485095222669861,0.05914948102580575
0,20,0.050407576560974124,0.010803440777187706,0.008271741867065429,0.003087782279454136,0.1,0.001,squared_error,1000,10,"{'model__l2_regularization': 0.1, 'model__learning_rate': 0.001, 'model__loss': 'squared_error', 'model__max_iter': 1000, 'model__min_samples_leaf': 10}",-509.9320698846302,-0.2725608399274895,-3347.549161565892,,,,,,,,,,824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20,0.04591445922851563,0.007534744833457049,0.006679010391235351,0.0021043733949468453,0.1,0.001,squared_error,1000,20,"{'model__l2_regularization': 0.1, 'model__learning_rate': 0.001, 'model__loss': 'squared_error', 'model__max_iter': 1000, 'model__min_samples_leaf': 20}",-509.9320698846302,-0.2725608399274895,-3347.549161565892,,,,,,,,,,808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20,0.03579189777374268,0.011690643157047593,0.003981494903564453,0.002870726224513909,0.1,0.001,absolute_error,100,1,"{'model__l2_regularization': 0.1, 'model__learning_rate': 0.001, 'model__loss': 'absolute_error', 'model__max_iter': 100, 'model__min_samples_leaf': 1}",-415.8448699341364,-0.5514211013701542,-217.40142221930896,,,,,,,,,,823,0.14009775598671081,0.011471372853205208,-0.16623942554158355,0.038314676403840564,0.035252109113047214,-0.03207321479225289,-0.05632242732385229,-0.023129316764840757,-0.14205434685693974,-0.07365424902276296,-0.026833706594542837,0.085583307859478
0,20,0.03319387435913086,0.009579192500673479,0.0038895368576049804,0.0037258359821438812,0.1,0.001,absolute_error,100,2,"{'model__l2_regularization': 0.1, 'model__learning_rate': 0.001, 'model__loss': 'absolute_error', 'model__max_iter': 100, 'model__min_samples_leaf': 2}",-420.42705046431087,-0.5499889704714189,-217.40142221930896,,,,,,,,,,822,0.1271717969898838,0.0073208919867120414,-0.167706148799184,0.008743154387422458,0.04004751045998167,-0.03207321479225289,-0.08581520725213587,-0.023821444273208314,-0.14076276621733141,-0.04576164401688798,-0.03126570715270005,0.0819299100973839
0,20,0.025767421722412108,0.007873355507995899,0.003477668762207031,0.0015627835416246161,0.1,0.001,absolute_error,100,5,"{'model__l2_regularization': 0.1, 'model__learning_rate': 0.001, 'model__loss': 'absolute_error', 'model__max_iter': 100, 'model__min_samples_leaf': 5}",-413.13654378146157,-0.5628372783737507,-217.40142221930896,,,,,,,,,,821,0.10174028783887401,-0.004772377984627818,-0.18066466635096923,0.016515742408718448,0.02720169351545909,-0.022548574569301705,-0.09326712963303696,-0.021093295189039907,-0.18934433162440034,-0.021196521694416992,-0.03874291732827414,0.08658454834004461
0,20,0.012238836288452149,0.003957173876252161,0.0024913787841796876,0.00039141748504586396,0.1,0.001,absolute_error,100,10,"{'model__l2_regularization': 0.1, 'model__learning_rate': 0.001, 'model__loss': 'absolute_error', 'model__max_iter': 100, 'model__min_samples_leaf': 10}",-468.38010140851986,-0.5684986950596043,-258.3064260207437,,,,,,,,,,820,-0.0025009477121378243,-0.1246946732340044,-0.4135406896925322,-0.11740732741832915,-0.14132321269484915,-0.15098369492241148,-0.2777979304008309,-0.1156976932837872,-0.2964158441296676,-0.14921543622879518,-0.1789577449717345,0.11115314929710488
0,20,0.011483120918273925,0.0016532916902288431,0.0038241147994995117,0.0036835468397388676,0.1,0.001,absolute_error,100,20,"{'model__l2_regularization': 0.1, 'model__learning_rate': 0.001, 'model__loss': 'absolute_error', 'model__max_iter': 100, 'model__min_samples_leaf': 20}",-468.38010140851986,-0.5684986950596043,-258.3064260207437,,,,,,,,,,819,-0.0025009477121378243,-0.1246946732340044,-0.4135406896925322,-0.11740732741832915,-0.14132321269484915,-0.15098369492241148,-0.2777979304008309,-0.1156976932837872,-0.2964158441296676,-0.14921543622879518,-0.1789577449717345,0.11115314929710488
0,20,0.09246177673339843,0.011876217526465501,0.003744673728942871,0.0007355129316430099,0.1,0.001,absolute_error,300,1,"{'model__l2_regularization': 0.1, 'model__learning_rate': 0.001, 'model__loss': 'absolute_error', 'model__max_iter': 300, 'model__min_samples_leaf': 1}",-366.9259325964858,-0.5003305279278423,-155.17399492323736,,,,,,,,,,818,0.3588129125067899,0.22333510192609718,0.19727029619688285,0.2838286710571307,0.288956570615468,0.1196663255070598,0.2836358453066363,0.10055261690654793,0.09399749044159278,0.045967606671838745,0.19960234371360444,0.09950537764070963
0,20,0.086531662940979,0.025343773788961407,0.003746771812438965,0.0010639539643255596,0.1,0.001,absolute_error,300,2,"{'model__l2_regularization': 0.1, 'model__learning_rate': 0.001, 'model__loss': 'absolute_error', 'model__max_iter': 300, 'model__min_samples_leaf': 2}",-346.2146060275329,-0.5033899184304247,-155.17399492323736,,,,,,,,,,817,0.3340940790996283,0.2202634615951764,0.1931902180940248,0.21793364276948501,0.29260332962022595,0.1269966458979308,0.2586789159351698,0.09881027747059334,0.09565524929526859,0.11242520482321272,0.19506510246007158,0.08041200140426132
0,20,0.06248018741607666,0.014582209993207966,0.003842449188232422,0.0009561037423900389,0.1,0.001,absolute_error,300,5,"{'model__l2_regularization': 0.1, 'model__learning_rate': 0.001, 'model__loss': 'absolute_error', 'model__max_iter': 300, 'model__min_samples_leaf': 5}",-327.0491978352995,-0.5552011350719575,-155.17399492323736,,,,,,,,,,816,0.2549838002314344,0.17615193899128956,0.15767724660631166,0.22929820863111938,0.2736088330542773,0.13544622812325402,0.19955420878870356,0.11196609805285862,-0.02013032936569381,0.17285852445839833,0.16914147575719532,0.0795290522962131
0,20,0.021229147911071777,0.001586247694719078,0.003561735153198242,0.0008864523261976586,0.1,0.001,absolute_error,300,10,"{'model__l2_regularization': 0.1, 'model__learning_rate': 0.001, 'model__loss': 'absolute_error', 'model__max_iter': 300, 'model__min_samples_leaf': 10}",-468.38010140851986,-0.5684986950596043,-258.3064260207437,,,,,,,,,,815,-0.0025009477121378243,-0.1246946732340044,-0.4135406896925322,-0.11740732741832915,-0.14132321269484915,-0.15098369492241148,-0.2777979304008309,-0.1156976932837872,-0.2964158441296676,-0.14921543622879518,-0.1789577449717345,0.11115314929710488
0,20,0.02421896457672119,0.008120190133700435,0.0031999826431274416,0.00015197261239843386,0.1,0.001,absolute_error,300,20,"{'model__l2_regularization': 0.1, 'model__learning_rate': 0.001, 'model__loss': 'absolute_error', 'model__max_iter': 300, 'model__min_samples_leaf': 20}",-468.38010140851986,-0.5684986950596043,-258.3064260207437,,,,,,,,,,814,-0.0025009477121378243,-0.1246946732340044,-0.4135406896925322,-0.11740732741832915,-0.14132321269484915,-0.15098369492241148,-0.2777979304008309,-0.1156976932837872,-0.2964158441296676,-0.14921543622879518,-0.1789577449717345,0.11115314929710488
0,20,0.17512812614440917,0.025681790447220184,0.006105232238769531,0.002043934033404061,0.1,0.001,absolute_error,600,1,"{'model__l2_regularization': 0.1, 'model__learning_rate': 0.001, 'model__loss': 'absolute_error', 'model__max_iter': 600, 'model__min_samples_leaf': 1}",-342.4411278919882,-0.29750786125445283,-102.15975841919938,,,,,,,,,,813,0.5796799889437795,0.4379386250524788,0.5376983583396167,0.5608018226743413,0.5391393582425265,0.21964481130455593,0.57934324425359,0.2944649044683253,0.3399030101302547,0.17565012065397856,0.42642642440634476,0.14855728524621573
0,20,0.16993474960327148,0.027331549918062702,0.005348563194274902,0.0015662029180556496,0.1,0.001,absolute_error,600,2,"{'model__l2_regularization': 0.1, 'model__learning_rate': 0.001, 'model__loss': 'absolute_error', 'model__max_iter': 600, 'model__min_samples_leaf': 2}",-283.5921463313257,-0.2844776370825677,-96.37903465707461,,,,,,,,,,812,0.5464700354951085,0.4315557665809273,0.522497648876123,0.45370823968188123,0.5431179143627201,0.24741424926003563,0.5299504257237491,0.28169871691828274,0.33931611599018396,0.25862515352609605,0.41543542664151073,0.11673636930935981
0,20,0.13179631233215333,0.025934587197087952,0.006446123123168945,0.0035140331778222406,0.1,0.001,absolute_error,600,5,"{'model__l2_regularization': 0.1, 'model__learning_rate': 0.001, 'model__loss': 'absolute_error', 'model__max_iter': 600, 'model__min_samples_leaf': 5}",-240.57640691035067,-0.3942681348240682,-95.40044383272253,,,,,,,,,,811,0.4116955788534822,0.36601964189691694,0.4658736278193204,0.46373302996890686,0.5034310942976743,0.23021404812437696,0.46493703842782064,0.29850848902307536,0.2253722294509376,0.309346438009123,0.3739131215871634,0.0977972218572785
0,20,0.04507451057434082,0.010358902724232734,0.0054682731628417965,0.0030298577134997362,0.1,0.001,absolute_error,600,10,"{'model__l2_regularization': 0.1, 'model__learning_rate': 0.001, 'model__loss': 'absolute_error', 'model__max_iter': 600, 'model__min_samples_leaf': 10}",-468.38010140851986,-0.5684986950596043,-258.3064260207437,,,,,,,,,,810,-0.0025009477121378243,-0.1246946732340044,-0.4135406896925322,-0.11740732741832915,-0.14132321269484915,-0.15098369492241148,-0.2777979304008309,-0.1156976932837872,-0.2964158441296676,-0.14921543622879518,-0.1789577449717345,0.11115314929710488
0,20,0.045151591300964355,0.00985654253245011,0.005866241455078125,0.0028424055754352863,0.1,0.001,absolute_error,600,20,"{'model__l2_regularization': 0.1, 'model__learning_rate': 0.001, 'model__loss': 'absolute_error', 'model__max_iter': 600, 'model__min_samples_leaf': 20}",-468.38010140851986,-0.5684986950596043,-258.3064260207437,,,,,,,,,,809,-0.0025009477121378243,-0.1246946732340044,-0.4135406896925322,-0.11740732741832915,-0.14132321269484915,-0.15098369492241148,-0.2777979304008309,-0.1156976932837872,-0.2964158441296676,-0.14921543622879518,-0.1789577449717345,0.11115314929710488
0,20,0.3141007423400879,0.04759449306015264,0.006690120697021485,0.0010657019749885112,0.1,0.001,absolute_error,1000,1,"{'model__l2_regularization': 0.1, 'model__learning_rate': 0.001, 'model__loss': 'absolute_error', 'model__max_iter': 1000, 'model__min_samples_leaf': 1}",-308.0449193301068,0.0018432809602361155,-62.93350738647898,,,,,,,,,,789,0.7474220722399828,0.5997188855879236,0.76547619710095,0.7671862208763093,0.7400836492906395,0.27350763250938614,0.7831367815818511,0.454428511749116,0.5476517755071992,0.28816365574595026,0.5966775382189307,0.18917971327208818
0,20,0.3012417793273926,0.04596873452564325,0.008227944374084473,0.004030828426168676,0.1,0.001,absolute_error,1000,2,"{'model__l2_regularization': 0.1, 'model__learning_rate': 0.001, 'model__loss': 'absolute_error', 'model__max_iter': 1000, 'model__min_samples_leaf': 2}",-231.97390489022564,0.0031631659537414425,-53.353598591653316,,,,,,,,,,788,0.7071008879186055,0.5919320991227803,0.7465242026448933,0.6518365266752346,0.7378929968147767,0.2981476928043165,0.719761544777398,0.4549180088079783,0.5366240391265087,0.3697234630464351,0.5814461461738928,0.15323651828189633
0,20,0.20726189613342286,0.04162888368479833,0.008821749687194824,0.005533551258269374,0.1,0.001,absolute_error,1000,5,"{'model__l2_regularization': 0.1, 'model__learning_rate': 0.001, 'model__loss': 'absolute_error', 'model__max_iter': 1000, 'model__min_samples_leaf': 5}",-157.63233028243326,-0.22359575188729153,-48.992794165674105,,,,,,,,,,787,0.5366359334334971,0.49595804484586403,0.6704998568041777,0.6391859513864508,0.6453207517286027,0.3727538328017289,0.6503812618002958,0.47743101777056995,0.3971583720281674,0.35586335224371946,0.5241188374843075,0.1165202302251059
0,20,0.07712898254394532,0.014924812319941453,0.008494758605957031,0.0035420399384765867,0.1,0.001,absolute_error,1000,10,"{'model__l2_regularization': 0.1, 'model__learning_rate': 0.001, 'model__loss': 'absolute_error', 'model__max_iter': 1000, 'model__min_samples_leaf': 10}",-468.38010140851986,-0.5684986950596043,-258.3064260207437,,,,,,,,,,786,-0.0025009477121378243,-0.1246946732340044,-0.4135406896925322,-0.11740732741832915,-0.14132321269484915,-0.15098369492241148,-0.2777979304008309,-0.1156976932837872,-0.2964158441296676,-0.14921543622879518,-0.1789577449717345,0.11115314929710488
0,20,0.07519373893737794,0.014917913804995221,0.0060223817825317385,8.19228615249782e-05,0.1,0.001,absolute_error,1000,20,"{'model__l2_regularization': 0.1, 'model__learning_rate': 0.001, 'model__loss': 'absolute_error', 'model__max_iter': 1000, 'model__min_samples_leaf': 20}",-468.38010140851986,-0.5684986950596043,-258.3064260207437,,,,,,,,,,766,-0.0025009477121378243,-0.1246946732340044,-0.4135406896925322,-0.11740732741832915,-0.14132321269484915,-0.15098369492241148,-0.2777979304008309,-0.1156976932837872,-0.2964158441296676,-0.14921543622879518,-0.1789577449717345,0.11115314929710488
0,20,0.05722641944885254,0.013601074948541772,0.002599167823791504,5.3497011915345385e-05,0.1,0.01,squared_error,100,1,"{'model__l2_regularization': 0.1, 'model__learning_rate': 0.01, 'model__loss': 'squared_error', 'model__max_iter': 100, 'model__min_samples_leaf': 1}",-163.51527292064986,0.5066486130099555,-408.66140097251326,,,,,,,,,,765,0.8479854154954566,0.8454312822418132,0.8524354615443269,0.847716354208552,0.8491326353530284,0.8420130285388293,0.8510337528371424,0.851972888074856,0.8449988127671528,0.8513391597332053,0.8484058790794362,0.0032707219078734807
0,20,0.03389582633972168,0.006052778982151363,0.0034733057022094727,0.0016969341043961005,0.1,0.01,squared_error,100,2,"{'model__l2_regularization': 0.1, 'model__learning_rate': 0.01, 'model__loss': 'squared_error', 'model__max_iter': 100, 'model__min_samples_leaf': 2}",-152.4112221944028,0.6913395235183816,-415.44066490088926,,,,,,,,,,764,0.8392777023433344,0.7882026383114955,0.8391427355282992,0.8166806021337629,0.8416151993047084,0.8022098179720323,0.8008676355379724,0.8451252555234796,0.8352315406767062,0.7999880469868568,0.8208341174318647,0.020412541664800245
0,20,0.01785857677459717,0.00271883227725225,0.0025567531585693358,9.674312655503733e-05,0.1,0.01,squared_error,100,5,"{'model__l2_regularization': 0.1, 'model__learning_rate': 0.01, 'model__loss': 'squared_error', 'model__max_iter': 100, 'model__min_samples_leaf': 5}",-205.5114437007147,0.23750672337686818,-418.40074570344126,,,,,,,,,,763,0.5556771984817455,0.5730568840238912,0.7067369842109525,0.6606922998002873,0.7183277654544566,0.5785341199803666,0.673564366321612,0.6872795424011007,0.7177803426889735,0.6243552059154794,0.6496004709278866,0.05926362957107
0,20,0.007164859771728515,0.00027169140213007665,0.0027771472930908205,0.0009852680871449849,0.1,0.01,squared_error,100,10,"{'model__l2_regularization': 0.1, 'model__learning_rate': 0.01, 'model__loss': 'squared_error', 'model__max_iter': 100, 'model__min_samples_leaf': 10}",-509.9320698846302,-0.2725608399274895,-3347.549161565892,,,,,,,,,,762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20,0.007845520973205566,0.0019455199913583905,0.002846503257751465,0.0017637592488619082,0.1,0.01,squared_error,100,20,"{'model__l2_regularization': 0.1, 'model__learning_rate': 0.01, 'model__loss': 'squared_error', 'model__max_iter': 100, 'model__min_samples_leaf': 20}",-509.9320698846302,-0.2725608399274895,-3347.549161565892,,,,,,,,,,761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20,0.17339763641357422,0.036291965512486965,0.0060081005096435545,0.005100039556985277,0.1,0.01,squared_error,300,1,"{'model__l2_regularization': 0.1, 'model__learning_rate': 0.01, 'model__loss': 'squared_error', 'model__max_iter': 300, 'model__min_samples_leaf': 1}",-91.13498687707711,0.771424649173108,-30.02554363959393,,,,,,,,,,767,0.9962244004922908,0.9962010515191568,0.9966254157072245,0.9963562567381242,0.9963953768875992,0.9959858762430579,0.9965204459932954,0.996490072365724,0.9961195214605214,0.9966137282144522,0.9963532145621447,0.00020487574662914103
0,20,0.0983731508255005,0.020531245084970416,0.0041741132736206055,0.0014880363226707984,0.1,0.01,squared_error,300,2,"{'model__l2_regularization': 0.1, 'model__learning_rate': 0.01, 'model__loss': 'squared_error', 'model__max_iter': 300, 'model__min_samples_leaf': 2}",-70.16368963523527,0.82480732968472,-25.489458730834414,,,,,,,,,,760,0.9935109381329984,0.9720726002610817,0.9937775171201133,0.9892746543075964,0.9925922466436683,0.9914468406562831,0.9918348128695679,0.9959706326255767,0.9904996818381135,0.9887059132386641,0.9899685837693664,0.006310758000358581
0,20,0.04687399864196777,0.007661391120409781,0.0037086963653564452,0.0009019503679497388,0.1,0.01,squared_error,300,5,"{'model__l2_regularization': 0.1, 'model__learning_rate': 0.01, 'model__loss': 'squared_error', 'model__max_iter': 300, 'model__min_samples_leaf': 5}",-96.14408117012462,0.436470813491342,-187.9435929090323,,,,,,,,,,758,0.8876331071736543,0.8384390792874514,0.9441536960394801,0.8645912996922278,0.9192963801040809,0.8672235417683116,0.9342178718602211,0.9039125292549967,0.9104478565072249,0.8572604143522478,0.8927175776039895,0.033442969657513845
0,20,0.020290088653564454,0.004939430745987411,0.004205250740051269,0.0027327303203351183,0.1,0.01,squared_error,300,10,"{'model__l2_regularization': 0.1, 'model__learning_rate': 0.01, 'model__loss': 'squared_error', 'model__max_iter': 300, 'model__min_samples_leaf': 10}",-509.9320698846302,-0.2725608399274895,-3347.549161565892,,,,,,,,,,757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20,0.015746712684631348,0.003052384943990972,0.0033812522888183594,0.0007216323172307854,0.1,0.01,squared_error,300,20,"{'model__l2_regularization': 0.1, 'model__learning_rate': 0.01, 'model__loss': 'squared_error', 'model__max_iter': 300, 'model__min_samples_leaf': 20}",-509.9320698846302,-0.2725608399274895,-3347.549161565892,,,,,,,,,,756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
