iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__learning_rate,param_model__loss,param_model__max_features,param_model__min_samples_leaf,param_model__min_samples_split,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,20,0.03730220794677734,0.007286695091844022,0.002876877784729004,0.002021515210928369,0.001,squared_error,log2,1,20,600,"{'model__learning_rate': 0.001, 'model__loss': 'squared_error', 'model__max_features': 'log2', 'model__min_samples_leaf': 1, 'model__min_samples_split': 20, 'model__n_estimators': 600}",-0.04271546720149266,-4.404696172063315,-1.1438591116105403,,,,,,,,,,956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20,0.053613805770874025,0.008035303302497689,0.002207779884338379,9.494068809930048e-05,0.001,squared_error,log2,1,20,1000,"{'model__learning_rate': 0.001, 'model__loss': 'squared_error', 'model__max_features': 'log2', 'model__min_samples_leaf': 1, 'model__min_samples_split': 20, 'model__n_estimators': 1000}",-0.04271546720149266,-4.404696172063315,-1.1438591116105403,,,,,,,,,,954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20,0.010574722290039062,0.0023715240222681867,0.002184128761291504,0.0003434722371315356,0.001,squared_error,log2,2,2,100,"{'model__learning_rate': 0.001, 'model__loss': 'squared_error', 'model__max_features': 'log2', 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.19706819293877353,-3.725516319698632,-0.8811922688715872,,,,,,,,,,953,0.14492024552372296,0.1587269017523505,0.15378470108734554,0.16407041376621911,0.15698459850096247,0.1553774967622863,0.1465837084796997,0.1578829514414195,0.14855058710128177,0.16741785206596427,0.15542994564812523,0.006902293498265233
0,20,0.020659685134887695,0.002388547914668611,0.0027736663818359376,0.001416969800768774,0.001,squared_error,log2,2,2,300,"{'model__learning_rate': 0.001, 'model__loss': 'squared_error', 'model__max_features': 'log2', 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 300}",0.5212567059237322,-2.658613459770066,-0.49506929188908644,,,,,,,,,,952,0.3772558523917898,0.40520603027777635,0.3894587143667312,0.4153825819751221,0.39703729474827343,0.39509847031565426,0.3728760558510563,0.3969289041095516,0.37164315520023383,0.42186620072694647,0.39427532599631354,0.016200637583945483
0,20,0.04049782752990723,0.0074089092771470145,0.0027797937393188475,0.0017769200201839766,0.001,squared_error,log2,2,2,600,"{'model__learning_rate': 0.001, 'model__loss': 'squared_error', 'model__max_features': 'log2', 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 600}",0.7416618018166716,-1.4719308418821129,-0.07447436732456048,,,,,,,,,,951,0.6032825465990312,0.638760253688911,0.621998664424515,0.657637926824013,0.6288892339586165,0.6302353324128301,0.5964527718973788,0.6274620813826154,0.5826660617421011,0.663057251820536,0.6250442124750547,0.024164587244300102
0,20,0.06630351543426513,0.01153446400738367,0.0022221803665161133,5.057950556042137e-05,0.001,squared_error,log2,2,2,1000,"{'model__learning_rate': 0.001, 'model__loss': 'squared_error', 'model__max_features': 'log2', 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 1000}",0.7743972109180588,-0.8458645226703061,0.22751999910355147,,,,,,,,,,950,0.7751997720120587,0.8122935847096264,0.7975338412204718,0.8321067364130473,0.8005428815253592,0.8023549959852516,0.7620174871116709,0.7955533075990662,0.7382012520069843,0.8341563016979643,0.7949960160281501,0.02829617063108084
0,20,0.008899354934692382,0.0021551606517809913,0.0018961429595947266,0.00015801821539264445,0.001,squared_error,log2,2,5,100,"{'model__learning_rate': 0.001, 'model__loss': 'squared_error', 'model__max_features': 'log2', 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 100}",0.1991653582989018,-3.7159542586213705,-0.9116672544380304,,,,,,,,,,949,0.14605581402636258,0.15888402389472278,0.1488956848685048,0.1590325683140973,0.1540135812186919,0.1489602218210455,0.13697984044126543,0.1532498324015764,0.14409296409865724,0.1658194685995089,0.1515983999684433,0.0079634481198049
0,20,0.02115952968597412,0.0028107385379095295,0.0022312164306640624,0.0005466169285784056,0.001,squared_error,log2,2,5,300,"{'model__learning_rate': 0.001, 'model__loss': 'squared_error', 'model__max_features': 'log2', 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 300}",0.5040592246337299,-2.6098547636663625,-0.5239511930205143,,,,,,,,,,948,0.3665351028076089,0.40227571921348115,0.3829299571643453,0.40704368210044395,0.38930517775382545,0.38608477509532946,0.35690574393515506,0.38865135789813976,0.36679573042519564,0.41564831212443687,0.3862175558517962,0.017910423991907558
0,20,0.04378907680511475,0.008999223709042017,0.002167010307312012,6.921956558928247e-05,0.001,squared_error,log2,2,5,600,"{'model__learning_rate': 0.001, 'model__loss': 'squared_error', 'model__max_features': 'log2', 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 600}",0.734285324452788,-1.4852538448787125,-0.02419843536652455,,,,,,,,,,947,0.5878928212129704,0.6342260447857866,0.6144062349860309,0.6445745183665514,0.6216741609118096,0.6154395843553248,0.5812787300570561,0.6217584026322497,0.5744137836683877,0.6563696880840154,0.6152033969060182,0.02562276466281578
0,20,0.06953368186950684,0.01066600761948202,0.002837085723876953,0.0016435641686009742,0.001,squared_error,log2,2,5,1000,"{'model__learning_rate': 0.001, 'model__loss': 'squared_error', 'model__max_features': 'log2', 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 1000}",0.746774502054169,-0.8507185173049459,0.2907214129415753,,,,,,,,,,955,0.7602036727038057,0.8079613976017329,0.7892074835446491,0.8149142812760544,0.7916975217609274,0.7892872519594184,0.7457530910477321,0.7873051284536202,0.7266440819286304,0.8261003400902949,0.7839074250366865,0.02957403507272702
0,20,0.009582066535949707,0.0035409438077751354,0.002362704277038574,0.0014152353922620882,0.001,squared_error,log2,2,20,100,"{'model__learning_rate': 0.001, 'model__loss': 'squared_error', 'model__max_features': 'log2', 'model__min_samples_leaf': 2, 'model__min_samples_split': 20, 'model__n_estimators': 100}",-0.04271546720149266,-4.404696172063315,-1.1438591116105403,,,,,,,,,,966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20,0.02085106372833252,0.003933773032797919,0.0033138036727905274,0.0022946795713337776,0.001,squared_error,log2,2,20,300,"{'model__learning_rate': 0.001, 'model__loss': 'squared_error', 'model__max_features': 'log2', 'model__min_samples_leaf': 2, 'model__min_samples_split': 20, 'model__n_estimators': 300}",-0.04271546720149266,-4.404696172063315,-1.1438591116105403,,,,,,,,,,967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20,0.03614265918731689,0.006700455971684195,0.002661776542663574,0.001609560013554501,0.001,squared_error,log2,2,20,600,"{'model__learning_rate': 0.001, 'model__loss': 'squared_error', 'model__max_features': 'log2', 'model__min_samples_leaf': 2, 'model__min_samples_split': 20, 'model__n_estimators': 600}",-0.04271546720149266,-4.404696172063315,-1.1438591116105403,,,,,,,,,,968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20,0.05504255294799805,0.009005519504869013,0.0021830081939697267,5.906112818109956e-05,0.001,squared_error,log2,2,20,1000,"{'model__learning_rate': 0.001, 'model__loss': 'squared_error', 'model__max_features': 'log2', 'model__min_samples_leaf': 2, 'model__min_samples_split': 20, 'model__n_estimators': 1000}",-0.04271546720149266,-4.404696172063315,-1.1438591116105403,,,,,,,,,,987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20,0.008740377426147462,0.002605325979970992,0.0021106481552124025,0.0007417559350711109,0.001,squared_error,log2,5,2,100,"{'model__learning_rate': 0.001, 'model__loss': 'squared_error', 'model__max_features': 'log2', 'model__min_samples_leaf': 5, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.0802117287738886,-3.664712870197711,-0.8871534149259654,,,,,,,,,,986,0.07800220278410908,0.11891342651177095,0.10006258627300091,0.10713202458015236,0.1176876808283086,0.08573814452341111,0.09578656198167179,0.10226359525071183,0.08026908720680159,0.13371239544964242,0.10195677053895806,0.01708556991065319
0,20,0.02107713222503662,0.005108698906974367,0.002327585220336914,0.0011588087759625957,0.001,squared_error,log2,5,2,300,"{'model__learning_rate': 0.001, 'model__loss': 'squared_error', 'model__max_features': 'log2', 'model__min_samples_leaf': 5, 'model__min_samples_split': 2, 'model__n_estimators': 300}",0.28831124998323987,-2.5620076558851634,-0.46725510361636236,,,,,,,,,,985,0.20266448167015605,0.30413926267898617,0.2749011916717313,0.27371836148509987,0.296434287621009,0.23475921430970803,0.24978325904719967,0.26316234665920013,0.21345810473956495,0.34358263174939596,0.2656603141632051,0.04068983253369303
0,20,0.03774373531341553,0.004692719249026859,0.002621769905090332,0.000678622552063471,0.001,squared_error,log2,5,2,600,"{'model__learning_rate': 0.001, 'model__loss': 'squared_error', 'model__max_features': 'log2', 'model__min_samples_leaf': 5, 'model__min_samples_split': 2, 'model__n_estimators': 600}",0.48866544823511315,-1.4434868615591605,-0.0007175892323283417,,,,,,,,,,984,0.33873857950281716,0.4875058369520422,0.4609978615432192,0.44730140906525073,0.4807795981526487,0.4024722540776072,0.4186652543754006,0.42926068551799534,0.3525473598136719,0.5542383485185354,0.43725071875191884,0.0610487438439611
0,20,0.062237000465393065,0.007903729985642413,0.0031081199645996093,0.0017745078484426053,0.001,squared_error,log2,5,2,1000,"{'model__learning_rate': 0.001, 'model__loss': 'squared_error', 'model__max_features': 'log2', 'model__min_samples_leaf': 5, 'model__min_samples_split': 2, 'model__n_estimators': 1000}",0.6946599038735275,-0.5461926563549746,0.43537410974639534,,,,,,,,,,983,0.46231958871871026,0.6363636485782143,0.6254332057504667,0.5880282303990655,0.6282284964836471,0.5665323529545143,0.5560922710079246,0.5599353335350264,0.48167009397905114,0.7284690977633951,0.5833072319170016,0.07364656819136084
0,20,0.008676791191101074,0.001995948923057985,0.00191650390625,0.0001459197746738762,0.001,squared_error,log2,5,5,100,"{'model__learning_rate': 0.001, 'model__loss': 'squared_error', 'model__max_features': 'log2', 'model__min_samples_leaf': 5, 'model__min_samples_split': 5, 'model__n_estimators': 100}",0.07738724790786233,-3.6864097318356075,-0.8797135065874737,,,,,,,,,,982,0.07592950774202323,0.11333451595242205,0.1042548981305993,0.09898223406422546,0.11698376426332113,0.08849050962617311,0.09525531337998794,0.10402752256032044,0.08099444810327838,0.12962800124787388,0.10078807150702249,0.015712435899576476
0,20,0.021930170059204102,0.0046143849091790584,0.002227044105529785,0.0006610663328248642,0.001,squared_error,log2,5,5,300,"{'model__learning_rate': 0.001, 'model__loss': 'squared_error', 'model__max_features': 'log2', 'model__min_samples_leaf': 5, 'model__min_samples_split': 5, 'model__n_estimators': 300}",0.2710668446925716,-2.5374893047243914,-0.4569878321950076,,,,,,,,,,981,0.20147713781048315,0.30335353255456676,0.2747354558787861,0.2710010469212366,0.2970419194272427,0.23544035823401388,0.24866179060824134,0.26176554113095296,0.21349832529530033,0.33748544624682675,0.26444605541076505,0.03964629723771436
0,20,0.035266542434692384,0.004127632958365696,0.0024321556091308595,0.0007611755290320569,0.001,squared_error,log2,5,5,600,"{'model__learning_rate': 0.001, 'model__loss': 'squared_error', 'model__max_features': 'log2', 'model__min_samples_leaf': 5, 'model__min_samples_split': 5, 'model__n_estimators': 600}",0.49877334824013275,-1.3475743479343012,0.04247545429854116,,,,,,,,,,980,0.3390749404038744,0.4915302623867672,0.45953502084426157,0.447764521617116,0.477902272950529,0.4066109935732892,0.4178009282345949,0.4296029115579334,0.3538397835701287,0.5535345033546522,0.4377196138493146,0.06057814081747927
0,20,0.06906325817108154,0.012878753923781103,0.0034941673278808595,0.002036708152529981,0.001,squared_error,log2,5,5,1000,"{'model__learning_rate': 0.001, 'model__loss': 'squared_error', 'model__max_features': 'log2', 'model__min_samples_leaf': 5, 'model__min_samples_split': 5, 'model__n_estimators': 1000}",0.6910528343841076,-0.5074184097360837,0.4295100555634829,,,,,,,,,,979,0.4631064265761706,0.6394755100249192,0.62473517713175,0.5946228464599779,0.6253302550374045,0.5607395954862149,0.5571507132277143,0.5594048098072955,0.4812332541811085,0.7259129861632403,0.5831711574095795,0.07330311159735878
0,20,0.009842586517333985,0.003520590291979865,0.002625894546508789,0.0012464001127671543,0.001,squared_error,log2,5,20,100,"{'model__learning_rate': 0.001, 'model__loss': 'squared_error', 'model__max_features': 'log2', 'model__min_samples_leaf': 5, 'model__min_samples_split': 20, 'model__n_estimators': 100}",-0.04271546720149266,-4.404696172063315,-1.1438591116105403,,,,,,,,,,978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20,0.020955276489257813,0.005382337893013753,0.002167224884033203,0.0006356365323516924,0.001,squared_error,log2,5,20,300,"{'model__learning_rate': 0.001, 'model__loss': 'squared_error', 'model__max_features': 'log2', 'model__min_samples_leaf': 5, 'model__min_samples_split': 20, 'model__n_estimators': 300}",-0.04271546720149266,-4.404696172063315,-1.1438591116105403,,,,,,,,,,977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20,0.03464052677154541,0.00681187023421322,0.00231318473815918,0.0006266726457021511,0.001,squared_error,log2,5,20,600,"{'model__learning_rate': 0.001, 'model__loss': 'squared_error', 'model__max_features': 'log2', 'model__min_samples_leaf': 5, 'model__min_samples_split': 20, 'model__n_estimators': 600}",-0.04271546720149266,-4.404696172063315,-1.1438591116105403,,,,,,,,,,976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20,0.0529130220413208,0.0060243990500934794,0.0031535863876342774,0.0023824780963336875,0.001,squared_error,log2,5,20,1000,"{'model__learning_rate': 0.001, 'model__loss': 'squared_error', 'model__max_features': 'log2', 'model__min_samples_leaf': 5, 'model__min_samples_split': 20, 'model__n_estimators': 1000}",-0.04271546720149266,-4.404696172063315,-1.1438591116105403,,,,,,,,,,975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20,0.008265089988708497,0.002015259282793944,0.0026101589202880858,0.002325547752907583,0.001,squared_error,log2,10,2,100,"{'model__learning_rate': 0.001, 'model__loss': 'squared_error', 'model__max_features': 'log2', 'model__min_samples_leaf': 10, 'model__min_samples_split': 2, 'model__n_estimators': 100}",-0.04271546720149266,-4.404696172063315,-1.1438591116105403,,,,,,,,,,974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20,0.020449399948120117,0.0035252478389290413,0.002014780044555664,0.00012362637636911645,0.001,squared_error,log2,10,2,300,"{'model__learning_rate': 0.001, 'model__loss': 'squared_error', 'model__max_features': 'log2', 'model__min_samples_leaf': 10, 'model__min_samples_split': 2, 'model__n_estimators': 300}",-0.04271546720149266,-4.404696172063315,-1.1438591116105403,,,,,,,,,,973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20,0.03838329315185547,0.007043420609502631,0.0031377077102661133,0.002862956367815712,0.001,squared_error,log2,10,2,600,"{'model__learning_rate': 0.001, 'model__loss': 'squared_error', 'model__max_features': 'log2', 'model__min_samples_leaf': 10, 'model__min_samples_split': 2, 'model__n_estimators': 600}",-0.04271546720149266,-4.404696172063315,-1.1438591116105403,,,,,,,,,,972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20,0.059457254409790036,0.010293622621542119,0.00218808650970459,5.5380612529777816e-05,0.001,squared_error,log2,10,2,1000,"{'model__learning_rate': 0.001, 'model__loss': 'squared_error', 'model__max_features': 'log2', 'model__min_samples_leaf': 10, 'model__min_samples_split': 2, 'model__n_estimators': 1000}",-0.04271546720149266,-4.404696172063315,-1.1438591116105403,,,,,,,,,,971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20,0.008107852935791016,0.0010663391507609624,0.0021543025970458983,0.0008283381590009901,0.001,squared_error,log2,10,5,100,"{'model__learning_rate': 0.001, 'model__loss': 'squared_error', 'model__max_features': 'log2', 'model__min_samples_leaf': 10, 'model__min_samples_split': 5, 'model__n_estimators': 100}",-0.04271546720149266,-4.404696172063315,-1.1438591116105403,,,,,,,,,,970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20,0.023299670219421385,0.00900466391354336,0.0022184133529663088,0.0007164297010346393,0.001,squared_error,log2,10,5,300,"{'model__learning_rate': 0.001, 'model__loss': 'squared_error', 'model__max_features': 'log2', 'model__min_samples_leaf': 10, 'model__min_samples_split': 5, 'model__n_estimators': 300}",-0.04271546720149266,-4.404696172063315,-1.1438591116105403,,,,,,,,,,969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20,0.03378140926361084,0.0051598939071995,0.0026543378829956056,0.0011316039821756883,0.001,squared_error,log2,10,5,600,"{'model__learning_rate': 0.001, 'model__loss': 'squared_error', 'model__max_features': 'log2', 'model__min_samples_leaf': 10, 'model__min_samples_split': 5, 'model__n_estimators': 600}",-0.04271546720149266,-4.404696172063315,-1.1438591116105403,,,,,,,,,,946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20,0.061467313766479494,0.009034598131075312,0.0022093534469604494,5.0187654560252414e-05,0.001,squared_error,log2,10,5,1000,"{'model__learning_rate': 0.001, 'model__loss': 'squared_error', 'model__max_features': 'log2', 'model__min_samples_leaf': 10, 'model__min_samples_split': 5, 'model__n_estimators': 1000}",-0.04271546720149266,-4.404696172063315,-1.1438591116105403,,,,,,,,,,988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20,0.009280776977539063,0.003496570178927765,0.0018309831619262695,0.00010220240316795197,0.001,squared_error,log2,10,20,100,"{'model__learning_rate': 0.001, 'model__loss': 'squared_error', 'model__max_features': 'log2', 'model__min_samples_leaf': 10, 'model__min_samples_split': 20, 'model__n_estimators': 100}",-0.04271546720149266,-4.404696172063315,-1.1438591116105403,,,,,,,,,,945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20,0.017463111877441408,0.0033686218586333303,0.001872849464416504,7.391883809721953e-05,0.001,squared_error,log2,10,20,300,"{'model__learning_rate': 0.001, 'model__loss': 'squared_error', 'model__max_features': 'log2', 'model__min_samples_leaf': 10, 'model__min_samples_split': 20, 'model__n_estimators': 300}",-0.04271546720149266,-4.404696172063315,-1.1438591116105403,,,,,,,,,,943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20,0.032001590728759764,0.004410169702243625,0.0021206140518188477,0.0001447045323382893,0.001,squared_error,log2,10,20,600,"{'model__learning_rate': 0.001, 'model__loss': 'squared_error', 'model__max_features': 'log2', 'model__min_samples_leaf': 10, 'model__min_samples_split': 20, 'model__n_estimators': 600}",-0.04271546720149266,-4.404696172063315,-1.1438591116105403,,,,,,,,,,919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20,0.051729249954223636,0.008675022534442316,0.002331185340881348,0.00043735764416299956,0.001,squared_error,log2,10,20,1000,"{'model__learning_rate': 0.001, 'model__loss': 'squared_error', 'model__max_features': 'log2', 'model__min_samples_leaf': 10, 'model__min_samples_split': 20, 'model__n_estimators': 1000}",-0.04271546720149266,-4.404696172063315,-1.1438591116105403,,,,,,,,,,918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20,0.00924699306488037,0.001338476807049834,0.002116823196411133,0.0006535058750455061,0.001,squared_error,sqrt,1,2,100,"{'model__learning_rate': 0.001, 'model__loss': 'squared_error', 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.2098071531079102,-3.6722007029208266,-0.8672843655983908,,,,,,,,,,917,0.17533635688756288,0.17695636188560215,0.15924148510070324,0.17363284414589342,0.17482480412137358,0.16416153281410606,0.17364772665004402,0.17048949954836756,0.1754753263945269,0.17930256095386488,0.1723068498502045,0.005831158593850868
0,20,0.022851395606994628,0.005077355708293198,0.0022864580154418946,0.0006301065971583409,0.001,squared_error,sqrt,1,2,300,"{'model__learning_rate': 0.001, 'model__loss': 'squared_error', 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 300}",0.5587827513559562,-2.4853320142730335,-0.4415482662996735,,,,,,,,,,916,0.4361093078610613,0.44320698556983196,0.40986878323740916,0.4359675088389232,0.43725780008270265,0.4179416352175983,0.43559986232972736,0.4294172580680542,0.43882590257971354,0.4467081287931848,0.4330903172578207,0.010695609129832272
