iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__leaf_size,param_model__metric,param_model__n_neighbors,param_model__p,param_model__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,21,0.003301405906677246,0.000251360275578997,0.002055239677429199,0.0001259231622455264,20,minkowski,8,2,uniform,"{'model__leaf_size': 20, 'model__metric': 'minkowski', 'model__n_neighbors': 8, 'model__p': 2, 'model__weights': 'uniform'}",-95.66222501356694,-1.667358292813562,-2.223405653165612,-0.10913458681147237,-336333.89342133526,-135.04819889122055,-0.28339610464021137,-16.10017720094156,0.8911540934961834,-2286.7909599901277,-33887.088712297504,100817.85413308529,451,0.42655402181430724,0.6640796741845596,0.6049023838916954,0.42655033442613033,0.34121643244424993,0.2585100540230675,0.3664039252938367,0.20649607792705593,0.28050843827088534,0.3281983530646313,0.39034196953404193,0.13916946813050202
0,21,0.0035685300827026367,0.0013600909661193583,0.0020836353302001952,0.00025284171047945577,20,minkowski,8,2,distance,"{'model__leaf_size': 20, 'model__metric': 'minkowski', 'model__n_neighbors': 8, 'model__p': 2, 'model__weights': 'distance'}",-70.0994599692643,-1.6997664756537372,-2.6793277185712014,-0.03779970354982454,-280230.5249067953,-74.59886601899126,-0.26915749472552664,-20.81040041490574,0.9161870089940325,-1834.9686675973742,-28223.47721651793,84004.09422201704,391,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,21,0.0033891916275024412,0.0004578166927238717,0.0019721031188964845,9.733291833360181e-05,20,minkowski,10,1,uniform,"{'model__leaf_size': 20, 'model__metric': 'minkowski', 'model__n_neighbors': 10, 'model__p': 1, 'model__weights': 'uniform'}",-160.79279204977968,-1.8225327764540395,-2.2734646004434067,0.3938507557191755,-297415.1024611387,-212.58264002835318,-0.3325350295857936,-20.779958374320653,0.6204546072462269,-1002.6295728889319,-29881.530165152355,89178.33900368933,411,0.3676013337982207,0.6102176042849832,0.5375891979984636,0.3318410831427364,0.19838519273473287,0.35380983602206173,0.3451426265468295,0.1091240639420451,0.2513018654324023,0.3336266339927635,0.34386394378952384,0.1393634580164529
0,21,0.0029242277145385743,0.00016495600506966041,0.0019910573959350587,0.000229633865352735,20,minkowski,10,1,distance,"{'model__leaf_size': 20, 'model__metric': 'minkowski', 'model__n_neighbors': 10, 'model__p': 1, 'model__weights': 'distance'}",-94.25563801110178,-1.8800665950316309,-2.7927428753113093,0.3636534673462991,-246635.2235923058,-116.91558233167075,-0.3135299389051285,-23.519802210688436,0.7112457121945592,-847.7808692533266,-24772.16069243423,73954.76719843109,381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,21,0.003084564208984375,0.00019417831936371043,0.0020049095153808595,0.00013626450082095449,20,minkowski,10,2,uniform,"{'model__leaf_size': 20, 'model__metric': 'minkowski', 'model__n_neighbors': 10, 'model__p': 2, 'model__weights': 'uniform'}",-123.04400631634489,-1.9729539835697616,-2.125501243941936,0.3978275463842009,-330393.8847371275,-212.58264002835318,-0.34890726701082997,-30.22176387275939,0.6204546072462269,-1990.9460350506183,-33275.41082627365,99041.21088459514,441,0.3463058515983767,0.6135330583551124,0.5381143732126971,0.3294570928571543,0.2804439502652947,0.2574572376811176,0.38039679955776107,0.11363299612754663,0.2640246157780538,0.40982247737822475,0.3533188452811339,0.13650209852913517
0,21,0.0033380985260009766,0.0005582661116844753,0.0020125389099121095,0.0001426564493523446,20,minkowski,10,2,distance,"{'model__leaf_size': 20, 'model__metric': 'minkowski', 'model__n_neighbors': 10, 'model__p': 2, 'model__weights': 'distance'}",-91.91380460765012,-1.9460556921627643,-2.56690615757037,0.3515943796163833,-281291.7745525423,-122.99407617540591,-0.329822275864428,-32.82546942263622,0.7048994463894294,-1705.5225985215952,-28324.88167915692,84323.78471177458,401,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,21,0.0030315399169921877,0.00024687040922254723,0.0019940853118896483,0.00015756938690945668,20,minkowski,15,1,uniform,"{'model__leaf_size': 20, 'model__metric': 'minkowski', 'model__n_neighbors': 15, 'model__p': 1, 'model__weights': 'uniform'}",-245.37543330092157,-1.7210931047803548,-1.5625621759189863,0.042254646675299656,-742281.512746443,-675.2662349383313,-0.23336856227975056,-29.186902387268347,0.3018074440411188,-2118.6911637294697,-74535.32054425513,222582.9530718973,621,0.1740533490834928,0.30958645647271144,0.2725016462334181,0.20457550297385008,0.13919338698213934,0.20270098745060328,0.16503024942199118,0.07521863486704472,0.17138369965788725,0.1507734343153726,0.18650173474585108,0.06314900782716346
0,21,0.0030782222747802734,0.00016915269760093597,0.0021518468856811523,0.000424074601207229,20,minkowski,15,1,distance,"{'model__leaf_size': 20, 'model__metric': 'minkowski', 'model__n_neighbors': 15, 'model__p': 1, 'model__weights': 'distance'}",-137.2503799241389,-1.8538838730167568,-2.127841856332023,0.11724135348441389,-518218.8576984089,-300.75171150949024,-0.23483564485731878,-29.431974889169897,0.4706247446286771,-1615.125495448542,-52030.50459554563,155396.83689949862,561,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,21,0.002944016456604004,0.00021315598225432253,0.0018888950347900391,8.237071729150322e-05,20,minkowski,15,2,uniform,"{'model__leaf_size': 20, 'model__metric': 'minkowski', 'model__n_neighbors': 15, 'model__p': 2, 'model__weights': 'uniform'}",-261.91826913841936,-1.7210931047803548,-0.6994317128311922,0.029078288020306764,-742281.512746443,-675.2662349383313,-0.23336856227975056,-26.283085335268037,0.3087316226074488,-2397.850582194575,-74564.51470015189,222573.45992007697,631,0.21292373661914143,0.30762548332975415,0.26342101352622804,0.2386930259784249,0.12964382542713515,0.20782844825215463,0.14423245467975798,0.09591731640591816,0.18359826225969178,0.18128761367308532,0.19651711801512914,0.060598686964095566
0,21,0.004063296318054199,0.002955157526761508,0.0026420116424560546,0.0010039196752313585,20,minkowski,15,2,distance,"{'model__leaf_size': 20, 'model__metric': 'minkowski', 'model__n_neighbors': 15, 'model__p': 2, 'model__weights': 'distance'}",-162.54431582983923,-1.7822732467537965,-1.2099278173003234,0.08016705541484515,-526929.0002267483,-320.83463139718344,-0.22104747042699446,-27.83753334587496,0.4621367655739803,-2047.873770721818,-52949.07614227565,157994.44564891802,571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,21,0.003259897232055664,0.0004850850840701149,0.002634263038635254,0.0016683476230465047,20,minkowski,20,1,uniform,"{'model__leaf_size': 20, 'model__metric': 'minkowski', 'model__n_neighbors': 20, 'model__p': 1, 'model__weights': 'uniform'}",,,,,,,,,,,,,649,,,,,,,,,,,,
0,21,0.0037262678146362306,0.0011784788299878254,0.002911686897277832,0.003018901926677047,20,minkowski,20,1,distance,"{'model__leaf_size': 20, 'model__metric': 'minkowski', 'model__n_neighbors': 20, 'model__p': 1, 'model__weights': 'distance'}",,,,,,,,,,,,,650,,,,,,,,,,,,
0,21,0.0033578395843505858,0.0006418064991802946,0.0038156986236572267,0.0027113215351016926,20,minkowski,20,2,uniform,"{'model__leaf_size': 20, 'model__metric': 'minkowski', 'model__n_neighbors': 20, 'model__p': 2, 'model__weights': 'uniform'}",,,,,,,,,,,,,651,,,,,,,,,,,,
0,21,0.0041409492492675785,0.002161026961594896,0.0036964654922485352,0.002168747522437381,20,minkowski,20,2,distance,"{'model__leaf_size': 20, 'model__metric': 'minkowski', 'model__n_neighbors': 20, 'model__p': 2, 'model__weights': 'distance'}",,,,,,,,,,,,,642,,,,,,,,,,,,
0,21,0.0029535531997680665,0.0001572614966040362,0.0026594877243041994,0.00216314534844736,20,chebyshev,4,1,uniform,"{'model__leaf_size': 20, 'model__metric': 'chebyshev', 'model__n_neighbors': 4, 'model__p': 1, 'model__weights': 'uniform'}",-62.300132100991895,-0.9964758121179447,-5.232433744918711,0.051049617847864104,-229134.64114101298,-177.43258411444359,-0.4366742233584966,-27.719399475321772,0.5468737737227103,-3257.00163841941,-23266.5162555512,68629.45446719823,361,0.5995959401618736,0.5864557609106413,0.7297853953629924,0.49414114869851833,0.4006913408693298,0.5132087966391716,0.5451375869479098,0.4152529285238691,0.5293418840881644,0.4866462657157552,0.5300257047918225,0.09028266323997815
0,21,0.0030229806900024412,0.0002890318659014105,0.001969599723815918,0.00017526436459455242,20,chebyshev,4,1,distance,"{'model__leaf_size': 20, 'model__metric': 'chebyshev', 'model__n_neighbors': 4, 'model__p': 1, 'model__weights': 'distance'}",-62.66609487356044,-1.1147636963352636,-5.613680141364488,0.05066142492729153,-204539.24400227738,-93.0228317328623,-0.40660315544751735,-24.087269634757263,0.4650801003955274,-2578.1635102085665,-20730.380301419496,61274.36314097213,341,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,21,0.0034479379653930666,0.0010313264186631893,0.001880979537963867,8.19956953974054e-05,20,chebyshev,4,2,uniform,"{'model__leaf_size': 20, 'model__metric': 'chebyshev', 'model__n_neighbors': 4, 'model__p': 2, 'model__weights': 'uniform'}",-62.300132100991895,-0.9964758121179447,-5.232433744918711,0.051049617847864104,-229134.64114101298,-177.43258411444359,-0.4366742233584966,-27.719399475321772,0.5468737737227103,-3257.00163841941,-23266.5162555512,68629.45446719823,361,0.5995959401618736,0.5864557609106413,0.7297853953629924,0.49414114869851833,0.4006913408693298,0.5132087966391716,0.5451375869479098,0.4152529285238691,0.5293418840881644,0.4866462657157552,0.5300257047918225,0.09028266323997815
0,21,0.0030551433563232424,0.00043560433901579983,0.0019397974014282227,0.00010336359439018369,20,chebyshev,4,2,distance,"{'model__leaf_size': 20, 'model__metric': 'chebyshev', 'model__n_neighbors': 4, 'model__p': 2, 'model__weights': 'distance'}",-62.66609487356044,-1.1147636963352636,-5.613680141364488,0.05066142492729153,-204539.24400227738,-93.0228317328623,-0.40660315544751735,-24.087269634757263,0.4650801003955274,-2578.1635102085665,-20730.380301419496,61274.36314097213,341,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,21,0.0035557270050048826,0.0008810143832541782,0.0020810842514038088,0.0003910047695367182,20,chebyshev,6,1,uniform,"{'model__leaf_size': 20, 'model__metric': 'chebyshev', 'model__n_neighbors': 6, 'model__p': 1, 'model__weights': 'uniform'}",-197.39329325446022,-1.8967263071940912,-1.0899882230893891,-0.13580116187854974,-401911.0650023226,-132.4058231403248,-0.44077479369279304,-42.783668035930376,0.32720998381477906,-3783.847873569645,-40607.0731740825,120439.83397918667,521,0.5156930658530252,0.5485483579510788,0.6743335799746466,0.3630120115609414,0.3623724908103443,0.35355336207373855,0.49440757316703954,0.31208964881411216,0.524614475924086,0.3015536061455324,0.4450178172274544,0.11715250115120612
0,21,0.005517292022705078,0.0024691747318277006,0.0028717756271362306,0.00190385774831161,20,chebyshev,6,1,distance,"{'model__leaf_size': 20, 'model__metric': 'chebyshev', 'model__n_neighbors': 6, 'model__p': 1, 'model__weights': 'distance'}",-176.77997956400662,-1.902975344027353,-1.582462952084037,-0.11401261255768103,-350424.6400714991,-83.9847388677082,-0.4216153785849055,-39.028667498085106,0.3015068170936983,-3181.687387114698,-35390.984040401374,105015.41497543642,481,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,21,0.0039255619049072266,0.001756814831197457,0.002003312110900879,0.00020121845153546586,20,chebyshev,6,2,uniform,"{'model__leaf_size': 20, 'model__metric': 'chebyshev', 'model__n_neighbors': 6, 'model__p': 2, 'model__weights': 'uniform'}",-197.39329325446022,-1.8967263071940912,-1.0899882230893891,-0.13580116187854974,-401911.0650023226,-132.4058231403248,-0.44077479369279304,-42.783668035930376,0.32720998381477906,-3783.847873569645,-40607.0731740825,120439.83397918667,521,0.5156930658530252,0.5485483579510788,0.6743335799746466,0.3630120115609414,0.3623724908103443,0.35355336207373855,0.49440757316703954,0.31208964881411216,0.524614475924086,0.3015536061455324,0.4450178172274544,0.11715250115120612
0,21,0.0038663148880004883,0.001482977538372611,0.00218508243560791,0.00047581064418361423,20,chebyshev,6,2,distance,"{'model__leaf_size': 20, 'model__metric': 'chebyshev', 'model__n_neighbors': 6, 'model__p': 2, 'model__weights': 'distance'}",-176.77997956400662,-1.902975344027353,-1.582462952084037,-0.11401261255768103,-350424.6400714991,-83.9847388677082,-0.4216153785849055,-39.028667498085106,0.3015068170936983,-3181.687387114698,-35390.984040401374,105015.41497543642,481,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,21,0.00449373722076416,0.0017508893041790203,0.0035142898559570312,0.0025419329424066937,20,chebyshev,8,1,uniform,"{'model__leaf_size': 20, 'model__metric': 'chebyshev', 'model__n_neighbors': 8, 'model__p': 1, 'model__weights': 'uniform'}",-150.44199978827479,-2.2645536737878973,-0.9233728174783506,-0.14244965876833215,-342837.375939931,-117.6104213986765,-0.6003827776279675,-46.78780350602409,-0.08817757322451714,-2725.6420535641682,-34588.18771546891,102752.86216551391,461,0.38917254527099077,0.5519513511347414,0.5351411035232765,0.2700026649510504,0.24612231484835745,0.3438598347944606,0.3478063593027235,0.2922558734051738,0.48154881905351943,0.25985638673013123,0.3717717253014425,0.10856057859809776
0,21,0.005308818817138672,0.0033726937945568283,0.004183912277221679,0.0023381731305210447,20,chebyshev,8,1,distance,"{'model__leaf_size': 20, 'model__metric': 'chebyshev', 'model__n_neighbors': 8, 'model__p': 1, 'model__weights': 'distance'}",-141.2491122050224,-2.2114479761170056,-1.2808865960607863,-0.11586557714103418,-312748.4775589702,-83.1970569344562,-0.563286239319537,-42.909720489843345,-0.056087706226449985,-2464.4110009768538,-31548.447202367126,93736.154737327,421,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,21,0.00858464241027832,0.012922013530265973,0.0038843393325805665,0.0022412144247271294,20,chebyshev,8,2,uniform,"{'model__leaf_size': 20, 'model__metric': 'chebyshev', 'model__n_neighbors': 8, 'model__p': 2, 'model__weights': 'uniform'}",-150.44199978827479,-2.2645536737878973,-0.9233728174783506,-0.14244965876833215,-342837.375939931,-117.6104213986765,-0.6003827776279675,-46.78780350602409,-0.08817757322451714,-2725.6420535641682,-34588.18771546891,102752.86216551391,461,0.38917254527099077,0.5519513511347414,0.5351411035232765,0.2700026649510504,0.24612231484835745,0.3438598347944606,0.3478063593027235,0.2922558734051738,0.48154881905351943,0.25985638673013123,0.3717717253014425,0.10856057859809776
0,21,0.005774950981140137,0.004308909963528452,0.0032272100448608398,0.0036948983036545653,20,chebyshev,8,2,distance,"{'model__leaf_size': 20, 'model__metric': 'chebyshev', 'model__n_neighbors': 8, 'model__p': 2, 'model__weights': 'distance'}",-141.2491122050224,-2.2114479761170056,-1.2808865960607863,-0.11586557714103418,-312748.4775589702,-83.1970569344562,-0.563286239319537,-42.909720489843345,-0.056087706226449985,-2464.4110009768538,-31548.447202367126,93736.154737327,421,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,21,0.008419084548950195,0.015303382196019248,0.004239869117736816,0.005109445919045542,20,chebyshev,10,1,uniform,"{'model__leaf_size': 20, 'model__metric': 'chebyshev', 'model__n_neighbors': 10, 'model__p': 1, 'model__weights': 'uniform'}",-165.83539546518568,-2.1938995681513958,-1.5868566557273365,0.008918156383677323,-462990.3394476376,-171.71201959838413,-0.5920639440287094,-30.8599359170232,-0.31360769329501825,-3627.4700117374,-46699.08943200605,138767.87141455032,541,0.40482807187274106,0.4227892041616953,0.41589117737284365,0.2805595965708906,0.2661440235186533,0.2715445549827781,0.25979658795202065,0.2902804390684177,0.39539074488495596,0.26843133222820537,0.3275655732613202,0.06785196975147154
0,21,0.004480314254760742,0.0027988913721438326,0.0020694971084594727,0.00018483033256551346,20,chebyshev,10,1,distance,"{'model__leaf_size': 20, 'model__metric': 'chebyshev', 'model__n_neighbors': 10, 'model__p': 1, 'model__weights': 'distance'}",-150.57917468974154,-2.1774980463641413,-1.6357361936635368,0.0013435409591087133,-381276.4312424471,-117.75244282659887,-0.562744841324542,-30.938222503424612,-0.27048445011927336,-3231.8603305604565,-38481.22065330178,114269.04918533188,501,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,21,0.0028977394104003906,0.00015192394048728082,0.002030777931213379,0.00031698544152662195,20,chebyshev,10,2,uniform,"{'model__leaf_size': 20, 'model__metric': 'chebyshev', 'model__n_neighbors': 10, 'model__p': 2, 'model__weights': 'uniform'}",-165.83539546518568,-2.1938995681513958,-1.5868566557273365,0.008918156383677323,-462990.3394476376,-171.71201959838413,-0.5920639440287094,-30.8599359170232,-0.31360769329501825,-3627.4700117374,-46699.08943200605,138767.87141455032,541,0.40482807187274106,0.4227892041616953,0.41589117737284365,0.2805595965708906,0.2661440235186533,0.2715445549827781,0.25979658795202065,0.2902804390684177,0.39539074488495596,0.26843133222820537,0.3275655732613202,0.06785196975147154
0,21,0.003230428695678711,0.00038408796804023307,0.001935434341430664,0.0001261076890322479,20,chebyshev,10,2,distance,"{'model__leaf_size': 20, 'model__metric': 'chebyshev', 'model__n_neighbors': 10, 'model__p': 2, 'model__weights': 'distance'}",-150.57917468974154,-2.1774980463641413,-1.6357361936635368,0.0013435409591087133,-381276.4312424471,-117.75244282659887,-0.562744841324542,-30.938222503424612,-0.27048445011927336,-3231.8603305604565,-38481.22065330178,114269.04918533188,501,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,21,0.0037555932998657227,0.0008264467938322673,0.0025242328643798827,0.0007749590385427305,20,chebyshev,15,1,uniform,"{'model__leaf_size': 20, 'model__metric': 'chebyshev', 'model__n_neighbors': 15, 'model__p': 1, 'model__weights': 'uniform'}",-271.854941227674,-2.085437832062133,-1.3444382552038077,-0.20026189914112913,-719185.9632157057,-675.2662349383313,-0.45454007455044776,-36.609327785411935,-0.8995047750123095,-2847.047292195444,-72302.17251946886,215629.55388617035,601,0.20161304712229378,0.26623292647898755,0.18780276797836526,0.09316608017224148,0.12395487812719508,0.10039197795968335,0.08633401548188768,0.07494386130359354,0.15637026042862123,0.1465013263070396,0.14373111413599088,0.057722665341707065
0,21,0.004096817970275879,0.0027659546613254256,0.002442812919616699,0.0006310578543257384,20,chebyshev,15,1,distance,"{'model__leaf_size': 20, 'model__metric': 'chebyshev', 'model__n_neighbors': 15, 'model__p': 1, 'model__weights': 'distance'}",-213.165522949085,-2.0710190923711123,-1.3510960883981347,-0.16819982002068867,-574543.9613671834,-380.3231992777383,-0.45994872821469013,-35.06109090853238,-0.7547954175327594,-2671.4741511122,-57784.87903905775,172254.80230853666,581,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,21,0.009003019332885743,0.013748300173804757,0.00241544246673584,0.0011567157439051428,20,chebyshev,15,2,uniform,"{'model__leaf_size': 20, 'model__metric': 'chebyshev', 'model__n_neighbors': 15, 'model__p': 2, 'model__weights': 'uniform'}",-271.854941227674,-2.085437832062133,-1.3444382552038077,-0.20026189914112913,-719185.9632157057,-675.2662349383313,-0.45454007455044776,-36.609327785411935,-0.8995047750123095,-2847.047292195444,-72302.17251946886,215629.55388617035,601,0.20161304712229378,0.26623292647898755,0.18780276797836526,0.09316608017224148,0.12395487812719508,0.10039197795968335,0.08633401548188768,0.07494386130359354,0.15637026042862123,0.1465013263070396,0.14373111413599088,0.057722665341707065
0,21,0.008107256889343262,0.006540391599418414,0.006807112693786621,0.011004805675005142,20,chebyshev,15,2,distance,"{'model__leaf_size': 20, 'model__metric': 'chebyshev', 'model__n_neighbors': 15, 'model__p': 2, 'model__weights': 'distance'}",-213.165522949085,-2.0710190923711123,-1.3510960883981347,-0.16819982002068867,-574543.9613671834,-380.3231992777383,-0.45994872821469013,-35.06109090853238,-0.7547954175327594,-2671.4741511122,-57784.87903905775,172254.80230853666,581,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,21,0.005055379867553711,0.005098409211431739,0.0027709245681762696,0.0028175911806386914,20,chebyshev,20,1,uniform,"{'model__leaf_size': 20, 'model__metric': 'chebyshev', 'model__n_neighbors': 20, 'model__p': 1, 'model__weights': 'uniform'}",,,,,,,,,,,,,641,,,,,,,,,,,,
0,21,0.003486895561218262,0.0008767384368641157,0.0028014421463012696,0.002527097609228562,20,chebyshev,20,1,distance,"{'model__leaf_size': 20, 'model__metric': 'chebyshev', 'model__n_neighbors': 20, 'model__p': 1, 'model__weights': 'distance'}",,,,,,,,,,,,,647,,,,,,,,,,,,
