iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__fit_intercept,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,5253,0.010672831535339355,0.0038048345673718244,0.002993941307067871,0.0008120615710845593,True,{'model__fit_intercept': True},0.5912089050088245,0.6726878241550562,0.5970742178371771,0.6236588179794151,0.6308563550676102,0.6430529170028771,0.5999297877077401,0.4936780041994092,0.582797802217972,0.6220739100080797,0.605701854118416,0.04527383873716624,1,0.6190924833730423,0.609781746086078,0.61788170921507,0.615140186569267,0.6139243523387428,0.6127482996326734,0.6175776978837655,0.6257859064150396,0.6190877582457581,0.6073920148074913,0.6158412154566928,0.004990237890842155
0,5253,0.008238005638122558,0.0024669451610342483,0.0034093856811523438,0.0020635413983819124,False,{'model__fit_intercept': False},0.5812310886796093,0.6638249841895993,0.5962332137340327,0.6168629954080107,0.6147474706724948,0.6405829620394686,0.5451518011700047,0.4880076016791738,0.5818041825656597,0.6248645561737723,0.5953310856311826,0.04782351214572884,2,0.6146139142983493,0.6053825428515,0.6140435709112007,0.6102819464197895,0.6036309691400702,0.6088331908750473,0.5655697811353282,0.6222550554458992,0.6141625707868643,0.6106179156325569,0.6069391457496606,0.014660205772799386
