iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_fit_intercept,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,20000,0.03469583988189697,0.004143616487294004,0.0010153532028198242,0.00015937735620233205,True,{'fit_intercept': True},0.3245696235197415,0.33179808714949677,0.28983330407037877,0.30249120375359606,0.30979515907607824,0.3352324672303745,0.3206209840667491,0.22967681138431384,0.3357770518967167,0.32886647156649695,0.3108661163713942,0.03060187257524061,2,0.31974766517000275,0.31911296228591635,0.3236004957441667,0.32208687177260853,0.3215249900455883,0.318592081173218,0.3202281645837993,0.26433731314610065,0.31871674194775634,0.319519690342557,0.3147466976211714,0.01687237179197945
0,20000,0.037952542304992676,0.006829990484266243,0.0009998321533203126,9.022076583015873e-05,False,{'fit_intercept': False},0.3245546159354732,0.33149788219284515,0.2898350543587117,0.3026242145107608,0.30915311519595023,0.3350211324822936,0.32127464373196346,0.2866265094971555,0.3358162047643375,0.3283753230381171,0.3164778695707608,0.017377387449425512,1,0.3197563660876387,0.31915933269598407,0.3235854890953759,0.32213469853449395,0.32161847081773154,0.31859681423219355,0.32034590855126444,0.32426421786923876,0.3187174076297691,0.3194771883987292,0.3207655893912419,0.0019268481448546048
