iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_epsilon,param_fit_intercept,param_intercept_scaling,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,82,0.0009154796600341797,0.0002817212243338615,0.0005919933319091797,3.0301866502616702e-05,0.1,0.1,True,0.5,"{'C': 0.1, 'epsilon': 0.1, 'fit_intercept': True, 'intercept_scaling': 0.5}",-1.738553276102972,-1.3079701328052127,-1.0947716268698624,-1.3710256401799894,-1.297214905812698,-2.2289696610518126,-2.7647469203049386,-2.6813086938086745,-0.6494732675281907,-1.2177635502641913,-1.635179767472854,0.6680223469189348,347,-1.1135069840540348,-0.8375708937441289,-0.828611017061424,-0.7138656528966625,-0.8524569163519413,-0.9932751292497963,-1.2746266872280354,-0.9746391025029757,-1.042854294046295,-0.8767266118367103,-0.9508133288972005,0.15531606759685074
0,82,0.0008457660675048828,0.00024373754646594056,0.0005781650543212891,2.4855980184139795e-05,0.1,0.1,True,1,"{'C': 0.1, 'epsilon': 0.1, 'fit_intercept': True, 'intercept_scaling': 1}",-1.738551234857213,-1.3079680149736705,-1.0947702430669102,-1.3710230791664038,-1.2972135226854924,-2.228967643559131,-2.7647426142419103,-2.6813057857581732,-0.6494722528589514,-1.2177590986177989,-1.6351773489785653,0.6680217672891305,342,-1.1135055486074372,-0.8375695999547161,-0.828609571153432,-0.7138643825082163,-0.8524555231968067,-0.9932734727255672,-1.274624890415705,-0.9746376056958861,-1.0428525838528802,-0.8767250971524085,-0.9508118275263057,0.15531593540524752
0,82,0.0009243249893188477,0.0003146828371914461,0.0005877971649169922,3.8693682728729464e-05,0.1,0.1,True,2,"{'C': 0.1, 'epsilon': 0.1, 'fit_intercept': True, 'intercept_scaling': 2}",-1.7385430698861581,-1.3079595436646483,-1.094764707863845,-1.3710128351359794,-1.2972079901840377,-2.2289595735975354,-2.764725390023329,-2.6812941535719346,-0.6494681941899174,-1.2177412921135988,-1.6351676750230983,0.6680194487835583,337,-1.1134998068303,-0.8375644248070575,-0.8286037875340795,-0.7138593009657348,-0.852449950587653,-0.9932668466424632,-1.2746177031790453,-0.9746316184790218,-1.0428457430932427,-0.8767190384282846,-0.9508058220546882,0.1553154066396562
0,82,0.0008408069610595703,0.0002051675532695012,0.0005796194076538086,1.4590535272615036e-05,0.1,0.1,True,3,"{'C': 0.1, 'epsilon': 0.1, 'fit_intercept': True, 'intercept_scaling': 3}",-1.7385294616436737,-1.3079454248772406,-1.094755482556499,-1.3709957618369861,-1.297198769374499,-2.228946123694005,-2.7646966831115907,-2.6812747666509424,-0.6494614297697103,-1.2177116148959022,-1.6351515518411048,0.6680155846561177,302,-1.1134902372346356,-0.8375557995964882,-0.8285941482133461,-0.713850831768458,-0.8524406629462069,-0.9932558032197363,-1.2746057244963098,-0.9746216398251148,-1.0428343418770396,-0.876708940601266,-0.9507958129778601,0.15531452536659318
0,82,0.000858139991760254,0.00026177693468826035,0.0005826711654663086,2.8744116077025956e-05,0.1,0.1,True,5,"{'C': 0.1, 'epsilon': 0.1, 'fit_intercept': True, 'intercept_scaling': 5}",-1.7384859156256227,-1.3079002452696207,-1.0947259618341967,-1.3709411279945969,-1.2971692630042013,-2.2289030842754034,-2.7646048219955537,-2.6812127289747583,-0.649439783861772,-1.2176166502294374,-1.6350999583065164,0.6680032198558008,252,-1.113459614804846,-0.8375281992211103,-0.8285633027637804,-0.7138237306747808,-0.8524109428335833,-0.9932204646795684,-1.2745673930898072,-0.9745897084758879,-1.0427978584040072,-0.8766766279455926,-0.9507637842892963,0.1553117053173387
0,82,0.0008019447326660156,0.00022165407936003764,0.0005852222442626953,2.6377586873647422e-05,0.1,0.1,False,0.5,"{'C': 0.1, 'epsilon': 0.1, 'fit_intercept': False, 'intercept_scaling': 0.5}",-1.7385539565184915,-1.3079708387494406,-1.0947720881377077,-1.371026493851716,-1.2972153668552644,-2.2289703335495767,-2.7647483556600263,-2.681309663159193,-0.649473605751447,-1.2177650341481296,-1.6351805736380995,0.6680225401291728,352,-1.1135074625364396,-0.837571325007489,-0.8286114990310354,-0.7138660763597289,-0.8524573807372391,-0.9932756814248462,-1.2746272861657606,-0.9746396014389276,-1.0428548641110784,-0.8767271167317687,-0.9508138293544313,0.15531611166073675
0,82,0.0008074760437011719,0.00024816226576427686,0.0005791664123535156,2.9199570255811118e-05,0.1,0.1,False,1,"{'C': 0.1, 'epsilon': 0.1, 'fit_intercept': False, 'intercept_scaling': 1}",-1.7385539565184915,-1.3079708387494406,-1.0947720881377077,-1.371026493851716,-1.2972153668552644,-2.2289703335495767,-2.7647483556600263,-2.681309663159193,-0.649473605751447,-1.2177650341481296,-1.6351805736380995,0.6680225401291728,352,-1.1135074625364396,-0.837571325007489,-0.8286114990310354,-0.7138660763597289,-0.8524573807372391,-0.9932756814248462,-1.2746272861657606,-0.9746396014389276,-1.0428548641110784,-0.8767271167317687,-0.9508138293544313,0.15531611166073675
0,82,0.0007988214492797852,0.0002536996012908145,0.0005767107009887696,2.7998798285231824e-05,0.1,0.1,False,2,"{'C': 0.1, 'epsilon': 0.1, 'fit_intercept': False, 'intercept_scaling': 2}",-1.7385539565184915,-1.3079708387494406,-1.0947720881377077,-1.371026493851716,-1.2972153668552644,-2.2289703335495767,-2.7647483556600263,-2.681309663159193,-0.649473605751447,-1.2177650341481296,-1.6351805736380995,0.6680225401291728,352,-1.1135074625364396,-0.837571325007489,-0.8286114990310354,-0.7138660763597289,-0.8524573807372391,-0.9932756814248462,-1.2746272861657606,-0.9746396014389276,-1.0428548641110784,-0.8767271167317687,-0.9508138293544313,0.15531611166073675
0,82,0.0008442163467407227,0.00026111435702446274,0.0006366252899169921,0.0001500829635220751,0.1,0.1,False,3,"{'C': 0.1, 'epsilon': 0.1, 'fit_intercept': False, 'intercept_scaling': 3}",-1.7385539565184915,-1.3079708387494406,-1.0947720881377077,-1.371026493851716,-1.2972153668552644,-2.2289703335495767,-2.7647483556600263,-2.681309663159193,-0.649473605751447,-1.2177650341481296,-1.6351805736380995,0.6680225401291728,352,-1.1135074625364396,-0.837571325007489,-0.8286114990310354,-0.7138660763597289,-0.8524573807372391,-0.9932756814248462,-1.2746272861657606,-0.9746396014389276,-1.0428548641110784,-0.8767271167317687,-0.9508138293544313,0.15531611166073675
0,82,0.0007678508758544922,0.00020407987522090074,0.0005659818649291992,2.693991741923033e-05,0.1,0.1,False,5,"{'C': 0.1, 'epsilon': 0.1, 'fit_intercept': False, 'intercept_scaling': 5}",-1.7385539565184915,-1.3079708387494406,-1.0947720881377077,-1.371026493851716,-1.2972153668552644,-2.2289703335495767,-2.7647483556600263,-2.681309663159193,-0.649473605751447,-1.2177650341481296,-1.6351805736380995,0.6680225401291728,352,-1.1135074625364396,-0.837571325007489,-0.8286114990310354,-0.7138660763597289,-0.8524573807372391,-0.9932756814248462,-1.2746272861657606,-0.9746396014389276,-1.0428548641110784,-0.8767271167317687,-0.9508138293544313,0.15531611166073675
0,82,0.0008020639419555664,0.00018400973715597784,0.0005783796310424805,2.689070931076449e-05,0.1,0.2,True,0.5,"{'C': 0.1, 'epsilon': 0.2, 'fit_intercept': True, 'intercept_scaling': 0.5}",-1.738553276102972,-1.3079701328052127,-1.0947716268698624,-1.3710256401799894,-1.297214905812698,-2.2289696610518126,-2.7647469203049386,-2.6813086938086745,-0.6494732675281907,-1.2177635502641913,-1.635179767472854,0.6680223469189348,347,-1.1135069840540348,-0.8375708937441289,-0.828611017061424,-0.7138656528966625,-0.8524569163519413,-0.9932751292497963,-1.2746266872280354,-0.9746391025029757,-1.042854294046295,-0.8767266118367103,-0.9508133288972005,0.15531606759685074
0,82,0.000870966911315918,0.00045518031245848505,0.000565791130065918,2.4192014959792097e-05,0.1,0.2,True,1,"{'C': 0.1, 'epsilon': 0.2, 'fit_intercept': True, 'intercept_scaling': 1}",-1.738551234857213,-1.3079680149736705,-1.0947702430669102,-1.3710230791664038,-1.2972135226854924,-2.228967643559131,-2.7647426142419103,-2.6813057857581732,-0.6494722528589514,-1.2177590986177989,-1.6351773489785653,0.6680217672891305,342,-1.1135055486074372,-0.8375695999547161,-0.828609571153432,-0.7138643825082163,-0.8524555231968067,-0.9932734727255672,-1.274624890415705,-0.9746376056958861,-1.0428525838528802,-0.8767250971524085,-0.9508118275263057,0.15531593540524752
0,82,0.0009848356246948242,0.0005126249401519026,0.0005918025970458984,3.037920516082592e-05,0.1,0.2,True,2,"{'C': 0.1, 'epsilon': 0.2, 'fit_intercept': True, 'intercept_scaling': 2}",-1.7385430698861581,-1.3079595436646483,-1.094764707863845,-1.3710128351359794,-1.2972079901840377,-2.2289595735975354,-2.764725390023329,-2.6812941535719346,-0.6494681941899174,-1.2177412921135988,-1.6351676750230983,0.6680194487835583,337,-1.1134998068303,-0.8375644248070575,-0.8286037875340795,-0.7138593009657348,-0.852449950587653,-0.9932668466424632,-1.2746177031790453,-0.9746316184790218,-1.0428457430932427,-0.8767190384282846,-0.9508058220546882,0.1553154066396562
0,82,0.0009236335754394531,0.00045859685711227186,0.000593256950378418,3.1240667933107924e-05,0.1,0.2,True,3,"{'C': 0.1, 'epsilon': 0.2, 'fit_intercept': True, 'intercept_scaling': 3}",-1.7385294616436737,-1.3079454248772406,-1.094755482556499,-1.3709957618369861,-1.297198769374499,-2.228946123694005,-2.7646966831115907,-2.6812747666509424,-0.6494614297697103,-1.2177116148959022,-1.6351515518411048,0.6680155846561177,302,-1.1134902372346356,-0.8375557995964882,-0.8285941482133461,-0.713850831768458,-0.8524406629462069,-0.9932558032197363,-1.2746057244963098,-0.9746216398251148,-1.0428343418770396,-0.876708940601266,-0.9507958129778601,0.15531452536659318
0,82,0.0008369684219360352,0.00035223216032423497,0.0005706548690795898,2.225564325640757e-05,0.1,0.2,True,5,"{'C': 0.1, 'epsilon': 0.2, 'fit_intercept': True, 'intercept_scaling': 5}",-1.7384859156256227,-1.3079002452696207,-1.0947259618341967,-1.3709411279945969,-1.2971692630042013,-2.2289030842754034,-2.7646048219955537,-2.6812127289747583,-0.649439783861772,-1.2176166502294374,-1.6350999583065164,0.6680032198558008,252,-1.113459614804846,-0.8375281992211103,-0.8285633027637804,-0.7138237306747808,-0.8524109428335833,-0.9932204646795684,-1.2745673930898072,-0.9745897084758879,-1.0427978584040072,-0.8766766279455926,-0.9507637842892963,0.1553117053173387
0,82,0.0008688688278198243,0.000425750700379731,0.000572371482849121,2.3253097370500273e-05,0.1,0.2,False,0.5,"{'C': 0.1, 'epsilon': 0.2, 'fit_intercept': False, 'intercept_scaling': 0.5}",-1.7385539565184915,-1.3079708387494406,-1.0947720881377077,-1.371026493851716,-1.2972153668552644,-2.2289703335495767,-2.7647483556600263,-2.681309663159193,-0.649473605751447,-1.2177650341481296,-1.6351805736380995,0.6680225401291728,352,-1.1135074625364396,-0.837571325007489,-0.8286114990310354,-0.7138660763597289,-0.8524573807372391,-0.9932756814248462,-1.2746272861657606,-0.9746396014389276,-1.0428548641110784,-0.8767271167317687,-0.9508138293544313,0.15531611166073675
0,82,0.000994706153869629,0.000541872095020991,0.0005787849426269531,2.5769993550713246e-05,0.1,0.2,False,1,"{'C': 0.1, 'epsilon': 0.2, 'fit_intercept': False, 'intercept_scaling': 1}",-1.7385539565184915,-1.3079708387494406,-1.0947720881377077,-1.371026493851716,-1.2972153668552644,-2.2289703335495767,-2.7647483556600263,-2.681309663159193,-0.649473605751447,-1.2177650341481296,-1.6351805736380995,0.6680225401291728,352,-1.1135074625364396,-0.837571325007489,-0.8286114990310354,-0.7138660763597289,-0.8524573807372391,-0.9932756814248462,-1.2746272861657606,-0.9746396014389276,-1.0428548641110784,-0.8767271167317687,-0.9508138293544313,0.15531611166073675
0,82,0.0007863283157348633,0.0002146858745679074,0.0005703926086425781,2.195890769708768e-05,0.1,0.2,False,2,"{'C': 0.1, 'epsilon': 0.2, 'fit_intercept': False, 'intercept_scaling': 2}",-1.7385539565184915,-1.3079708387494406,-1.0947720881377077,-1.371026493851716,-1.2972153668552644,-2.2289703335495767,-2.7647483556600263,-2.681309663159193,-0.649473605751447,-1.2177650341481296,-1.6351805736380995,0.6680225401291728,352,-1.1135074625364396,-0.837571325007489,-0.8286114990310354,-0.7138660763597289,-0.8524573807372391,-0.9932756814248462,-1.2746272861657606,-0.9746396014389276,-1.0428548641110784,-0.8767271167317687,-0.9508138293544313,0.15531611166073675
0,82,0.0008359432220458984,0.00023632698034790558,0.0005943536758422852,3.7060778150999875e-05,0.1,0.2,False,3,"{'C': 0.1, 'epsilon': 0.2, 'fit_intercept': False, 'intercept_scaling': 3}",-1.7385539565184915,-1.3079708387494406,-1.0947720881377077,-1.371026493851716,-1.2972153668552644,-2.2289703335495767,-2.7647483556600263,-2.681309663159193,-0.649473605751447,-1.2177650341481296,-1.6351805736380995,0.6680225401291728,352,-1.1135074625364396,-0.837571325007489,-0.8286114990310354,-0.7138660763597289,-0.8524573807372391,-0.9932756814248462,-1.2746272861657606,-0.9746396014389276,-1.0428548641110784,-0.8767271167317687,-0.9508138293544313,0.15531611166073675
0,82,0.0008150100708007813,0.0002167214707286681,0.0005933761596679688,2.8684400736108632e-05,0.1,0.2,False,5,"{'C': 0.1, 'epsilon': 0.2, 'fit_intercept': False, 'intercept_scaling': 5}",-1.7385539565184915,-1.3079708387494406,-1.0947720881377077,-1.371026493851716,-1.2972153668552644,-2.2289703335495767,-2.7647483556600263,-2.681309663159193,-0.649473605751447,-1.2177650341481296,-1.6351805736380995,0.6680225401291728,352,-1.1135074625364396,-0.837571325007489,-0.8286114990310354,-0.7138660763597289,-0.8524573807372391,-0.9932756814248462,-1.2746272861657606,-0.9746396014389276,-1.0428548641110784,-0.8767271167317687,-0.9508138293544313,0.15531611166073675
0,82,0.0007827281951904297,0.0002031075267324979,0.0005721092224121094,2.1040139047567038e-05,0.1,0.3,True,0.5,"{'C': 0.1, 'epsilon': 0.3, 'fit_intercept': True, 'intercept_scaling': 0.5}",-1.738553276102972,-1.3079701328052127,-1.0947716268698624,-1.3710256401799894,-1.297214905812698,-2.2289696610518126,-2.7647469203049386,-2.6813086938086745,-0.6494732675281907,-1.2177635502641913,-1.635179767472854,0.6680223469189348,347,-1.1135069840540348,-0.8375708937441289,-0.828611017061424,-0.7138656528966625,-0.8524569163519413,-0.9932751292497963,-1.2746266872280354,-0.9746391025029757,-1.042854294046295,-0.8767266118367103,-0.9508133288972005,0.15531606759685074
0,82,0.0010820150375366211,0.0006406127543320104,0.000659489631652832,0.00019994986467363905,0.1,0.3,True,1,"{'C': 0.1, 'epsilon': 0.3, 'fit_intercept': True, 'intercept_scaling': 1}",-1.738551234857213,-1.3079680149736705,-1.0947702430669102,-1.3710230791664038,-1.2972135226854924,-2.228967643559131,-2.7647426142419103,-2.6813057857581732,-0.6494722528589514,-1.2177590986177989,-1.6351773489785653,0.6680217672891305,342,-1.1135055486074372,-0.8375695999547161,-0.828609571153432,-0.7138643825082163,-0.8524555231968067,-0.9932734727255672,-1.274624890415705,-0.9746376056958861,-1.0428525838528802,-0.8767250971524085,-0.9508118275263057,0.15531593540524752
0,82,0.0009248733520507812,0.0003823285835520973,0.0007537126541137696,0.0003698739198275158,0.1,0.3,True,2,"{'C': 0.1, 'epsilon': 0.3, 'fit_intercept': True, 'intercept_scaling': 2}",-1.7385430698861581,-1.3079595436646483,-1.094764707863845,-1.3710128351359794,-1.2972079901840377,-2.2289595735975354,-2.764725390023329,-2.6812941535719346,-0.6494681941899174,-1.2177412921135988,-1.6351676750230983,0.6680194487835583,337,-1.1134998068303,-0.8375644248070575,-0.8286037875340795,-0.7138593009657348,-0.852449950587653,-0.9932668466424632,-1.2746177031790453,-0.9746316184790218,-1.0428457430932427,-0.8767190384282846,-0.9508058220546882,0.1553154066396562
0,82,0.0008961915969848633,0.00025166633238236685,0.0006193637847900391,5.936965396284537e-05,0.1,0.3,True,3,"{'C': 0.1, 'epsilon': 0.3, 'fit_intercept': True, 'intercept_scaling': 3}",-1.7385294616436737,-1.3079454248772406,-1.094755482556499,-1.3709957618369861,-1.297198769374499,-2.228946123694005,-2.7646966831115907,-2.6812747666509424,-0.6494614297697103,-1.2177116148959022,-1.6351515518411048,0.6680155846561177,302,-1.1134902372346356,-0.8375557995964882,-0.8285941482133461,-0.713850831768458,-0.8524406629462069,-0.9932558032197363,-1.2746057244963098,-0.9746216398251148,-1.0428343418770396,-0.876708940601266,-0.9507958129778601,0.15531452536659318
0,82,0.0008290767669677735,0.00019986714097055175,0.0007593154907226563,0.000394121254554786,0.1,0.3,True,5,"{'C': 0.1, 'epsilon': 0.3, 'fit_intercept': True, 'intercept_scaling': 5}",-1.7384859156256227,-1.3079002452696207,-1.0947259618341967,-1.3709411279945969,-1.2971692630042013,-2.2289030842754034,-2.7646048219955537,-2.6812127289747583,-0.649439783861772,-1.2176166502294374,-1.6350999583065164,0.6680032198558008,252,-1.113459614804846,-0.8375281992211103,-0.8285633027637804,-0.7138237306747808,-0.8524109428335833,-0.9932204646795684,-1.2745673930898072,-0.9745897084758879,-1.0427978584040072,-0.8766766279455926,-0.9507637842892963,0.1553117053173387
0,82,0.0008522510528564453,0.00024700082406897103,0.0006243467330932617,8.448903543640712e-05,0.1,0.3,False,0.5,"{'C': 0.1, 'epsilon': 0.3, 'fit_intercept': False, 'intercept_scaling': 0.5}",-1.7385539565184915,-1.3079708387494406,-1.0947720881377077,-1.371026493851716,-1.2972153668552644,-2.2289703335495767,-2.7647483556600263,-2.681309663159193,-0.649473605751447,-1.2177650341481296,-1.6351805736380995,0.6680225401291728,352,-1.1135074625364396,-0.837571325007489,-0.8286114990310354,-0.7138660763597289,-0.8524573807372391,-0.9932756814248462,-1.2746272861657606,-0.9746396014389276,-1.0428548641110784,-0.8767271167317687,-0.9508138293544313,0.15531611166073675
0,82,0.0008795976638793946,0.000249711225791776,0.0008719444274902343,0.0005600200073318729,0.1,0.3,False,1,"{'C': 0.1, 'epsilon': 0.3, 'fit_intercept': False, 'intercept_scaling': 1}",-1.7385539565184915,-1.3079708387494406,-1.0947720881377077,-1.371026493851716,-1.2972153668552644,-2.2289703335495767,-2.7647483556600263,-2.681309663159193,-0.649473605751447,-1.2177650341481296,-1.6351805736380995,0.6680225401291728,352,-1.1135074625364396,-0.837571325007489,-0.8286114990310354,-0.7138660763597289,-0.8524573807372391,-0.9932756814248462,-1.2746272861657606,-0.9746396014389276,-1.0428548641110784,-0.8767271167317687,-0.9508138293544313,0.15531611166073675
0,82,0.0007923603057861328,0.00010922606433582809,0.000731801986694336,0.0002657343620355321,0.1,0.3,False,2,"{'C': 0.1, 'epsilon': 0.3, 'fit_intercept': False, 'intercept_scaling': 2}",-1.7385539565184915,-1.3079708387494406,-1.0947720881377077,-1.371026493851716,-1.2972153668552644,-2.2289703335495767,-2.7647483556600263,-2.681309663159193,-0.649473605751447,-1.2177650341481296,-1.6351805736380995,0.6680225401291728,352,-1.1135074625364396,-0.837571325007489,-0.8286114990310354,-0.7138660763597289,-0.8524573807372391,-0.9932756814248462,-1.2746272861657606,-0.9746396014389276,-1.0428548641110784,-0.8767271167317687,-0.9508138293544313,0.15531611166073675
0,82,0.0008207321166992188,0.00023029796286891846,0.0006019353866577148,5.889026258955868e-05,0.1,0.3,False,3,"{'C': 0.1, 'epsilon': 0.3, 'fit_intercept': False, 'intercept_scaling': 3}",-1.7385539565184915,-1.3079708387494406,-1.0947720881377077,-1.371026493851716,-1.2972153668552644,-2.2289703335495767,-2.7647483556600263,-2.681309663159193,-0.649473605751447,-1.2177650341481296,-1.6351805736380995,0.6680225401291728,352,-1.1135074625364396,-0.837571325007489,-0.8286114990310354,-0.7138660763597289,-0.8524573807372391,-0.9932756814248462,-1.2746272861657606,-0.9746396014389276,-1.0428548641110784,-0.8767271167317687,-0.9508138293544313,0.15531611166073675
