iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_base_estimator,param_learning_rate,param_loss,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,82,0.22210543155670165,0.016481321367380522,0.009941482543945312,0.0025220017600657936,DecisionTreeRegressor(max_depth=3),0.01,square,400,"{'base_estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.01, 'loss': 'square', 'n_estimators': 400}",0.06705340913543645,-0.0039005527504885062,-0.40851837825452586,0.1807505997467046,-0.010152100854781354,0.5836084241245669,-0.26633992023939346,0.5584687272246349,-0.22158143827159393,0.031366360688419914,0.05107551305489797,0.30847862988577257,324,0.8882043661285106,0.8723560436691082,0.782009179460897,0.8862517616719475,0.8340784195111541,0.8388589568390049,0.8744044440720756,0.8869130593784971,0.8715415606081864,0.821752565545855,0.8556370356885237,0.03343093367823059
0,82,0.35198068618774414,0.02638438101777035,0.017897439002990723,0.007474316225901667,DecisionTreeRegressor(max_depth=3),0.01,square,600,"{'base_estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.01, 'loss': 'square', 'n_estimators': 600}",0.1444910719658079,0.045368369842188394,-0.39930655114697045,0.12095946107810773,0.12920783995492868,0.5708564367183047,-0.28010908295137016,0.6125977705497396,-0.18933490438417122,0.09419083909610015,0.08489212507226654,0.31080132354142326,270,0.8914346822068469,0.8737052410413835,0.7747460128436515,0.8845023492212739,0.8421722151871651,0.8341215471555952,0.8711725700626298,0.8926740848516992,0.8729096582324214,0.8296509854917444,0.8567089346294411,0.03493413451208506
0,82,0.006314802169799805,0.0008216713393909838,0.0009401798248291016,3.087280330367229e-05,DecisionTreeRegressor(max_depth=3),0.1,linear,10,"{'base_estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.1, 'loss': 'linear', 'n_estimators': 10}",0.20102235445967165,-0.04417861065420747,-0.7066643654144309,0.10623192014574812,-0.06803535929156013,0.6615973515793576,-0.21264629861588524,-2.7704894373139264,-0.24126679395031436,0.026002372763899162,-0.3048426866291648,0.8857644535930331,597,0.8341635966866413,0.8844553790618723,0.6503124965725006,0.7656101955406014,0.7849825466213987,0.844948385371694,0.8300337204397029,0.8083668380580665,0.7814306626527849,0.8215370120502171,0.800584083305548,0.05992664763249647
0,82,0.028334617614746094,0.003870642913460833,0.0020888805389404296,0.0009056467997595215,DecisionTreeRegressor(max_depth=3),0.1,linear,50,"{'base_estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.1, 'loss': 'linear', 'n_estimators': 50}",0.3792266309112454,0.05627081186986216,-0.4680822477043982,0.15553722667773107,-0.07221597062875285,0.6204195816415001,-0.3526389049973315,0.6359599938938169,-0.23474204626330808,-0.05908540146416219,0.06606496739362028,0.36388955604571305,299,0.8902309635757378,0.8825465749563575,0.7731079063685534,0.8934736572205839,0.8378261815633399,0.8535693014495804,0.8812443308575549,0.907912110282975,0.8448583978360479,0.8185130436802004,0.8583282467790931,0.03910932491117081
0,82,0.054472947120666505,0.007696187049586454,0.0029854059219360353,0.0006730012575259616,DecisionTreeRegressor(max_depth=3),0.1,linear,100,"{'base_estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.1, 'loss': 'linear', 'n_estimators': 100}",0.11123318478059163,-0.07509926500289943,-0.33476195455131497,0.267825238800792,0.01020165979334653,0.5631004023506556,-0.2731779348222847,0.6176389161375893,-0.21469857832646433,0.11251663928829436,0.07847783084483059,0.3118118939130705,281,0.8964025699675773,0.8895688421958969,0.8028274420869174,0.8989633975574955,0.835533578475047,0.8569533888999509,0.8980909576716897,0.9171776317074721,0.8773227723801343,0.8417498928950125,0.8714590473837195,0.034109307651880104
0,82,0.11340298652648925,0.01642769597070213,0.006281042098999023,0.002674332940332957,DecisionTreeRegressor(max_depth=3),0.1,linear,200,"{'base_estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.1, 'loss': 'linear', 'n_estimators': 200}",0.11558081154727406,0.029870214286531915,-0.33510269934791137,0.27132440041330186,0.10576728820826076,0.5549585704237888,-0.22667194465886986,0.6015337621426464,-0.1510965705971612,0.19564752066206947,0.11618113530799308,0.2930321208804428,227,0.9048884663199379,0.8804472981653981,0.804939078080867,0.9055036947717051,0.8408970914342655,0.8545874922005278,0.8942070592181863,0.9054703798062421,0.8740169654876009,0.845534471712928,0.8710491997197659,0.03217472789837511
0,82,0.23048486709594726,0.028885508145135075,0.008911204338073731,0.001360612322872067,DecisionTreeRegressor(max_depth=3),0.1,linear,400,"{'base_estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.1, 'loss': 'linear', 'n_estimators': 400}",0.1269222183115718,0.07264858759462689,-0.20048206800283563,0.332539711531708,0.1618094937319947,0.5447439075001894,-0.20294887216142166,0.5732561739399562,-0.16660421710473416,0.16414509364596663,0.1406030028987022,0.26868391122152424,196,0.8954574562528517,0.878120652029859,0.8060880559904988,0.9029289914724544,0.8519760227086333,0.8612909772118467,0.8913001374967027,0.9062958418251224,0.8709127439638322,0.8533207428472056,0.8717691621799007,0.0288142470554831
0,82,0.3578693151473999,0.05812863016752467,0.015226364135742188,0.003923104412143922,DecisionTreeRegressor(max_depth=3),0.1,linear,600,"{'base_estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.1, 'loss': 'linear', 'n_estimators': 600}",0.0747889190154607,0.05281746853913005,-0.22608699200875737,0.2806931839265808,0.14490603051972617,0.513741064421045,-0.19727900878371307,0.5890923536965729,-0.15551182007516973,0.1713916478404508,0.12485528470913265,0.26586351916486556,214,0.8897362554678498,0.8821267724054713,0.8073236861915929,0.9022840531554583,0.8432262158627931,0.8549220192627951,0.8868657940281023,0.9042707055849057,0.8626937386517615,0.8613734589497355,0.8694822699560465,0.028346771069453738
0,82,0.006358599662780762,0.0007621169831471514,0.0009594202041625976,3.6790149919321733e-05,DecisionTreeRegressor(max_depth=3),0.1,square,10,"{'base_estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.1, 'loss': 'square', 'n_estimators': 10}",0.12170670656365834,-0.1345772537275447,-0.3145424249994593,0.22714820231026722,-0.35213744142352565,0.6096880383174426,-0.20989151481482637,-3.0182049616687,-0.31628639985186147,-0.14384663038707535,-0.3530943679681625,0.933100494900193,617,0.8712383771653531,0.8587677693786442,0.5094155068216611,0.8613223610784687,0.6994004424278518,0.8180940241710897,0.8102461445200088,0.8633886852798377,0.833812195566,0.693747404059742,0.7819432910468657,0.10975952881966426
0,82,0.028223156929016113,0.004008514451921349,0.0021818399429321287,0.0010717816259265787,DecisionTreeRegressor(max_depth=3),0.1,square,50,"{'base_estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.1, 'loss': 'square', 'n_estimators': 50}",0.1342913272041013,0.030308463170149236,-0.37769743899249586,0.3202370681562733,0.04574895403527268,0.5920300372380056,-0.2381310323948056,0.6229692162436733,-0.19264722367485776,0.07684008611180682,0.1013949457097123,0.31650552364490653,251,0.8856750579822884,0.8557995544695447,0.7760923274286244,0.8895117576486082,0.8317084983461401,0.8299017023044754,0.8710419757855046,0.8939057638726955,0.8741320066498846,0.8315593107710806,0.8539327955258846,0.034937963676210555
0,82,0.052023816108703616,0.003829156094992358,0.0033173561096191406,0.0017093028177382608,DecisionTreeRegressor(max_depth=3),0.1,square,100,"{'base_estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.1, 'loss': 'square', 'n_estimators': 100}",0.1788185583131019,-0.03695655051853386,-0.37139068729061586,0.14399458508604346,0.13761875516132982,0.41010630288420125,-0.2170616658049891,0.5974413003054484,-0.11097611156281206,0.15825689726204728,0.08898513838352212,0.2722797672268678,264,0.9031328473519672,0.8611482941614595,0.7864882129961667,0.8950922018727442,0.8419018438794917,0.8335488994245335,0.873857802257583,0.9065653670431161,0.8839786391509021,0.8344195929534562,0.8620133701091419,0.036157403663789306
0,82,0.10981802940368653,0.011431893929477452,0.007030749320983886,0.003044391067520333,DecisionTreeRegressor(max_depth=3),0.1,square,200,"{'base_estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.1, 'loss': 'square', 'n_estimators': 200}",0.21643684279131126,0.057164404085159215,-0.2838871576843611,0.27640663295149115,0.15634153386726357,0.5722771792603714,-0.18713756763789635,0.5941394702164116,-0.14446066668524815,0.16605235615810965,0.14233330273226122,0.2815893861622418,193,0.8880452084138846,0.8740100789381113,0.7811203679869836,0.9060169149017283,0.8399324560114502,0.8314424807780013,0.8726655195977977,0.8905590658113194,0.8643897735363849,0.8416041880312274,0.8589786054006889,0.034615202565662154
0,82,0.22725865840911866,0.028259093514246846,0.01036069393157959,0.0024621280160879977,DecisionTreeRegressor(max_depth=3),0.1,square,400,"{'base_estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.1, 'loss': 'square', 'n_estimators': 400}",0.10058386406687281,0.013515196141427821,-0.28199851939444764,0.3225987058407236,0.22655808302203262,0.5318549462689814,-0.1546732423217032,0.5433315087698811,-0.19202576316107933,0.1363640723960745,0.12461088516287636,0.2733888037761018,216,0.8743664941538225,0.8764879123310564,0.7937569793444152,0.906543689587255,0.8501642164812069,0.8276633119839865,0.8675597836444775,0.8837623420194269,0.8658108748616394,0.8479710341954232,0.8594086638602711,0.02995307828961206
0,82,0.35680968761444093,0.025250958361705045,0.015111923217773438,0.00311939290942143,DecisionTreeRegressor(max_depth=3),0.1,square,600,"{'base_estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.1, 'loss': 'square', 'n_estimators': 600}",0.08889310886869706,0.03955137374377793,-0.16609704771285672,0.25904267007957615,0.1706350653496388,0.529637451418844,-0.2137111189973815,0.552026553902738,-0.17754883176202618,0.1827178034572151,0.12651470283482227,0.25865908591152764,206,0.8618265443495441,0.8817968191426725,0.7929318057309441,0.904456920380347,0.8480822724903532,0.8330734871185679,0.8737553774901392,0.8678493763119275,0.8612165977526633,0.8461708202012462,0.8571160020968405,0.028601472636019837
0,82,0.007037687301635742,0.0020438675478496975,0.0012444496154785157,0.0008680543028126072,DecisionTreeRegressor(max_depth=3),0.2,linear,10,"{'base_estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.2, 'loss': 'linear', 'n_estimators': 10}",0.5063841771525377,-0.2533542037878782,-0.3590317943056909,-0.020060346042652055,-0.22984359272102273,0.5805853788506654,-0.49577113953022445,0.53120862361114,-0.041700682159011127,0.09430254084602474,0.031271896191388836,0.3699528644681194,358,0.8453007077249646,0.7475401078493111,0.6587778542264995,0.8498727207993029,0.7676332383251993,0.8431338156147525,0.8704270754378479,0.8299065170779625,0.8104006379828589,0.7453813932428355,0.7968374068281534,0.06244119528784134
0,82,0.025658631324768068,0.0017156826197583276,0.0017792940139770507,2.510547637939453e-05,DecisionTreeRegressor(max_depth=3),0.2,linear,50,"{'base_estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.2, 'loss': 'linear', 'n_estimators': 50}",0.3280088251248211,0.08581297006516297,-0.3986315848667572,0.3374966410729807,0.016033262066819765,0.5745476140101653,-0.32844810438894,0.592830362955596,-0.12848460441662746,0.19844260570204253,0.12776079873252638,0.3271257167448485,205,0.9003545165553475,0.8871733769135993,0.8005706597507742,0.8966472665859706,0.828756769156233,0.8677812947880331,0.8815410391304559,0.9183770508620428,0.867524506841471,0.8369436824164681,0.8685670163000395,0.034647664866710615
0,82,0.05913693904876709,0.008651879584985218,0.003122758865356445,0.0008049525184064447,DecisionTreeRegressor(max_depth=3),0.2,linear,100,"{'base_estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.2, 'loss': 'linear', 'n_estimators': 100}",0.2613091773413785,0.00587305179838904,-0.49211682494609565,0.20156123414986593,0.2169675262599916,0.5278429216845536,-0.20644739940226398,0.6178260055951463,-0.14818028260526805,0.1599070532970669,0.11445424631727641,0.3190102436579969,229,0.8952432558006186,0.8850093603144462,0.7982629704815345,0.9043874814461231,0.8502437356605094,0.850634018979203,0.8839672806607292,0.9096437489698869,0.8666093482359039,0.8396063494628127,0.8683607550011768,0.0326062346469169
0,82,0.11385984420776367,0.013322330136341863,0.0047757625579833984,0.00018648548942235067,DecisionTreeRegressor(max_depth=3),0.2,linear,200,"{'base_estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.2, 'loss': 'linear', 'n_estimators': 200}",0.1113170581100641,-0.055565390322690256,-0.2956549154266186,0.3318130837418626,0.15304607649192137,0.5413627182337033,-0.19540973507061032,0.6017650315761904,-0.10630729694406216,0.17490427856036983,0.126127090895013,0.2850624284368777,208,0.8895052392787596,0.8831886125865531,0.8121308265364486,0.9041411438063303,0.8542240952362474,0.856355183221452,0.8899119794382289,0.9136788131702721,0.8646770531435285,0.8528893543935709,0.8720702300811392,0.028436750993394433
0,82,0.23209338188171386,0.02861905718747033,0.008727145195007325,0.0006725726085925808,DecisionTreeRegressor(max_depth=3),0.2,linear,400,"{'base_estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.2, 'loss': 'linear', 'n_estimators': 400}",0.03826980102773603,0.05176169957717569,-0.21229693807837435,0.32830915740693745,0.1558130807167334,0.49854147184174225,-0.18193617833020936,0.5478672090580634,-0.1561134949060814,0.17970387534003085,0.1249919683653754,0.2575881005654331,212,0.8807074106016118,0.8745644317749397,0.8216603287414853,0.9011597905162321,0.8500966778646224,0.8613343911392755,0.8939229427807646,0.9011103731834211,0.8687906511626076,0.8556001754712412,0.8708947173236202,0.02378097735932894
0,82,0.3139763832092285,0.04724618886394705,0.012432050704956055,0.0018126282565608094,DecisionTreeRegressor(max_depth=3),0.2,linear,600,"{'base_estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.2, 'loss': 'linear', 'n_estimators': 600}",0.08295960459763485,0.01527547453896494,-0.20181330118213037,0.2801142736257425,0.16864029428195748,0.5182966772218924,-0.15072336057250846,0.5819881799156077,-0.17952212591990557,0.14251829622483614,0.12577340127320918,0.2606064450803396,210,0.8787724833612679,0.8817889161958392,0.8157082961056992,0.9062674816663747,0.8544253651484405,0.8613309311655135,0.88870215158373,0.8967710941481607,0.8545797027197248,0.8644320690337579,0.8702778491128509,0.024760964703929175
0,82,0.007020044326782227,0.0019243559840360779,0.0009586572647094727,4.181422125640685e-05,DecisionTreeRegressor(max_depth=3),0.2,square,10,"{'base_estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.2, 'loss': 'square', 'n_estimators': 10}",0.44643902454328155,0.04324918355911189,-0.4316454567167862,-0.08642601593768284,0.17135509934049142,0.5885568038504101,-0.31168783606750217,-3.4056946649245043,-0.4162134378361724,-0.13211236742521315,-0.35341796676145665,1.0680953797058175,618,0.8658211305501429,0.8562445950109461,0.6354037852127675,0.8676123616395324,0.7991894090111951,0.8143313889050035,0.8689659175639328,0.8439715641393644,0.8179662429535449,0.7552571526158467,0.8124763547602276,0.0684274631010648
0,82,0.02955296039581299,0.003704749420624289,0.002443861961364746,0.0014796313532897463,DecisionTreeRegressor(max_depth=3),0.2,square,50,"{'base_estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.2, 'loss': 'square', 'n_estimators': 50}",0.22724602951571093,0.0009466019366216605,-0.3986387612797009,0.2643105031729822,0.10502913595831209,0.5639269691613196,-0.31458720057356704,0.6432877197415967,-0.15752071524513833,0.12787047411411523,0.1061870756502252,0.32413734506853287,244,0.8894812490921324,0.8823588213949329,0.7989737244658076,0.9039272446557148,0.8370383352691384,0.8365608275321976,0.8571653146172019,0.9043890094587295,0.8674547528044827,0.8302744363214107,0.8607623715611747,0.033183268219644214
0,82,0.052653956413269046,0.006565201041833214,0.003444385528564453,0.002103225588838303,DecisionTreeRegressor(max_depth=3),0.2,square,100,"{'base_estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.2, 'loss': 'square', 'n_estimators': 100}",0.10931815649218823,0.029984382998832104,-0.3354222199106467,0.3089317817758266,0.18374319300238706,0.5626670566588298,-0.22142088350243783,0.5809526434236068,-0.12145374008301668,0.10937024152983355,0.12066706123854028,0.28961920812893865,220,0.8783173367128118,0.8749916680553811,0.8015968370628843,0.8973131665435734,0.842775192884624,0.8305379364949752,0.8835579001023186,0.888655947028707,0.8710813311107728,0.8397516166371337,0.8608578932633183,0.02903404039547993
0,82,0.10822579860687256,0.00817122994970812,0.005346083641052246,0.0013867530951197815,DecisionTreeRegressor(max_depth=3),0.2,square,200,"{'base_estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.2, 'loss': 'square', 'n_estimators': 200}",0.12981927183103537,0.08065928902584851,-0.2569872278989973,0.2747580900034302,0.14793137241658683,0.5503616162776892,-0.23234180686596484,0.5606838942154011,-0.13108393384352035,0.2305816633203257,0.13543822284818346,0.2729358772177619,198,0.8703365312195386,0.8750076480974562,0.8013701933011583,0.8961104615537903,0.8442775871247329,0.8304682200868617,0.8714700358165833,0.8874976393799727,0.8439407223808454,0.847235449163237,0.8567714488124176,0.02719759908302387
0,82,0.2455073356628418,0.037547669120524534,0.016203808784484863,0.011036311964324507,DecisionTreeRegressor(max_depth=3),0.2,square,400,"{'base_estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.2, 'loss': 'square', 'n_estimators': 400}",0.06627605881890919,0.005869073514887635,-0.17280342091721979,0.1734455749102204,0.12334453108953636,0.36329515220698805,-0.15617500720253252,0.544143093482781,-0.191254099150717,0.15660348597695395,0.09127444427298073,0.22579713732647516,261,0.8612782931594704,0.8801645782516584,0.7945357300324567,0.9029490814040844,0.8616941166894704,0.8276277359612649,0.879302626067193,0.8702742597899158,0.8722002825385174,0.8506674492305564,0.8600694153124587,0.028815480207705028
0,82,0.37502992153167725,0.05929480327429838,0.01423346996307373,0.0027870294120448977,DecisionTreeRegressor(max_depth=3),0.2,square,600,"{'base_estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.2, 'loss': 'square', 'n_estimators': 600}",0.12531259786674465,0.05279857525084963,-0.20105466780926462,0.22178447880587426,0.1895899540621424,0.5149102160922412,-0.2006371530622122,0.5610555563951984,-0.19111582403756122,0.17610486356826816,0.12487485971322805,0.2599651192706377,213,0.863669115539053,0.8754275042930572,0.8026209882427365,0.9052156286429288,0.8566812841254641,0.8282243016311142,0.8727017001496423,0.8780979225842968,0.867332822564194,0.8535144476533159,0.8603485715425803,0.026818778657142717
0,82,0.006668186187744141,0.0014720674226658135,0.0010166168212890625,0.00011550281509811202,DecisionTreeRegressor(max_depth=3),0.3,linear,10,"{'base_estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.3, 'loss': 'linear', 'n_estimators': 10}",-0.26162955313922875,0.07836950476252791,-0.8037060434189303,0.14558607615237762,-0.03691405268919978,0.3364963170826698,-0.3278873964842586,-2.761059260938067,-0.3609688548809806,0.035016005167715525,-0.3956697258385374,0.8457695095823627,628,0.8718668030155012,0.8504070772855812,0.7258375503362073,0.8229454851739857,0.7456909493454954,0.8246290157408314,0.8772894314409381,0.8694122070318919,0.8274036075341533,0.7752387849387934,0.8190720911843379,0.05080027165159768
0,82,0.02679488658905029,0.0034143289237051825,0.0017332077026367188,2.642323315259726e-05,DecisionTreeRegressor(max_depth=3),0.3,linear,50,"{'base_estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.3, 'loss': 'linear', 'n_estimators': 50}",0.17723387548172131,0.05659810202424642,-0.5165204179190508,0.4211094363289837,0.11979438485257621,0.5654949240566541,-0.3012420000997871,0.6158107824666404,-0.1861189827773242,0.11439809134431644,0.10665581957589768,0.34882934481278527,242,0.8988280048632814,0.8846052144964344,0.8127299604097917,0.8834543725464542,0.8533152290256202,0.8550027038313452,0.8861140114922487,0.9115253178087304,0.8541539961173805,0.8464206083324382,0.8686149418923726,0.027893471066431478
