iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_fit_intercept,param_precompute,param_selection,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,740,0.04469451904296875,0.005650006714748762,0.0008102178573608399,3.183045186938493e-05,1e-08,True,False,cyclic,"{'alpha': 1e-08, 'fit_intercept': True, 'precompute': False, 'selection': 'cyclic'}",0.18977263952128665,0.2602057079606147,0.2467820037407461,0.3180317195241814,0.28530551935976955,0.2975639654309872,0.264897723426454,0.369456517263403,0.29025808230135675,0.14106607181632047,0.26633399503451194,0.060983681369332694,76,0.36229539783943343,0.40685947254552135,0.38534632047616524,0.32700690955903355,0.38388363303127104,0.34129499112510153,0.3619977206820697,0.3335741642590684,0.32909344552453823,0.3948702695940135,0.36262223246362163,0.027671410776279347
0,740,0.04190926551818848,0.004645947407063263,0.0007860422134399414,4.6926015710613736e-05,1e-08,True,False,random,"{'alpha': 1e-08, 'fit_intercept': True, 'precompute': False, 'selection': 'random'}",0.18977263952129375,0.26020570796061504,0.2467820037407471,0.31803171952418874,0.2853055193597671,0.2975639654309913,0.264897723426456,0.3694565172634079,0.2902580823013673,0.14106607181632314,0.2663339950345157,0.060983681369333215,70,0.36229539783943343,0.40685947254552135,0.38534632047616524,0.32700690955903366,0.38388363303127104,0.34129499112510153,0.3619977206820697,0.3335741642590684,0.32909344552453823,0.3948702695940135,0.36262223246362163,0.027671410776279336
0,740,0.0033750534057617188,0.00036431277910094586,0.0006143093109130859,3.496133494043008e-05,1e-08,False,True,cyclic,"{'alpha': 1e-08, 'fit_intercept': False, 'precompute': True, 'selection': 'cyclic'}",0.18977263952125378,0.2602057079606701,0.2467820037408225,0.3180317195241257,0.2853055193597508,0.29756396543100183,0.264897723426498,0.3694565172633645,0.29025808230135364,0.14106607181629272,0.2663339950345134,0.060983681369328226,73,0.36229539783943343,0.40685947254552135,0.38534632047616524,0.32700690955903366,0.38388363303127104,0.34129499112510153,0.3619977206820698,0.3335741642590684,0.3290934455245381,0.3948702695940134,0.3626222324636216,0.027671410776279333
0,740,0.00376436710357666,0.0011869263385848195,0.0006408929824829101,5.407052163140156e-05,1e-08,False,True,random,"{'alpha': 1e-08, 'fit_intercept': False, 'precompute': True, 'selection': 'random'}",0.18977263952129575,0.2602057079606519,0.2467820037407935,0.3180317195241199,0.2853055193597446,0.2975639654309994,0.26489772342647544,0.3694565172633604,0.2902580823013613,0.14106607181629094,0.26633399503450933,0.060983681369323285,78,0.36229539783943343,0.40685947254552124,0.38534632047616524,0.32700690955903355,0.38388363303127104,0.34129499112510153,0.3619977206820699,0.3335741642590685,0.32909344552453823,0.3948702695940135,0.36262223246362163,0.02767141077627932
0,740,0.045549416542053224,0.0050743255805464115,0.001192188262939453,0.0009689127669302405,1e-08,False,False,cyclic,"{'alpha': 1e-08, 'fit_intercept': False, 'precompute': False, 'selection': 'cyclic'}",0.18977263952122103,0.2602057079606407,0.2467820037408075,0.31803171952413867,0.28530551935970394,0.29756396543102126,0.26489772342647744,0.36945651726336626,0.290258082301344,0.1410660718162794,0.26633399503450006,0.060983681369336455,84,0.36229539783943343,0.40685947254552124,0.3853463204761651,0.32700690955903366,0.38388363303127104,0.3412949911251014,0.3619977206820698,0.3335741642590684,0.32909344552453823,0.3948702695940134,0.3626222324636216,0.0276714107762793
0,740,0.04539973735809326,0.00565638117813056,0.000792837142944336,3.776164950353291e-05,1e-08,False,False,random,"{'alpha': 1e-08, 'fit_intercept': False, 'precompute': False, 'selection': 'random'}",0.18977263952127865,0.2602057079606406,0.24678200374080828,0.31803171952413745,0.28530551935969806,0.29756396543102237,0.2648977234264799,0.36945651726336803,0.29025808230134675,0.14106607181629605,0.26633399503450755,0.06098368136932595,79,0.36229539783943343,0.40685947254552135,0.38534632047616524,0.32700690955903366,0.38388363303127104,0.34129499112510153,0.3619977206820698,0.3335741642590684,0.3290934455245381,0.3948702695940134,0.3626222324636216,0.027671410776279333
0,740,0.004728078842163086,0.0037359469053179313,0.002388787269592285,0.0032018730669913517,1e-05,True,True,cyclic,"{'alpha': 1e-05, 'fit_intercept': True, 'precompute': True, 'selection': 'cyclic'}",0.18977263954833667,0.2602057079821348,0.24678200373822257,0.31803171954553655,0.2853055193885051,0.29756396543471964,0.26489772342071694,0.36945651726977136,0.2902580823155222,0.14106607182155395,0.26633399504650196,0.060983681369267885,61,0.36229539783943343,0.40685947254552135,0.38534632047616524,0.32700690955903355,0.38388363303127104,0.3412949911251014,0.3619977206820699,0.3335741642590684,0.3290934455245381,0.3948702695940134,0.3626222324636216,0.027671410776279354
0,740,0.004134917259216308,0.0023782389825653524,0.000645589828491211,7.357968180737465e-05,1e-05,True,True,random,"{'alpha': 1e-05, 'fit_intercept': True, 'precompute': True, 'selection': 'random'}",0.18977263955182955,0.2602057079804818,0.24678200373912296,0.31803171955236464,0.2853055193816252,0.2975639654333857,0.26489772342952744,0.3694565172685277,0.29025808231866745,0.14106607182352338,0.2663339950479056,0.06098368136860141,57,0.36229539783943354,0.40685947254552135,0.38534632047616524,0.32700690955903355,0.38388363303127104,0.3412949911251014,0.3619977206820698,0.3335741642590684,0.32909344552453823,0.3948702695940134,0.36262223246362163,0.027671410776279343
0,740,0.04575936794281006,0.009491623132629462,0.0009183168411254882,0.00033390770209526093,1e-05,True,False,cyclic,"{'alpha': 1e-05, 'fit_intercept': True, 'precompute': False, 'selection': 'cyclic'}",0.1897726395483298,0.2602057079821364,0.24678200373822345,0.3180317195455403,0.2853055193885169,0.2975639654347212,0.2648977234207215,0.369456517269775,0.29025808231551997,0.14106607182154418,0.26633399504650285,0.060983681369272,60,0.36229539783943343,0.40685947254552135,0.3853463204761651,0.32700690955903355,0.38388363303127104,0.34129499112510153,0.3619977206820698,0.3335741642590684,0.32909344552453823,0.3948702695940135,0.3626222324636216,0.02767141077627934
0,740,0.044408106803894044,0.004490903501805166,0.0009532928466796875,0.000352096751348374,1e-05,True,False,random,"{'alpha': 1e-05, 'fit_intercept': True, 'precompute': False, 'selection': 'random'}",0.18977263954884016,0.26020570798222364,0.24678200373804826,0.3180317195425856,0.2853055193824794,0.2975639654326496,0.26489772342242035,0.3694565172670836,0.2902580823244786,0.1410660718310407,0.26633399504718497,0.06098368136660991,59,0.36229539783943343,0.40685947254552135,0.3853463204761651,0.32700690955903366,0.38388363303127104,0.3412949911251014,0.3619977206820697,0.3335741642590684,0.32909344552453823,0.3948702695940135,0.3626222324636216,0.027671410776279333
0,740,0.00391855239868164,0.0014940026837025856,0.0012685060501098633,0.001681838189541918,1e-05,False,True,cyclic,"{'alpha': 1e-05, 'fit_intercept': False, 'precompute': True, 'selection': 'cyclic'}",0.1897726394823771,0.26020570800846354,0.246782003799622,0.3180317195022162,0.2853055193232402,0.2975639654677833,0.26489772344377793,0.36945651723294204,0.29025808230394834,0.1410660717809522,0.26633399503453226,0.06098368137291002,69,0.36229539783943343,0.40685947254552135,0.38534632047616524,0.32700690955903366,0.38388363303127104,0.3412949911251014,0.3619977206820698,0.3335741642590684,0.32909344552453823,0.3948702695940134,0.36262223246362163,0.027671410776279326
0,740,0.003528594970703125,0.0008002776508051977,0.0015302419662475586,0.002388330071724695,1e-05,False,True,random,"{'alpha': 1e-05, 'fit_intercept': False, 'precompute': True, 'selection': 'random'}",0.18977263948524548,0.2602057080075719,0.24678200379871218,0.31803171950134834,0.2853055193201509,0.2975639654707297,0.26489772344549845,0.3694565172346208,0.2902580823071871,0.1410660717836748,0.26633399503547395,0.06098368137241688,65,0.36229539783943354,0.40685947254552135,0.38534632047616524,0.32700690955903366,0.38388363303127104,0.3412949911251014,0.3619977206820697,0.3335741642590685,0.32909344552453823,0.3948702695940136,0.3626222324636217,0.027671410776279343
0,740,0.049697351455688474,0.008070448284320048,0.0013641357421875,0.0014335683237089952,1e-05,False,False,cyclic,"{'alpha': 1e-05, 'fit_intercept': False, 'precompute': False, 'selection': 'cyclic'}",0.18977263948239964,0.26020570800849796,0.24678200379962267,0.3180317195022049,0.28530551932328785,0.29756396546776953,0.26489772344379825,0.36945651723294304,0.2902580823039478,0.14106607178097452,0.2663339950345446,0.060983681372902165,68,0.36229539783943343,0.40685947254552124,0.38534632047616524,0.32700690955903366,0.38388363303127104,0.3412949911251014,0.3619977206820698,0.3335741642590684,0.32909344552453823,0.3948702695940134,0.36262223246362163,0.027671410776279312
0,740,0.040704536437988284,0.0034319382435481546,0.0007950782775878907,6.0904239529847554e-05,1e-05,False,False,random,"{'alpha': 1e-05, 'fit_intercept': False, 'precompute': False, 'selection': 'random'}",0.18977263948795775,0.26020570800852316,0.24678200380013882,0.31803171950039477,0.2853055193208236,0.2975639654703841,0.26489772344602536,0.36945651723490336,0.29025808230944117,0.14106607178151742,0.26633399503601096,0.06098368137252158,64,0.36229539783943343,0.40685947254552146,0.38534632047616524,0.32700690955903355,0.38388363303127104,0.34129499112510153,0.3619977206820698,0.3335741642590684,0.32909344552453823,0.3948702695940135,0.36262223246362163,0.027671410776279368
0,740,0.004413127899169922,0.0026472574936556277,0.0006804943084716796,0.00015254671316053314,0.0001,True,True,cyclic,"{'alpha': 0.0001, 'fit_intercept': True, 'precompute': True, 'selection': 'cyclic'}",0.1897726397919488,0.26020570817601385,0.24678200371546433,0.31803171973794453,0.28530551964756057,0.2975639654683546,0.26489772336907447,0.3694565173271892,0.2902580824431026,0.141066071868594,0.2663339951545247,0.06098368136873099,50,0.36229539783943343,0.40685947254552124,0.38534632047616524,0.32700690955903366,0.38388363303127104,0.34129499112510153,0.3619977206820698,0.3335741642590684,0.32909344552453823,0.3948702695940135,0.36262223246362163,0.027671410776279316
0,740,0.003966617584228516,0.0023487047224939436,0.0005940914154052735,4.302788917950234e-05,0.0001,True,True,random,"{'alpha': 0.0001, 'fit_intercept': True, 'precompute': True, 'selection': 'random'}",0.18977263982049164,0.2602057081761545,0.2467820037373999,0.31803171970933886,0.28530551959545813,0.2975639654122969,0.26489772336153616,0.36945651735631746,0.2902580824563247,0.14106607188883813,0.2663339951514156,0.06098368135882994,51,0.36229539783943354,0.40685947254552135,0.38534632047616524,0.32700690955903355,0.38388363303127104,0.3412949911251014,0.3619977206820699,0.3335741642590685,0.3290934455245381,0.3948702695940135,0.3626222324636216,0.027671410776279357
0,740,0.04703519344329834,0.004831524762797056,0.0008273124694824219,4.881506145337101e-05,0.0001,True,False,cyclic,"{'alpha': 0.0001, 'fit_intercept': True, 'precompute': False, 'selection': 'cyclic'}",0.18977263979195702,0.2602057081760215,0.24678200371548842,0.31803171973795274,0.2853055196474986,0.2975639654683532,0.2648977233690689,0.369456517327186,0.29025808244311224,0.1410660718686153,0.2663339951545254,0.06098368136872327,49,0.36229539783943343,0.40685947254552135,0.38534632047616524,0.32700690955903366,0.38388363303127104,0.34129499112510153,0.3619977206820698,0.3335741642590685,0.32909344552453823,0.3948702695940134,0.36262223246362163,0.02767141077627931
0,740,0.04541234970092774,0.005525224774563375,0.001617574691772461,0.0017001426303990342,0.0001,True,False,random,"{'alpha': 0.0001, 'fit_intercept': True, 'precompute': False, 'selection': 'random'}",0.18977263981123915,0.2602057081815029,0.2467820037595586,0.3180317197681688,0.2853055196359915,0.2975639654997303,0.2648977233775721,0.3694565173888491,0.290258082493843,0.14106607186640596,0.26633399517828615,0.06098368138149599,48,0.36229539783943343,0.40685947254552135,0.38534632047616524,0.32700690955903355,0.38388363303127104,0.3412949911251014,0.3619977206820698,0.3335741642590684,0.32909344552453823,0.3948702695940134,0.36262223246362163,0.027671410776279343
0,740,0.003582477569580078,0.0006972494584118449,0.0007926464080810547,0.0004791272151606033,0.0001,False,True,cyclic,"{'alpha': 0.0001, 'fit_intercept': False, 'precompute': True, 'selection': 'cyclic'}",0.18977263913265718,0.2602057084395467,0.24678200432940145,0.31803171930459495,0.28530551899521783,0.2975639657989041,0.26489772359991803,0.3694565169588888,0.2902580823273624,0.14106607146286798,0.266333995034936,0.060983681405044544,67,0.36229539783943343,0.40685947254552135,0.38534632047616524,0.32700690955903366,0.38388363303127104,0.3412949911251014,0.3619977206820698,0.3335741642590684,0.3290934455245381,0.3948702695940135,0.3626222324636216,0.027671410776279357
0,740,0.0035783529281616213,0.001136907088199015,0.0006292343139648437,4.3268183766411525e-05,0.0001,False,True,random,"{'alpha': 0.0001, 'fit_intercept': False, 'precompute': True, 'selection': 'random'}",0.18977263915281395,0.26020570843993673,0.24678200434027409,0.3180317192911728,0.2853055189884022,0.29756396582299527,0.2648977236174054,0.369456516983121,0.2902580823750752,0.14106607147951722,0.2663339950490714,0.060983681404553604,56,0.36229539783943343,0.40685947254552146,0.38534632047616524,0.32700690955903366,0.38388363303127104,0.34129499112510153,0.3619977206820698,0.3335741642590684,0.3290934455245381,0.3948702695940135,0.3626222324636216,0.027671410776279364
0,740,0.04531619548797607,0.007153176051602202,0.0008064031600952149,4.600453756780234e-05,0.0001,False,False,cyclic,"{'alpha': 0.0001, 'fit_intercept': False, 'precompute': False, 'selection': 'cyclic'}",0.1897726391326615,0.26020570843964286,0.24678200432948594,0.3180317193046017,0.2853055189952167,0.29756396579883126,0.2648977235998413,0.3694565169588552,0.29025808232739747,0.1410660714629095,0.2663339950349443,0.060983681405024484,66,0.36229539783943343,0.40685947254552135,0.38534632047616524,0.32700690955903355,0.38388363303127104,0.34129499112510153,0.3619977206820698,0.3335741642590684,0.32909344552453823,0.3948702695940135,0.36262223246362163,0.027671410776279347
0,740,0.048243474960327146,0.007936878582702213,0.0008272171020507812,4.492798065980508e-05,0.0001,False,False,random,"{'alpha': 0.0001, 'fit_intercept': False, 'precompute': False, 'selection': 'random'}",0.18977263917016973,0.26020570843843616,0.2467820043571649,0.3180317192668778,0.28530551898539447,0.29756396581463973,0.2648977236164233,0.3694565169839026,0.29025808237468753,0.14106607147052386,0.266333995047822,0.06098368140123383,58,0.36229539783943343,0.40685947254552124,0.38534632047616524,0.32700690955903366,0.38388363303127104,0.3412949911251014,0.3619977206820698,0.3335741642590684,0.3290934455245381,0.3948702695940136,0.3626222324636216,0.02767141077627935
0,740,0.004006719589233399,0.0020923072597976533,0.0006223440170288086,4.2091117132199475e-05,0.001,True,True,cyclic,"{'alpha': 0.001, 'fit_intercept': True, 'precompute': True, 'selection': 'cyclic'}",0.18977264222823276,0.26020571011488114,0.24678200348814605,0.3180317216620848,0.2853055222373808,0.29756396580467426,0.26489772285254487,0.36945651790128786,0.2902580837190527,0.14106607233932644,0.26633399623476117,0.060983681363237396,46,0.36229539783943343,0.40685947254552124,0.38534632047616524,0.32700690955903355,0.38388363303127104,0.3412949911251014,0.3619977206820698,0.3335741642590684,0.32909344552453823,0.3948702695940134,0.3626222324636216,0.027671410776279323
0,740,0.004074859619140625,0.001838824165541071,0.0009753704071044922,0.0009385646906500933,0.001,True,True,random,"{'alpha': 0.001, 'fit_intercept': True, 'precompute': True, 'selection': 'random'}",0.1897726424359183,0.2602057102421266,0.2467820035843571,0.31803172144657466,0.28530552227105743,0.2975639659823357,0.26489772271432055,0.3694565177062795,0.29025808384943186,0.14106607237802027,0.2663339962610422,0.06098368128919325,45,0.36229539783943343,0.40685947254552124,0.3853463204761651,0.32700690955903355,0.38388363303127104,0.3412949911251014,0.3619977206820698,0.3335741642590684,0.3290934455245381,0.3948702695940135,0.3626222324636216,0.027671410776279343
0,740,0.046618413925170896,0.0066148940108222655,0.0008034944534301758,5.149901464782037e-05,0.001,True,False,cyclic,"{'alpha': 0.001, 'fit_intercept': True, 'precompute': False, 'selection': 'cyclic'}",0.18977264222823598,0.26020571011487914,0.24678200348815216,0.31803172166209115,0.2853055222373341,0.2975639658046708,0.26489772285254964,0.3694565179012813,0.2902580837190424,0.14106607233932367,0.26633399623475607,0.06098368136323477,47,0.36229539783943343,0.40685947254552135,0.38534632047616524,0.32700690955903366,0.38388363303127104,0.3412949911251014,0.3619977206820698,0.3335741642590684,0.3290934455245381,0.3948702695940134,0.3626222324636216,0.027671410776279343
0,740,0.04231247901916504,0.004780348417378513,0.0007741689682006836,6.796305082186542e-05,0.001,True,False,random,"{'alpha': 0.001, 'fit_intercept': True, 'precompute': False, 'selection': 'random'}",0.18977264246700132,0.26020571018634275,0.246782004139798,0.3180317222033153,0.28530552211681026,0.2975639662853672,0.2648977228587862,0.36945651822347025,0.2902580841033485,0.14106607276489846,0.2663339965349138,0.06098368136052229,43,0.36229539783943343,0.40685947254552124,0.38534632047616524,0.32700690955903355,0.38388363303127104,0.3412949911251014,0.3619977206820698,0.3335741642590684,0.32909344552453823,0.3948702695940134,0.3626222324636216,0.027671410776279323
0,740,0.003726816177368164,0.0013011508196344875,0.0006285905838012695,8.021119980785271e-05,0.001,False,True,cyclic,"{'alpha': 0.001, 'fit_intercept': False, 'precompute': True, 'selection': 'cyclic'}",0.18977263563533353,0.2602057127510946,0.24678200962808183,0.3180317173285945,0.28530551571457774,0.29756396910946237,0.264897725160268,0.3694565142179972,0.29025808256192265,0.14106606828225043,0.2663339950389583,0.060983681726253694,62,0.3622953978394332,0.40685947254552113,0.3853463204761649,0.32700690955903344,0.3838836330312708,0.3412949911251012,0.3619977206820696,0.33357416425906805,0.3290934455245379,0.39487026959401317,0.36262223246362135,0.027671410776279347
0,740,0.004160737991333008,0.0034308660654240072,0.0005995035171508789,4.78213529194217e-05,0.001,False,True,random,"{'alpha': 0.001, 'fit_intercept': False, 'precompute': True, 'selection': 'random'}",0.18977263574885062,0.2602057127378181,0.24678200993797472,0.3180317171159319,0.2853055155753649,0.29756396928432927,0.2648977253233147,0.36945651439220595,0.2902580830773269,0.1410660682655822,0.2663339951458699,0.06098368174151417,52,0.3622953978394332,0.406859472545521,0.3853463204761649,0.32700690955903333,0.3838836330312707,0.3412949911251012,0.3619977206820696,0.33357416425906794,0.3290934455245379,0.39487026959401317,0.36262223246362135,0.027671410776279343
0,740,0.04752082824707031,0.007498667978874328,0.0011743783950805664,0.0010701184298368318,0.001,False,False,cyclic,"{'alpha': 0.001, 'fit_intercept': False, 'precompute': False, 'selection': 'cyclic'}",0.1897726356352788,0.26020571275109194,0.24678200962811414,0.31803171732856483,0.2853055157144986,0.2975639691094548,0.2648977251602691,0.3694565142179812,0.290258082561898,0.14106606828226154,0.2663339950389413,0.06098368172624825,63,0.3622953978394332,0.406859472545521,0.385346320476165,0.32700690955903344,0.3838836330312708,0.3412949911251012,0.3619977206820696,0.33357416425906805,0.329093445524538,0.39487026959401317,0.36262223246362135,0.027671410776279323
0,740,0.04324061870574951,0.007370305607076247,0.0008430957794189453,7.003062718554611e-05,0.001,False,False,random,"{'alpha': 0.001, 'fit_intercept': False, 'precompute': False, 'selection': 'random'}",0.1897726358094064,0.26020571283480176,0.24678200968022546,0.3180317170238822,0.28530551547783045,0.29756396923748407,0.2648977253201422,0.36945651441867045,0.29025808291590416,0.14106606856688286,0.26633399512852296,0.06098368166422343,53,0.3622953978394332,0.406859472545521,0.385346320476165,0.32700690955903344,0.3838836330312708,0.3412949911251012,0.3619977206820696,0.33357416425906805,0.3290934455245379,0.39487026959401317,0.36262223246362135,0.027671410776279336
0,740,0.00402984619140625,0.0014440243039016895,0.0006142377853393555,4.11118326621601e-05,0.01,True,True,cyclic,"{'alpha': 0.01, 'fit_intercept': True, 'precompute': True, 'selection': 'cyclic'}",0.189772666591015,0.26020572950344334,0.24678200121474225,0.318031740903446,0.28530554813576414,0.29756396916784456,0.26489771768737225,0.36945652364224035,0.29025809647834144,0.1410660770463874,0.2663340070370597,0.06098368130835832,37,0.36229539783943066,0.406859472545519,0.3853463204761626,0.3270069095590309,0.3838836330312685,0.3412949911250991,0.36199772068206726,0.3335741642590653,0.3290934455245358,0.3948702695940113,0.362622232463619,0.02767141077627946
0,740,0.0033626317977905273,0.00018373215275672847,0.0006124019622802734,3.5093271160205405e-05,0.01,True,True,random,"{'alpha': 0.01, 'fit_intercept': True, 'precompute': True, 'selection': 'random'}",0.18977266428176898,0.2602057318932174,0.2467820104322671,0.31803174628415576,0.2853055443227639,0.29756396237657456,0.2648977156597967,0.36945652254974204,0.2902580919718938,0.1410660755273756,0.2663340065299556,0.06098368122373815,39,0.36229539783943043,0.406859472545519,0.3853463204761628,0.3270069095590311,0.3838836330312684,0.34129499112509876,0.36199772068206715,0.3335741642590653,0.32909344552453557,0.3948702695940113,0.362622232463619,0.027671410776279496
