iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__base_estimator,param_model__learning_rate,param_model__loss,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,28,0.03597004413604736,0.01981520999738832,0.0028647422790527345,8.876738345195117e-05,DecisionTreeRegressor(max_depth=10),0.3,square,50,"{'model__base_estimator': DecisionTreeRegressor(max_depth=10), 'model__learning_rate': 0.3, 'model__loss': 'square', 'model__n_estimators': 50}",-6799933.0,-1164757.5,-5238724.5,-3539160.5,-9936433.5,-3770948.5,-6975197.0,-4304228.0,-5890508.5,-1982613.5,-4960250.45,2455323.9467741465,433,-88666.32,-142033.32,-32567.68,-48002.72,-87592.24,-158988.16,-60733.0,-288990.32,-46949.08,-100839.72,-105536.25600000001,72489.64409431229
0,28,0.08146915435791016,0.03534580581347222,0.0064236164093017575,0.0072978210594158216,DecisionTreeRegressor(max_depth=10),0.3,square,100,"{'model__base_estimator': DecisionTreeRegressor(max_depth=10), 'model__learning_rate': 0.3, 'model__loss': 'square', 'model__n_estimators': 100}",-7037375.5,-1335849.5,-3291407.0,-3349389.5,-8227720.5,-2791098.0,-6724339.0,-4744453.5,-5595306.0,-1982613.5,-4507955.2,2204420.767940302,270,-110557.28,-106469.28,-90601.96,-81313.0,-138708.84,-188418.8,-157212.76,-438306.88,-39727.2,-84294.8,-143561.08000000002,106082.856833002
0,28,0.2010272979736328,0.09340782409483246,0.010940265655517579,0.012986663488153336,DecisionTreeRegressor(max_depth=10),0.3,square,200,"{'model__base_estimator': DecisionTreeRegressor(max_depth=10), 'model__learning_rate': 0.3, 'model__loss': 'square', 'model__n_estimators': 200}",-6799933.0,-1164757.5,-3291407.0,-2539063.5,-9936433.5,-2791098.0,-6724339.0,-4845188.5,-9758227.0,-2317290.5,-5016773.75,2983355.8038890474,477,-59396.48,-107120.88,-83840.36,-144485.92,-139520.52,-193030.16,-162590.88,-361987.48,-85614.4,-136552.2,-147413.928,81100.6948468814
0,28,0.43295979499816895,0.11157727474550277,0.016744422912597656,0.009716294982481678,DecisionTreeRegressor(max_depth=10),0.3,square,400,"{'model__base_estimator': DecisionTreeRegressor(max_depth=10), 'model__learning_rate': 0.3, 'model__loss': 'square', 'model__n_estimators': 400}",-7037375.5,-1335849.5,-3291407.0,-2910139.0,-8227720.5,-2234930.0,-6975197.0,-4749861.0,-5595306.0,-1788226.0,-4414601.15,2326680.7820943017,243,-74166.36,-148898.56,-116986.88,-162869.56,-173130.24,-174780.52,-181421.36,-305446.76,-82606.64,-146748.36,-156705.52399999998,61163.97848305802
0,28,0.6192217350006104,0.12531551912027425,0.051914310455322264,0.05373965988312487,DecisionTreeRegressor(max_depth=10),0.3,square,600,"{'model__base_estimator': DecisionTreeRegressor(max_depth=10), 'model__learning_rate': 0.3, 'model__loss': 'square', 'model__n_estimators': 600}",-6799933.0,-1164757.5,-3291407.0,-2539063.5,-8834076.5,-2234930.0,-6975197.0,-5152730.5,-5595306.0,-1982613.5,-4457001.45,2443468.09091433,254,-75508.68,-164268.68,-99015.48,-144320.52,-178880.2,-170023.28,-201690.4,-418407.68,-41692.24,-109778.04,-160358.52,98289.97668261074
0,28,0.017079615592956544,0.012684346420581761,0.012620854377746581,0.00976856566698168,DecisionTreeRegressor(max_depth=10),0.5,linear,10,"{'model__base_estimator': DecisionTreeRegressor(max_depth=10), 'model__learning_rate': 0.5, 'model__loss': 'linear', 'model__n_estimators': 10}",-4905851.0,-1489694.5,-4927857.5,-3635552.0,-9777529.0,-2303206.0,-1521361.0,-4008321.0,-10455356.0,-3419086.5,-4644381.45,2972800.3704984584,316,-126021.86,-103658.76,-30903.8,-226002.6,-38289.88,-147605.68,-15563.28,-136610.52,-20177.28,-88398.48,-93323.214,64765.93279117783
0,28,0.06240832805633545,0.024621213681978175,0.011966347694396973,0.014267721836832434,DecisionTreeRegressor(max_depth=10),0.5,linear,50,"{'model__base_estimator': DecisionTreeRegressor(max_depth=10), 'model__learning_rate': 0.5, 'model__loss': 'linear', 'model__n_estimators': 50}",-6799933.0,-1164757.5,-3143574.5,-3601537.5,-8227720.5,-3770948.5,-6975197.0,-4267636.0,-10030403.5,-1982613.5,-4996432.15,2722624.0585139096,463,-64612.72,-64193.6,-59801.28,-66175.76,-17879.16,-40161.8,-63158.4,-89295.96,-2835.76,-113065.48,-58117.992000000006,30267.585027036694
0,28,0.10193140506744384,0.03996081641876921,0.0064871788024902345,0.004399161017990498,DecisionTreeRegressor(max_depth=10),0.5,linear,100,"{'model__base_estimator': DecisionTreeRegressor(max_depth=10), 'model__learning_rate': 0.5, 'model__loss': 'linear', 'model__n_estimators': 100}",-6919878.0,-1335849.5,-3291407.0,-3070300.5,-8068816.0,-3839662.0,-6975197.0,-4399555.5,-9515047.0,-3046254.5,-5046196.7,2509229.81936775,493,-17526.12,-132833.52,-72581.0,-29306.16,-2078.12,-132766.12,-50961.32,-223691.92,-40821.52,-148418.88,-85098.46800000001,67544.14984356718
0,28,0.22087042331695556,0.07323647982103239,0.008216786384582519,0.006016613364075446,DecisionTreeRegressor(max_depth=10),0.5,linear,200,"{'model__base_estimator': DecisionTreeRegressor(max_depth=10), 'model__learning_rate': 0.5, 'model__loss': 'linear', 'model__n_estimators': 200}",-6919878.0,-1420094.5,-3291407.0,-3230462.0,-9936433.5,-3283494.0,-6724339.0,-4399555.5,-5713380.5,-1982613.5,-4690165.75,2487054.82916639,330,-67673.84,-182735.84,-28159.92,-43236.6,-54122.28,-131614.08,-118166.12,-241010.08,-17460.8,-106323.68,-99050.324,68143.25789045887
0,28,0.415509033203125,0.08151157061050182,0.020892786979675292,0.013753221921292696,DecisionTreeRegressor(max_depth=10),0.5,linear,400,"{'model__base_estimator': DecisionTreeRegressor(max_depth=10), 'model__learning_rate': 0.5, 'model__loss': 'linear', 'model__n_estimators': 400}",-6786944.0,-1335849.5,-3291407.0,-3230462.0,-8834076.5,-3283494.0,-6975197.0,-4399555.5,-9521543.5,-1982613.5,-4964114.25,2722394.053097395,434,-60059.12,-97474.6,-26608.28,-44103.32,-54776.04,-158561.72,-152842.88,-260974.8,-25461.44,-102773.24,-98363.544,70589.85809141526
0,28,0.6326289892196655,0.10138936925346222,0.026032376289367675,0.015076587345483694,DecisionTreeRegressor(max_depth=10),0.5,linear,600,"{'model__base_estimator': DecisionTreeRegressor(max_depth=10), 'model__learning_rate': 0.5, 'model__loss': 'linear', 'model__n_estimators': 600}",-7162178.0,-1335849.5,-3291407.0,-3230462.0,-9936433.5,-3283494.0,-6975197.0,-4845188.5,-9521543.5,-1982613.5,-5156436.65,2910257.0051263343,563,-75540.6,-148706.92,-34012.32,-39482.12,-89852.52,-148722.44,-120807.2,-261840.0,-25461.44,-106323.68,-105074.924,67400.16618453209
0,28,0.01815950870513916,0.011798563892314165,0.02389523983001709,0.029614608214835282,DecisionTreeRegressor(max_depth=10),0.5,square,10,"{'model__base_estimator': DecisionTreeRegressor(max_depth=10), 'model__learning_rate': 0.5, 'model__loss': 'square', 'model__n_estimators': 10}",-9876235.5,-1420094.5,-3143574.5,-2702317.5,-11122698.5,-7087133.0,-6925220.5,-4845188.5,-5890508.5,-2360470.0,-5537344.1,3094604.908472403,622,-56288.64,-259367.2,-98574.84,-251987.76,-51262.12,-388702.92,-254998.12,-218178.76,-3540.48,-426017.24,-200891.808,137086.25085783948
0,28,0.060829782485961915,0.017789282583150254,0.006566071510314941,0.008365169588606999,DecisionTreeRegressor(max_depth=10),0.5,square,50,"{'model__base_estimator': DecisionTreeRegressor(max_depth=10), 'model__learning_rate': 0.5, 'model__loss': 'square', 'model__n_estimators': 50}",-6786944.0,-1420094.5,-3291407.0,-3046301.5,-8834076.5,-3283494.0,-6975197.0,-4845188.5,-5595306.0,-2927338.5,-4700534.75,2192499.622109195,331,-95548.96,-79156.16,-292113.8,-117896.96,-158736.72,-197453.2,-196716.92,-509707.68,-86907.76,-209683.16,-194392.13199999998,122860.49868990641
0,28,0.10795018672943116,0.048683389592465924,0.007878255844116212,0.0073616450678484395,DecisionTreeRegressor(max_depth=10),0.5,square,100,"{'model__base_estimator': DecisionTreeRegressor(max_depth=10), 'model__learning_rate': 0.5, 'model__loss': 'square', 'model__n_estimators': 100}",-7162178.0,-1453032.0,-3291407.0,-3018235.5,-9936433.5,-2791098.0,-6975197.0,-4845188.5,-5595306.0,-2317290.5,-4738536.6,2532653.9085377497,349,-151972.66,-173292.68,-214050.68,-203323.64,-179474.2,-348216.68,-212052.92,-357620.2,-62634.4,-145455.76,-204809.38199999998,84982.5559589244
0,28,0.1905978202819824,0.07775362012357155,0.01458280086517334,0.013574270253736646,DecisionTreeRegressor(max_depth=10),0.5,square,200,"{'model__base_estimator': DecisionTreeRegressor(max_depth=10), 'model__learning_rate': 0.5, 'model__loss': 'square', 'model__n_estimators': 200}",-10697381.0,-1335849.5,-3291407.0,-3070300.5,-9936433.5,-2234930.0,-6102123.5,-5152730.5,-5595306.0,-1788226.0,-4920468.75,3104638.4528461862,418,-108771.32,-127380.88,-135637.0,-216240.24,-147666.52,-237953.64,-206533.6,-423460.56,-71107.72,-270343.44,-194509.492,96653.55355322399
0,28,0.45460894107818606,0.1218348677064377,0.02675309181213379,0.019267202066788808,DecisionTreeRegressor(max_depth=10),0.5,square,400,"{'model__base_estimator': DecisionTreeRegressor(max_depth=10), 'model__learning_rate': 0.5, 'model__loss': 'square', 'model__n_estimators': 400}",-10814878.5,-1335849.5,-3291407.0,-3070300.5,-8834076.5,-2234930.0,-6724339.0,-5152730.5,-9142265.5,-2927338.5,-5352811.55,3153312.490534418,601,-121505.76,-210981.24,-78045.6,-316017.72,-173130.24,-274508.24,-254485.92,-544393.88,-71107.72,-216219.32,-226039.564,131362.07196915307
0,28,0.5780545473098755,0.08648104723619288,0.031793832778930664,0.02709522226465394,DecisionTreeRegressor(max_depth=10),0.5,square,600,"{'model__base_estimator': DecisionTreeRegressor(max_depth=10), 'model__learning_rate': 0.5, 'model__loss': 'square', 'model__n_estimators': 600}",-10814878.5,-1164757.5,-3291407.0,-3070300.5,-8834076.5,-2234930.0,-6038792.5,-4845188.5,-5595306.0,-2317290.5,-4820692.75,2929906.943417472,379,-139665.8,-198715.2,-91818.64,-240064.96,-178880.2,-202998.12,-311082.28,-389623.6,-71107.72,-113232.4,-193718.89199999996,94577.48380600203
0,28,0.022378134727478027,0.03754660532766954,0.007365560531616211,0.008995537138098017,DecisionTreeRegressor(max_depth=10),0.8,linear,10,"{'model__base_estimator': DecisionTreeRegressor(max_depth=10), 'model__learning_rate': 0.8, 'model__loss': 'linear', 'model__n_estimators': 10}",-7037375.5,-1281940.0,-3291407.0,-3230462.0,-9936433.5,-3839662.0,-6724339.0,-4298820.5,-5465556.0,-2657083.5,-4776307.9,2416832.6395529523,366,-56394.56,-26308.56,-144342.56,-192138.4,-85807.84,-178404.12,-157260.0,-16934.08,-89975.96,-93028.36,-104059.44399999999,58565.50392422748
0,28,0.05313229560852051,0.028464807009452427,0.0071736335754394535,0.00818415445869739,DecisionTreeRegressor(max_depth=10),0.8,linear,50,"{'model__base_estimator': DecisionTreeRegressor(max_depth=10), 'model__learning_rate': 0.8, 'model__loss': 'linear', 'model__n_estimators': 50}",-10023271.5,-1101903.0,-5238724.5,-3046301.5,-7840878.0,-2296042.0,-6975197.0,-4172308.5,-9521543.5,-2317290.5,-5253346.0,3021096.506422387,586,-43815.24,-109922.28,-59538.24,-302050.6,-46808.72,-155233.08,-201484.92,-284370.32,-38475.76,-158691.44,-140039.06,93320.43781399784
0,28,0.09186944961547852,0.02706841813089199,0.0056647777557373045,0.005023067164825767,DecisionTreeRegressor(max_depth=10),0.8,linear,100,"{'model__base_estimator': DecisionTreeRegressor(max_depth=10), 'model__learning_rate': 0.8, 'model__loss': 'linear', 'model__n_estimators': 100}",-6786944.0,-1164757.5,-3291407.0,-3018235.5,-9777529.0,-2796039.5,-6975197.0,-4399555.5,-10153657.0,-2317290.5,-5068061.25,3006723.8629672267,507,-85668.12,-110074.56,-123261.36,-161066.36,-50708.04,-166686.4,-117427.28,-472972.28,-38475.76,-197900.76,-152424.092,116941.36669046423
0,28,0.17301859855651855,0.07272430009182686,0.015135908126831054,0.018012819583489114,DecisionTreeRegressor(max_depth=10),0.8,linear,200,"{'model__base_estimator': DecisionTreeRegressor(max_depth=10), 'model__learning_rate': 0.8, 'model__loss': 'linear', 'model__n_estimators': 200}",-7037375.5,-1335849.5,-3291407.0,-3070300.5,-9777529.0,-2296042.0,-6724339.0,-4845188.5,-9521543.5,-2711577.5,-5061115.2,2880925.0996484812,499,-74295.0,-235249.48,-26608.28,-206011.36,-89553.72,-166679.92,-162046.28,-407483.36,-42396.96,-96922.96,-150724.732,107762.05730327171
0,28,0.3930983066558838,0.09821800562427739,0.017652487754821776,0.010231429936017661,DecisionTreeRegressor(max_depth=10),0.8,linear,400,"{'model__base_estimator': DecisionTreeRegressor(max_depth=10), 'model__learning_rate': 0.8, 'model__loss': 'linear', 'model__n_estimators': 400}",-6919878.0,-1164757.5,-3291407.0,-3070300.5,-9777529.0,-3283494.0,-6975197.0,-4399555.5,-9260340.0,-2317290.5,-5045974.9,2835444.409816491,492,-70324.36,-161022.46,-54119.52,-257772.72,-87732.0,-195106.88,-204360.76,-357323.48,-26906.76,-127144.24,-154181.31800000003,97276.5527690082
0,28,0.6406824350357055,0.10051729620223493,0.02729315757751465,0.02186338477713217,DecisionTreeRegressor(max_depth=10),0.8,linear,600,"{'model__base_estimator': DecisionTreeRegressor(max_depth=10), 'model__learning_rate': 0.8, 'model__loss': 'linear', 'model__n_estimators': 600}",-7037375.5,-1420094.5,-3291407.0,-3070300.5,-9936433.5,-2296042.0,-6925220.5,-4399555.5,-9521543.5,-1982613.5,-4988058.6,2981676.9710383015,449,-91199.6,-202306.76,-72440.0,-215724.28,-87732.0,-169286.64,-174948.2,-398382.88,-41692.24,-115394.16,-156910.676,97747.13573335714
0,28,0.010892677307128906,0.009046104943087373,0.013091588020324707,0.015450202427880212,DecisionTreeRegressor(max_depth=10),0.8,square,10,"{'model__base_estimator': DecisionTreeRegressor(max_depth=10), 'model__learning_rate': 0.8, 'model__loss': 'square', 'model__n_estimators': 10}",-5773559.0,-1357240.0,-3291407.0,-4090767.5,-7921030.5,-3770948.5,-6724339.0,-4002913.5,-11072721.5,-2657083.5,-5066201.0,2719337.775788372,504,-484008.24,-367655.24,-271232.76,-746027.8,-293093.44,-278844.04,-144928.92,-328751.6,-208177.56,-442346.36,-356506.596,161349.76873383656
0,28,0.04730193614959717,0.01899558876588007,0.0049340248107910155,0.0037193674776421987,DecisionTreeRegressor(max_depth=10),0.8,square,50,"{'model__base_estimator': DecisionTreeRegressor(max_depth=10), 'model__learning_rate': 0.8, 'model__loss': 'square', 'model__n_estimators': 50}",-6245768.5,-1420094.5,-3291407.0,-2818152.5,-8227720.5,-4327116.5,-6038792.5,-4399555.5,-5831989.5,-3046254.5,-4564685.15,1922818.8735378073,288,-569089.44,-252555.48,-223777.0,-517290.16,-182659.0,-447539.68,-322295.76,-619824.6,-42396.96,-564616.16,-374204.424,186366.54330449953
0,28,0.0865588903427124,0.03638231386122309,0.008438444137573243,0.007473315736675755,DecisionTreeRegressor(max_depth=10),0.8,square,100,"{'model__base_estimator': DecisionTreeRegressor(max_depth=10), 'model__learning_rate': 0.8, 'model__loss': 'square', 'model__n_estimators': 100}",-10023271.5,-1164757.5,-3291407.0,-3236072.5,-8227720.5,-2234930.0,-6038792.5,-4845188.5,-9816746.0,-2694122.5,-5157300.85,3056314.73429108,565,-251589.76,-416465.48,-294365.92,-481457.76,-309403.48,-191601.64,-300413.8,-760447.76,-75077.92,-438826.6,-351965.012,177644.73082922964
0,28,0.1832622766494751,0.06115429825630818,0.008261299133300782,0.003983634595511435,DecisionTreeRegressor(max_depth=10),0.8,square,200,"{'model__base_estimator': DecisionTreeRegressor(max_depth=10), 'model__learning_rate': 0.8, 'model__loss': 'square', 'model__n_estimators': 200}",-6245768.5,-689555.0,-3291407.0,-3070300.5,-8227720.5,-2234930.0,-6724339.0,-4845188.5,-5713380.5,-3046254.5,-4408884.4,2206079.4514921014,241,-182084.08,-214363.92,-114280.16,-511467.64,-266880.6,-584409.72,-331064.4,-721308.76,-84215.84,-272041.96,-328211.708,200071.3439840195
0,28,0.39085729122161866,0.11111111131292928,0.01924588680267334,0.01508831351948717,DecisionTreeRegressor(max_depth=10),0.8,square,400,"{'model__base_estimator': DecisionTreeRegressor(max_depth=10), 'model__learning_rate': 0.8, 'model__loss': 'square', 'model__n_estimators': 400}",-6098732.5,-1420094.5,-3291407.0,-3070300.5,-9936433.5,-2234930.0,-6038792.5,-5152730.5,-5890508.5,-3099001.0,-4623293.05,2382647.5251017455,307,-185054.4,-534516.68,-243509.84,-505380.12,-194747.24,-427414.48,-276252.28,-666161.0,-104852.68,-530023.32,-366791.204,179420.08702551044
0,28,0.5927563905715942,0.12307233750081722,0.029958033561706544,0.017271228798437767,DecisionTreeRegressor(max_depth=10),0.8,square,600,"{'model__base_estimator': DecisionTreeRegressor(max_depth=10), 'model__learning_rate': 0.8, 'model__loss': 'square', 'model__n_estimators': 600}",-10023271.5,-1420094.5,-3291407.0,-3018235.5,-9936433.5,-2234930.0,-6038792.5,-5152730.5,-5595306.0,-3099001.0,-4981020.2,2863156.455676446,444,-285548.36,-493657.84,-405766.16,-568605.04,-180701.92,-226536.56,-356009.28,-720867.16,-102182.92,-425557.52,-376543.27599999995,178115.13935871972
0,28,0.010678601264953614,0.005429923063557228,0.008042407035827637,0.008101685866454605,DecisionTreeRegressor(max_depth=10),1,linear,10,"{'model__base_estimator': DecisionTreeRegressor(max_depth=10), 'model__learning_rate': 1, 'model__loss': 'linear', 'model__n_estimators': 10}",-7037375.5,-1861885.0,-3143574.5,-3124743.0,-7840878.0,-2234930.0,-6724339.0,-3909812.0,-9391793.5,-2604337.0,-4787366.75,2557626.7569473293,367,-526810.08,-478085.72,-94150.6,-335048.92,-2078.12,-301052.56,-81682.72,-256481.4,-99423.96,-368836.88,-254365.096,170064.22766949591
0,28,0.0707486629486084,0.02727299058837252,0.008727574348449707,0.007512439519226008,DecisionTreeRegressor(max_depth=10),1,linear,50,"{'model__base_estimator': DecisionTreeRegressor(max_depth=10), 'model__learning_rate': 1, 'model__loss': 'linear', 'model__n_estimators': 50}",-7162178.0,-1420094.5,-3291407.0,-3230462.0,-8447234.0,-4327116.5,-6975197.0,-4247108.5,-5465556.0,-2122903.0,-4668925.65,2185041.4734023362,326,-92523.92,-222618.88,-147918.8,-328439.6,-122309.24,-296787.64,-102813.84,-514716.16,-15495.76,-139018.16,-198264.2,138887.53926267914
0,28,0.11724698543548584,0.03798984782039782,0.00864255428314209,0.006158042669239915,DecisionTreeRegressor(max_depth=10),1,linear,100,"{'model__base_estimator': DecisionTreeRegressor(max_depth=10), 'model__learning_rate': 1, 'model__loss': 'linear', 'model__n_estimators': 100}",-6919878.0,-1375692.5,-3291407.0,-3018235.5,-8834076.5,-2296042.0,-6975197.0,-4399555.5,-9816746.0,-2641376.0,-4956820.6,2805123.701703784,431,-81772.0,-303248.4,-128221.68,-536045.36,-86713.44,-221398.48,-225826.0,-427403.08,-42396.96,-200456.28,-225348.16799999998,150599.20855624048
0,28,0.15235586166381837,0.058274352717325964,0.0068015575408935545,0.003054878352687878,DecisionTreeRegressor(max_depth=10),1,linear,200,"{'model__base_estimator': DecisionTreeRegressor(max_depth=10), 'model__learning_rate': 1, 'model__loss': 'linear', 'model__n_estimators': 200}",-6919878.0,-1420094.5,-3291407.0,-3018235.5,-9549591.0,-2796039.5,-6975197.0,-4906812.5,-9639618.0,-2592661.5,-5110953.45,2828654.6255696756,536,-101471.24,-201586.12,-122376.68,-499021.64,-161410.44,-198122.04,-265317.8,-414501.4,-65376.96,-222885.52,-225206.984,130081.85472778617
0,28,0.3847417593002319,0.0943756446603325,0.012080645561218262,0.006317098626182114,DecisionTreeRegressor(max_depth=10),1,linear,400,"{'model__base_estimator': DecisionTreeRegressor(max_depth=10), 'model__learning_rate': 1, 'model__loss': 'linear', 'model__n_estimators': 400}",-7037375.5,-1453032.0,-3291407.0,-3018235.5,-9936433.5,-3283494.0,-6975197.0,-4399555.5,-9816746.0,-2927338.5,-5213881.45,2866963.2331796344,577,-140278.48,-297289.12,-187705.52,-535071.52,-157603.0,-213396.0,-215880.28,-468615.4,-44362.0,-217043.32,-247724.464,141977.71042309896
0,28,0.6136438369750976,0.0840253581002123,0.023161816596984863,0.02007185202410587,DecisionTreeRegressor(max_depth=10),1,linear,600,"{'model__base_estimator': DecisionTreeRegressor(max_depth=10), 'model__learning_rate': 1, 'model__loss': 'linear', 'model__n_estimators': 600}",-6799933.0,-1420094.5,-3291407.0,-3070300.5,-9936433.5,-3283494.0,-6975197.0,-4757423.5,-9521543.5,-2317290.5,-5137311.7,2853528.8388712946,550,-97746.24,-218718.96,-140842.36,-479357.72,-125657.08,-228208.76,-239781.32,-578505.64,-65376.96,-167084.92,-234127.99599999998,158454.35749757438
0,28,0.02353367805480957,0.021703333329407014,0.010529351234436036,0.009835078980679925,DecisionTreeRegressor(max_depth=10),1,square,10,"{'model__base_estimator': DecisionTreeRegressor(max_depth=10), 'model__learning_rate': 1, 'model__loss': 'square', 'model__n_estimators': 10}",-6005625.0,-1173499.0,-3674689.0,-4077490.5,-9936433.5,-2234930.0,-584956.5,-5203056.5,-9521543.5,-3099001.0,-4551122.45,3030708.4269737536,283,-607785.56,-505663.96,-457074.88,-716451.56,-177631.16,-431210.0,-329022.72,-925702.88,-89757.68,-1091511.64,-533181.204,297763.062676662
0,28,0.05191428661346435,0.02350562872993158,0.007551765441894532,0.004284913765852573,DecisionTreeRegressor(max_depth=10),1,square,50,"{'model__base_estimator': DecisionTreeRegressor(max_depth=10), 'model__learning_rate': 1, 'model__loss': 'square', 'model__n_estimators': 50}",-6786944.0,-566212.5,-3291407.0,-3018235.5,-8227720.5,-1360768.5,-6038792.5,-4906812.5,-9816746.0,-1912412.0,-4592605.1,2924428.4223267697,298,-513534.0,-489904.48,-522856.24,-626855.76,-323750.76,-492459.48,-360865.08,-800900.44,-217312.12,-342717.32,-469115.5680000001,159069.77480259538
0,28,0.09083104133605957,0.0423090335609447,0.008122491836547851,0.009828995760535414,DecisionTreeRegressor(max_depth=10),1,square,100,"{'model__base_estimator': DecisionTreeRegressor(max_depth=10), 'model__learning_rate': 1, 'model__loss': 'square', 'model__n_estimators': 100}",-10697381.0,-689555.0,-3291407.0,-3070300.5,-8227720.5,-1360768.5,-6975197.0,-4707097.5,-6437389.5,-2694122.5,-4815093.9,3039305.087001096,378,-613715.68,-467992.8,-399822.28,-594579.72,-231148.28,-581633.72,-352027.64,-826464.52,-161535.88,-768982.76,-499790.32800000004,206704.15466586352
0,28,0.16663904190063478,0.07227549575670421,0.02065730094909668,0.037661641421601354,DecisionTreeRegressor(max_depth=10),1,square,200,"{'model__base_estimator': DecisionTreeRegressor(max_depth=10), 'model__learning_rate': 1, 'model__loss': 'square', 'model__n_estimators': 200}",-9783128.0,-1041415.0,-3291407.0,-3070300.5,-8834076.5,-1360768.5,-6925220.5,-5152730.5,-9437468.0,-2657083.5,-5155359.8,3190684.8993074996,560,-179749.36,-489051.2,-503733.84,-700043.28,-182503.96,-503710.08,-365571.56,-765615.2,-186095.92,-732447.84,-460852.22400000005,216654.98615106125
0,28,0.36146647930145265,0.13074522785613552,0.030435681343078613,0.03224190581112536,DecisionTreeRegressor(max_depth=10),1,square,400,"{'model__base_estimator': DecisionTreeRegressor(max_depth=10), 'model__learning_rate': 1, 'model__loss': 'square', 'model__n_estimators': 400}",-6786944.0,-860647.0,-3291407.0,-3208006.5,-8227720.5,-1360768.5,-6038792.5,-4707097.5,-5595306.0,-2694122.5,-4277081.2,2274430.7968241,228,-292132.76,-466761.36,-464283.0,-716377.48,-362815.88,-602680.6,-317612.4,-880184.4,-257840.6,-605263.04,-496595.15200000006,192141.16433691207
0,28,0.5914957523345947,0.14822411211401695,0.02261347770690918,0.015831615673047614,DecisionTreeRegressor(max_depth=10),1,square,600,"{'model__base_estimator': DecisionTreeRegressor(max_depth=10), 'model__learning_rate': 1, 'model__loss': 'square', 'model__n_estimators': 600}",-6098732.5,-860647.0,-3291407.0,-3208006.5,-8227720.5,-1360768.5,-6038792.5,-5152730.5,-9142265.5,-2694122.5,-4607519.3,2648992.499574642,301,-505554.08,-520752.56,-345594.68,-647213.68,-388713.04,-543007.56,-332777.96,-911855.12,-158198.44,-641873.04,-499554.016,198683.40445789846
0,28,0.015264081954956054,0.012634878429696387,0.004508686065673828,0.007404989500256365,DecisionTreeRegressor(max_depth=10),1.5,linear,10,"{'model__base_estimator': DecisionTreeRegressor(max_depth=10), 'model__learning_rate': 1.5, 'model__loss': 'linear', 'model__n_estimators': 10}",-9783128.0,-767797.0,-2689294.5,-3236072.5,-9777529.0,-3770948.5,-9364001.0,-4774893.0,-11437503.5,-3419086.5,-5902025.35,3584346.8880967847,637,-337742.16,-789834.16,-356074.08,-1083502.8,-289298.0,-1015475.96,-463647.6,-1216092.4,-67466.96,-1588419.56,-720755.368,466921.2888420896
0,28,0.060948753356933595,0.030886547348049943,0.006825566291809082,0.00571945898592991,DecisionTreeRegressor(max_depth=10),1.5,linear,50,"{'model__base_estimator': DecisionTreeRegressor(max_depth=10), 'model__learning_rate': 1.5, 'model__loss': 'linear', 'model__n_estimators': 50}",-10814878.5,-870580.0,-3291407.0,-3230462.0,-10441661.0,-3770948.5,-6102123.5,-5251793.5,-9521543.5,-2048594.5,-5534399.2,3400222.3380528972,621,-506948.08,-553767.12,-531006.6,-726232.84,-296878.12,-370904.8,-407321.12,-1303927.16,-120947.0,-984843.52,-580277.6359999999,328968.63613508904
0,28,0.10607054233551025,0.037576492131814555,0.01004490852355957,0.009702850496975954,DecisionTreeRegressor(max_depth=10),1.5,linear,100,"{'model__base_estimator': DecisionTreeRegressor(max_depth=10), 'model__learning_rate': 1.5, 'model__loss': 'linear', 'model__n_estimators': 100}",-6786944.0,-1173561.0,-3291407.0,-3070300.5,-9936433.5,-3770948.5,-6038792.5,-4970148.0,-9816746.0,-2432654.0,-5128793.5,2847159.7887219205,544,-354593.88,-620003.32,-1037916.16,-827290.28,-268238.72,-484156.72,-320795.12,-1081709.48,-171382.12,-976529.4,-614261.52,325729.04357381654
0,28,0.20702800750732422,0.06466182699817072,0.009368705749511718,0.008900859959723815,DecisionTreeRegressor(max_depth=10),1.5,linear,200,"{'model__base_estimator': DecisionTreeRegressor(max_depth=10), 'model__learning_rate': 1.5, 'model__loss': 'linear', 'model__n_estimators': 200}",-6786944.0,-690457.5,-3291407.0,-3070300.5,-9777529.0,-3770948.5,-6925220.5,-4838228.5,-9816746.0,-2694122.5,-5166190.4,2910640.3269507196,567,-416193.6,-614068.68,-639008.64,-762464.2,-259522.2,-377971.48,-445916.48,-1362922.04,-95699.64,-684236.96,-565800.392,329033.60977359273
