iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__bootstrap,param_model__max_depth,param_model__max_features,param_model__min_samples_leaf,param_model__min_samples_split,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,20,0.06449606418609619,0.02719551470490719,0.012317419052124023,0.012550405410995393,True,50,sqrt,1,10,100,"{'model__bootstrap': True, 'model__max_depth': 50, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 100}",-1383819.4127926563,-4713536.690180762,-8523501.153387327,-10147281.100691391,-3441786.401752168,-496929.4681027294,-3459950.905561037,-2454068.1903431956,-3602507.707785936,-3080351.8247708995,-4130373.2855368094,2858375.549131234,1156,-3311398.007593625,-4860881.157124622,-3079375.154780245,-2869619.4719965463,-2443855.398259073,-2167315.8864232884,-2626320.6963471924,-2255490.4991050283,-2186969.5958392043,-3037020.9143383657,-2883824.6781807193,762047.183545331
0,20,0.2517841100692749,0.09921940332875037,0.015788340568542482,0.015704188439218485,True,50,sqrt,1,10,200,"{'model__bootstrap': True, 'model__max_depth': 50, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 200}",-1377998.248115276,-4545295.869427982,-8950933.10171492,-10232137.523094866,-3833383.6674884614,-535481.6577455061,-3894316.942654413,-2803252.486349685,-3523103.4899033634,-3181089.7726573413,-4287699.275915181,2899446.0648683985,1250,-3525954.805170218,-4602619.191041452,-3155664.071873744,-2995093.596083083,-2529133.9962352975,-2026182.4474540735,-2752950.527193876,-2230963.541987725,-2111975.8428575126,-3015689.6231170315,-2894622.7643014016,732771.9624459466
0,20,0.5704155206680298,0.1412266006171432,0.048102951049804686,0.04009653102961831,True,50,sqrt,1,10,400,"{'model__bootstrap': True, 'model__max_depth': 50, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 400}",-1208440.0345531444,-4723086.443669615,-9049772.029764425,-10304605.130439349,-3597328.2092703115,-416418.7506742794,-4157006.6465529567,-2221772.1203689706,-3449512.980073668,-3293516.4735208964,-4242145.881888762,2999510.922145838,1192,-3457364.8669750676,-4554639.212481296,-3173702.943415086,-3008005.5156251136,-2499823.707147393,-2067018.1934411426,-2814006.0856831996,-2326076.5011862763,-2398219.845025934,-3165972.4463159065,-2946482.9317296417,680203.347460967
0,20,0.643709135055542,0.12564642742510046,0.0237682580947876,0.012863900772597496,True,50,sqrt,1,10,600,"{'model__bootstrap': True, 'model__max_depth': 50, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 600}",-1161766.523183649,-4716538.2030581925,-8964166.339079576,-10188868.025879392,-3642563.3188067786,-413582.2312620352,-4029253.7238493757,-2014534.1673188303,-3840920.5065357983,-2865251.2194183473,-4183744.425839198,2990358.7717070626,1179,-3484760.2320301584,-4765305.424490265,-3238117.700207401,-2954290.4273215784,-2431472.0029862993,-2103047.6117239506,-2714568.269731629,-2210076.9745734544,-2115356.486825346,-2990066.140193649,-2900706.1270083734,769894.963763279
0,20,0.018321132659912108,0.02202967708159697,0.00678865909576416,0.007118555244990691,True,50,sqrt,2,2,10,"{'model__bootstrap': True, 'model__max_depth': 50, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 10}",-637387.6375,-3517846.048333334,-8455950.1775,-11579328.797142858,-6171084.890833334,-598754.8266666671,-4981533.2700000005,-999032.3126190472,-3471840.1783333328,-4526845.241111111,-4493960.338003969,3364657.4095493127,1290,-2922792.6967647066,-3694704.954019609,-2935176.418627451,-2080361.195255732,-1987527.4247156084,-1875109.6463425925,-2509774.9691931214,-1904607.1312698412,-2932874.200833333,-3152446.989071669,-2599537.562609366,591036.6341976596
0,20,0.06111257076263428,0.041915185199743875,0.011791634559631347,0.013344156934441822,True,50,sqrt,2,2,50,"{'model__bootstrap': True, 'model__max_depth': 50, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 50}",-780468.9712072827,-3455636.5015173154,-7757068.186178572,-11360687.325190475,-2220021.6542857145,-91808.14676190447,-5300361.784587301,-1759333.6901904754,-3060198.368904762,-1568309.176936508,-3735389.380576031,3319743.412373526,784,-3559098.909030483,-3653725.899291571,-2598158.55567128,-2160226.8658743384,-2273275.3969986774,-1710791.2621904765,-2377702.4589316575,-1534601.186797178,-1731340.0246666663,-2458041.481551146,-2405696.204100347,685764.3534622932
0,20,0.07441163063049316,0.04316434280068851,0.004294633865356445,4.2532564793081436e-05,True,50,sqrt,2,2,100,"{'model__bootstrap': True, 'model__max_depth': 50, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 100}",-478173.60263632075,-3831930.753793652,-7736265.263,-10927858.10415368,-2494100.330642857,-39846.3609880954,-4893849.008243509,-1925847.9312857138,-2684354.5154920626,-1346937.5815476188,-3635916.345178351,3238550.9436157206,659,-3441613.345169441,-3631502.8166774046,-2359410.17935657,-2333835.1707102177,-2069354.0061216934,-1732825.9782473545,-2303557.948860991,-1565852.1658412702,-1964823.1554828845,-2512686.3542323634,-2391546.1120700194,637847.70217866
0,20,0.20140559673309327,0.09599547125369298,0.012206125259399413,0.016877406180829002,True,50,sqrt,2,2,200,"{'model__bootstrap': True, 'model__max_depth': 50, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 200}",-453017.0017756998,-4004863.79283658,-7635606.606976191,-10988330.96309127,-3406779.042777778,-88300.2221803749,-4847345.0601574695,-2084979.8959821407,-3879310.3284289343,-1395686.3318065477,-3878421.9246012988,3183132.4571433766,960,-3398544.861948936,-3641548.29690229,-2513314.492283544,-2258515.585923611,-2210371.565600309,-1756318.9974416073,-2298624.550707481,-1693775.876788945,-2022525.873020551,-2595130.775106221,-2438867.0875723497,607960.6837234162
0,20,0.5474029302597045,0.09026084591849184,0.048618006706237796,0.0444935330977271,True,50,sqrt,2,2,400,"{'model__bootstrap': True, 'model__max_depth': 50, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 400}",-583110.3203924221,-3388129.784507511,-7556737.764775794,-10831304.087970186,-3088829.803736759,-33268.59279248072,-4673082.432238371,-1867309.703678188,-3221314.6642910205,-1418441.5151105004,-3666152.8669493236,3147848.0321881133,693,-3458330.838781582,-3546139.3574663163,-2517229.775221682,-2306980.572324892,-2133837.7736471076,-1814534.4075467018,-2229139.6508277846,-1652579.7251140801,-1973645.1049964528,-2511064.8301969087,-2414348.203612351,604118.5997482375
0,20,0.9332270145416259,0.1026167951081512,0.06147656440734863,0.05925188032287239,True,50,sqrt,2,2,600,"{'model__bootstrap': True, 'model__max_depth': 50, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 600}",-537425.1528385752,-3777126.2165653068,-7772068.847338717,-10809814.999829095,-2877400.3439491573,-205834.917390808,-4719814.396276883,-1855869.0160726132,-3129771.3613664014,-1459158.273288716,-3714428.3524916274,3159275.1229477944,762,-3380076.2357473276,-3579696.6470233817,-2561460.915214282,-2251689.429058205,-2126394.4795914013,-1802099.4662349594,-2264336.037136069,-1555562.0158714717,-1946325.3167766763,-2543573.290565193,-2401121.383321897,615674.0973404117
0,20,0.0071980953216552734,0.00017763150592087868,0.002065157890319824,8.068540193335471e-05,True,50,sqrt,2,5,10,"{'model__bootstrap': True, 'model__max_depth': 50, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 10}",-1066914.6733333333,-4715771.894555321,-7973839.921369048,-9954056.459166666,-3390486.788690476,-290505.11047618976,-4482449.1450000005,-2431028.584999999,-1743425.875,-2560072.0377777778,-3860855.0490368814,2900960.259830172,932,-3522605.729362745,-4474613.612932526,-2597390.627016807,-2730274.2905092593,-2444335.12428351,-2331888.711719577,-2755853.5101851854,-1796774.870912698,-1995942.2739550264,-3109611.3401631396,-2775929.009104047,739121.8547901089
0,20,0.048732876777648926,0.024509998154280586,0.005991101264953613,0.005670068640402199,True,50,sqrt,2,5,50,"{'model__bootstrap': True, 'model__max_depth': 50, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 50}",-189917.62922619074,-3776903.3297619047,-7712697.263389609,-10620362.442380952,-2156021.178391053,-357209.1519047618,-4888531.977793651,-2443623.5825714264,-3543190.556277778,-1370319.931428572,-3705877.7043125904,3135611.7776748356,753,-3399995.246138656,-4094889.731771242,-3043465.45160623,-2315919.5360145504,-2203419.933986732,-2004560.046633157,-2320802.542381393,-2008474.229890212,-2262935.635853616,-2753242.761113757,-2640770.5115389545,649014.8571454287
0,20,0.11559641361236572,0.04252807319550519,0.00968637466430664,0.01605661289953179,True,50,sqrt,2,5,100,"{'model__bootstrap': True, 'model__max_depth': 50, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 100}",-458074.2117613214,-3316062.8750070347,-7526213.711198412,-10792309.439162698,-3179731.9229137534,-74819.82424602984,-4606592.733969781,-1362634.1369087305,-3145335.176571428,-1520509.7279682541,-3598228.3759707445,3166232.95252567,620,-3651460.6366512342,-3541447.621109605,-2729846.1194432355,-2510363.124956569,-2263274.474529071,-1817572.088343254,-2481049.29510214,-1676074.2399606872,-2145804.2743990985,-2921111.097734648,-2573800.297222954,625515.4134401106
0,20,0.2616685152053833,0.05786677165962771,0.01542360782623291,0.019155875453968456,True,50,sqrt,2,5,200,"{'model__bootstrap': True, 'model__max_depth': 50, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 200}",-511209.63700980355,-3548102.668266106,-7717106.198916665,-10717235.638072498,-3297062.796674964,-66141.71997384494,-4378952.74928724,-2182559.198722219,-3150189.73019246,-1391030.329253247,-3695959.066636905,3119848.5826105652,738,-3616274.9645931567,-3742905.3455192717,-2738005.8163445233,-2507319.707970332,-2288509.821089316,-1932589.4099766607,-2411916.523324829,-1728714.6449023597,-2164094.1189000816,-2586654.6805292163,-2571698.5033149747,623365.1861768566
0,20,0.48827874660491943,0.10343617076452057,0.04493932723999024,0.030708002062002394,True,50,sqrt,2,5,400,"{'model__bootstrap': True, 'model__max_depth': 50, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 400}",-501547.48055820167,-3830427.5518206106,-7413510.915885912,-10618062.984048385,-3264962.0329033197,-267497.68994806986,-4808082.67722667,-1691195.0139278825,-3290605.944725832,-1485368.450713293,-3717126.0741758174,3069211.736577494,764,-3513450.2548172884,-3789383.5273897406,-2703374.3064445606,-2408664.2273706403,-2233549.863404522,-1920579.3504983066,-2360935.248770563,-1786376.5378724684,-2043014.4356539676,-2648360.0618609097,-2540768.7814082964,623605.77493091
0,20,0.6757791042327881,0.09994545865153316,0.05014944076538086,0.04932726455570685,True,50,sqrt,2,5,600,"{'model__bootstrap': True, 'model__max_depth': 50, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 600}",-796017.9717559856,-3601284.6656193603,-7462648.689688313,-10921726.6803073,-2921259.8541997955,-19053.270878768526,-4649761.325600941,-1955170.0486092474,-3335186.978082671,-1551504.858925053,-3721361.434366743,3124108.796445306,770,-3720520.2123559914,-3729489.848898973,-2658196.2884425987,-2396905.6775399894,-2234978.838089283,-1849569.2313165483,-2341043.1601341264,-1796213.0247756173,-2078467.0149302473,-2729170.2790781558,-2553455.357556153,652110.6875877694
0,20,0.009825301170349122,0.00514927061332788,0.004790282249450684,0.007450646191460828,True,50,sqrt,2,10,10,"{'model__bootstrap': True, 'model__max_depth': 50, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 10}",-3781638.3224703725,-4810072.1239805855,-8028439.66599359,-9602002.83991564,-2445644.146591187,-730668.6954098688,-4378552.531843434,-2292371.6512753917,-3994109.471190477,-2699312.903988095,-4276281.235265864,2557479.5196566265,1205,-4393160.649441613,-4713980.154999214,-3358719.0495770923,-3055982.1421583663,-2945016.943499371,-2552547.0563348224,-3249602.5881482405,-2601069.7690830473,-3656504.5666931216,-3300925.1637761546,-3382750.8083711034,670201.0418744263
0,20,0.05138411521911621,0.031182346569074225,0.008343100547790527,0.008336924465748546,True,50,sqrt,2,10,50,"{'model__bootstrap': True, 'model__max_depth': 50, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 50}",-1292607.2645219644,-4908807.387328444,-8303302.595997559,-9285861.689454101,-2785673.4149045683,-202260.91907831002,-3857247.920268204,-2536046.616429017,-2449493.6724123373,-3062413.315251193,-3868371.47956457,2752916.274809197,944,-3876905.738035727,-5297511.500213922,-3882857.46814792,-3442840.044257298,-2700061.473638386,-2294275.6511008632,-2921743.8727349644,-2273107.5881457557,-2137499.478608234,-3412056.4171576556,-3223885.9232040728,925095.8075356807
0,20,0.07477760314941406,0.0247622557389497,0.006902003288269043,0.006061900829415847,True,50,sqrt,2,10,100,"{'model__bootstrap': True, 'model__max_depth': 50, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 100}",-1586707.9629147812,-4630121.971683109,-8271206.954258394,-10029694.507434828,-4196747.475634963,-490249.8591964841,-4273440.068259948,-1920495.2848073076,-4138565.1603388013,-3265795.9152555917,-4280302.515978421,2781190.0823767185,1207,-4144690.259529207,-4930784.659419877,-3178966.1764120264,-3275856.9480453823,-2832411.53430108,-2303315.925341399,-2909544.183390022,-2378052.4644290437,-2926197.6461237706,-3647472.5002198536,-3252729.229721166,764249.5348575818
0,20,0.1715097665786743,0.058548033424560206,0.016303586959838866,0.029094982161400797,True,50,sqrt,2,10,200,"{'model__bootstrap': True, 'model__max_depth': 50, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 200}",-1430804.6725463502,-4811168.12483158,-8230910.513518343,-10048772.539813854,-3195555.5446529863,-647653.8834811104,-4208014.127473754,-2778379.0279930746,-2959334.533694243,-3015042.1130279927,-4132563.5081033283,2775705.1397325224,1157,-4085504.399877238,-4993153.5884877425,-3259886.2481425684,-3124084.4650196563,-2681752.9285204792,-2293519.751126802,-2975613.420122279,-2382447.682582731,-2391391.4030840592,-3546950.0752805597,-3173430.396224411,811483.6869715791
0,20,0.38694334030151367,0.09918677965353621,0.03723921775817871,0.04389589678926961,True,50,sqrt,2,10,400,"{'model__bootstrap': True, 'model__max_depth': 50, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 400}",-1357161.0117516615,-4647702.560716524,-8284066.875627896,-10326465.28151833,-3186607.7812520866,-348748.115538517,-4351047.669140838,-2415309.0997513644,-3266782.326134812,-3048346.2801000406,-4123223.700153207,2893106.4200231154,1154,-4050428.4852695116,-4907112.289591937,-3309050.953979376,-3153147.757900066,-2612072.029898104,-2231562.027796236,-2912883.516920572,-2386203.1411969443,-2650592.6295099556,-3481445.001681553,-3169449.783374426,777914.3537457539
0,20,0.7514972686767578,0.183092548976482,0.06711750030517578,0.05371664183390008,True,50,sqrt,2,10,600,"{'model__bootstrap': True, 'model__max_depth': 50, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 600}",-1258961.0263303653,-4786292.9380323365,-8274764.52732955,-10101722.562683396,-3291432.1674319054,-555538.7667223024,-4267367.892661729,-2259288.4352771807,-3042997.581992767,-2996027.6643508477,-4083439.356281238,2845317.5210368633,1137,-4024860.6096585114,-5018643.900586642,-3283655.867172628,-3153134.197825478,-2783323.765874861,-2363629.8188677365,-2897898.9649236174,-2322939.360779094,-2446387.223723085,-3494221.452818946,-3178869.51622306,798794.3064825899
0,20,0.008501553535461425,0.0024284602873458033,0.009886956214904786,0.020284054279313242,True,50,sqrt,4,2,10,"{'model__bootstrap': True, 'model__max_depth': 50, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'model__n_estimators': 10}",-1645684.6151370036,-5576577.498367604,-8698440.960281385,-10455166.177417029,-3684940.7817965364,-4017106.265467033,-4763300.745353535,-382133.74426406994,-2502372.297813853,-2225738.6345634917,-4395146.172046154,2989540.796460757,1288,-4348491.500509356,-5798631.865278202,-3522694.557539683,-3340979.0522949737,-3510697.985658169,-2858370.8297670847,-3253017.1801988133,-2558161.1415624497,-3747237.6774561084,-4171628.617906846,-3710991.0408171685,863501.6877392271
0,20,0.05017421245574951,0.030226429357016995,0.003700518608093262,0.0016208810094886263,True,50,sqrt,4,2,50,"{'model__bootstrap': True, 'model__max_depth': 50, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'model__n_estimators': 50}",-887454.582739899,-4334120.796791848,-7612714.082282828,-10829148.798233043,-2970492.8818541453,-390298.1838135747,-5246363.283228714,-2828392.082169608,-3251013.2070447886,-2147379.2838342204,-4049737.718199267,3007871.6231407793,1120,-4308170.582573933,-5633356.0774421105,-3686572.787808687,-3297518.6826772117,-3288449.4028002615,-2635511.845428038,-3277460.8571289727,-2517667.569525231,-3641630.6762218773,-3864817.8157671895,-3615115.629737351,843053.096572543
0,20,0.09262902736663818,0.04889891810045859,0.004330825805664062,6.322155851312515e-05,True,50,sqrt,4,2,100,"{'model__bootstrap': True, 'model__max_depth': 50, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'model__n_estimators': 100}",-1139550.0274514644,-5351282.177070956,-7609019.121990591,-10173242.577607531,-2910001.354304446,-707617.1273186817,-4733856.233491812,-1929696.87554806,-2913922.4070575805,-2344531.4074610113,-3981271.9309302135,2862014.9533494795,1075,-4313598.591790979,-5758831.498967556,-3817411.8953644144,-3555162.0984574957,-3362215.293539604,-2578936.2927662684,-3102934.414062774,-2639197.617560474,-3657977.4651248734,-3785715.264450204,-3657198.043208464,865651.0972051923
0,20,0.1988478422164917,0.07790933742155888,0.02187926769256592,0.02561260141588671,True,50,sqrt,4,2,200,"{'model__bootstrap': True, 'model__max_depth': 50, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'model__n_estimators': 200}",-1022715.4998315922,-5142358.328196563,-7719418.03010185,-10324381.448579837,-3348116.081723057,-613547.1367691052,-4431094.487526041,-2618903.218267938,-2705235.1709355502,-2398414.286264666,-4032418.3688196195,2867374.171691996,1107,-4417716.76573747,-5741723.630273066,-3695544.2270764457,-3378334.7111449046,-3385405.5966600007,-2434625.1914438503,-3131699.3954834654,-2725558.997620564,-3580782.426469728,-3913324.11472453,-3640471.5056634024,882279.3565837155
0,20,0.4999005556106567,0.08562473735349047,0.030786585807800294,0.038370415190140325,True,50,sqrt,4,2,400,"{'model__bootstrap': True, 'model__max_depth': 50, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'model__n_estimators': 400}",-1381133.4277109406,-4828115.053296686,-7606080.831954338,-10012461.792392123,-3270091.8890487,-721192.6012987872,-4922022.283417745,-2353082.9406256974,-3002858.1661697617,-2562151.1213361723,-4065919.010725095,2730600.7619423224,1131,-4385119.706018144,-5672702.1422323305,-3773392.113523902,-3466176.526963669,-3433899.597009237,-2501554.083196708,-3087138.4134388086,-2697580.1695689764,-3596900.969966548,-3888659.423800913,-3650312.3145719236,856157.8464548123
0,20,0.7043181896209717,0.12337542930694761,0.06762621402740479,0.053130113652634314,True,50,sqrt,4,2,600,"{'model__bootstrap': True, 'model__max_depth': 50, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'model__n_estimators': 600}",-1351176.211681967,-4820969.575564457,-7625519.970426221,-9972977.875631472,-3408985.9771881597,-659753.2866093023,-4836406.506799974,-2157421.5415668553,-2795660.641050857,-2619421.0560086453,-4024829.2642527916,2747045.717754878,1101,-4417006.71489765,-5699455.163503068,-3731091.073353221,-3443933.691967167,-3388763.6822148245,-2532039.235604485,-3118173.7863167245,-2623357.9559565894,-3731365.1639627833,-3952376.2424598015,-3663756.271023631,871130.178445992
0,20,0.017081212997436524,0.01825124007342671,0.010751676559448243,0.012862687912463379,True,50,sqrt,4,5,10,"{'model__bootstrap': True, 'model__max_depth': 50, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 10}",-140258.2533333333,-3565509.00809736,-7761093.113586414,-10278162.423170995,-5172337.877044899,-105066.28175990656,-6035161.144718615,-2776372.434893163,-3610066.487784994,-3079015.534924242,-4252304.255931392,3019855.1259545074,1198,-4900262.795300484,-5796055.846500073,-3603428.001711605,-3659558.5700362753,-3755715.6313273152,-2798937.6526954994,-3495119.815160333,-3063518.471369047,-3851115.2411880707,-4216213.029364278,-3913992.505465298,832978.3037465403
0,20,0.07168467044830322,0.03958389275482678,0.008120226860046386,0.012594848964472948,True,50,sqrt,4,5,50,"{'model__bootstrap': True, 'model__max_depth': 50, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 50}",-1093251.3773487073,-5645147.633994504,-7797748.483853896,-10188250.700362192,-3861646.281307804,-707811.2492106236,-4668948.667127317,-1170722.6359942295,-2530666.756167388,-3064484.980616883,-4072867.8765983544,2935370.8636664823,1135,-4169860.692535517,-5836058.300548443,-3635961.371792939,-3457081.985956831,-3495809.7396953353,-2482349.420579038,-3221984.8836572194,-2483274.0827437504,-3508429.6601129677,-3877285.3517824668,-3616809.548940451,898823.3433734399
0,20,0.21719465255737305,0.07563391008200712,0.013963055610656739,0.021957811706476392,True,50,sqrt,4,5,100,"{'model__bootstrap': True, 'model__max_depth': 50, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 100}",-1215097.1453395912,-5093927.560723608,-8234673.768197692,-10574129.233541291,-2994690.35844647,-965494.4045799752,-4864416.967732492,-2336425.452877594,-3342143.7371492106,-2332112.1714424747,-4195311.08000304,2943989.260575628,1180,-4403600.447068067,-5739483.689085044,-3679181.336438734,-3262615.239553695,-3413197.034630386,-2559030.9077102127,-3213867.8847039947,-2593753.0340179177,-3628477.15147374,-3822771.077434995,-3631597.7802116787,875434.6900226054
0,20,0.20696732997894288,0.08085341447999965,0.009430956840515137,0.0058416158643132725,True,50,sqrt,4,5,200,"{'model__bootstrap': True, 'model__max_depth': 50, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 200}",-1334258.713136104,-4977346.085255388,-7545357.565613894,-9651936.306197483,-2486481.2099928814,-629256.5098927747,-4829308.49823736,-2306992.471262796,-3077608.3352266764,-2599173.6674116864,-3943771.9362227046,2693761.477625531,1033,-4494716.0089316,-5630167.396320662,-3794621.857740514,-3357153.4484675582,-3497277.8913255385,-2547905.5848088246,-3172960.893091153,-2630568.9676462053,-3759703.4559487593,-3938063.298935121,-3682313.8803215935,856189.1241556046
0,20,0.513187050819397,0.07173119123902316,0.040039443969726564,0.042010092212612316,True,50,sqrt,4,5,400,"{'model__bootstrap': True, 'model__max_depth': 50, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 400}",-1313564.2148828143,-4897414.794076544,-7659584.436642993,-9909582.64058727,-3194480.0586505923,-573982.380633824,-4844480.022975365,-2140472.5587139614,-2713032.394798002,-2508568.1225694176,-3975516.1624530787,2770742.2069203807,1065,-4369573.965874577,-5713812.277886554,-3772005.4614366125,-3354314.974272238,-3446889.1801535133,-2506695.0864887666,-3112594.7101749936,-2612379.3985100603,-3682830.707334659,-3869184.7407468194,-3644028.050287879,874188.0249941844
0,20,0.7353583335876465,0.1401237653404985,0.07509524822235107,0.07297875265167963,True,50,sqrt,4,5,600,"{'model__bootstrap': True, 'model__max_depth': 50, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 600}",-1179690.5907378253,-4805357.008203115,-7712256.449598659,-10030807.361126874,-3407131.709882155,-629294.7380757155,-4766499.441573502,-2405089.1556933764,-2861292.5757937822,-2692465.7046361733,-4048988.473532117,2767326.1651413464,1118,-4382872.82941459,-5640375.615997505,-3728273.3693000297,-3356114.5521190637,-3446401.179195285,-2497030.2093537096,-3117462.88284517,-2713754.6246594824,-3692782.2448768476,-3933436.948792907,-3650850.445655459,848781.223135801
0,20,0.017818665504455565,0.02325111311621183,0.004137873649597168,0.003030534217210285,True,50,sqrt,4,10,10,"{'model__bootstrap': True, 'model__max_depth': 50, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'model__n_estimators': 10}",-1539904.2258203886,-3373961.540857059,-8229165.345138889,-10562687.430500055,-3080437.9917962593,-423036.13287379313,-6856401.769336219,-2564775.5890079364,-1446321.506282051,-3916995.0068986565,-4199368.653851131,3120713.880599046,1184,-4327035.117773857,-5330499.248836115,-3986105.464966911,-3132664.420968353,-3590367.016406479,-2494806.4020681167,-3707535.0084279305,-2796976.973453044,-3748002.2942216117,-4190785.8576005474,-3730477.7804722963,772614.472124075
0,20,0.0410348653793335,0.023721472391136846,0.009119081497192382,0.015335505887224828,True,50,sqrt,4,10,50,"{'model__bootstrap': True, 'model__max_depth': 50, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'model__n_estimators': 50}",-1108808.415094464,-4766768.800122995,-7499736.58123124,-9708107.892053336,-4698138.996605283,-1528127.4661954166,-4809728.375309357,-3193237.808576256,-2874398.672030524,-2532663.553629703,-4271971.656084857,2536967.1057246425,1203,-4424178.7895530965,-5897340.746528917,-3942735.5125766657,-3601690.9002111442,-3488466.036550117,-2499365.7004186157,-3271345.967561889,-2814385.0163103864,-3680058.666182892,-3877455.981986495,-3749702.331788022,887853.5389428053
0,20,0.08452579975128174,0.044851303956374544,0.00525658130645752,0.0028116543764816304,True,50,sqrt,4,10,100,"{'model__bootstrap': True, 'model__max_depth': 50, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'model__n_estimators': 100}",-1520146.8387634065,-5459611.781741458,-8014100.209638833,-9555987.356365632,-3498906.3565314687,-461694.9967900985,-4976487.799052698,-2259052.36007692,-2923570.72651859,-3146649.43269153,-4181620.785817063,2712458.378793185,1177,-4483411.670500339,-5935673.093506812,-3889434.317233176,-3515902.254335271,-3494953.787155738,-2613568.8011416267,-3117873.547053603,-2731220.582133383,-3717585.6298771272,-4184711.7865033797,-3768433.546944046,914874.3138184327
