iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,param_model__fit_intercept,param_model__precompute,param_model__selection,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,254,0.03685262203216553,0.02563892226504146,0.002192568778991699,0.0008603770936207634,0.0001,False,False,cyclic,"{'model__alpha': 0.0001, 'model__fit_intercept': False, 'model__precompute': False, 'model__selection': 'cyclic'}",-5910488.790285863,-4665883.700780536,-3666331.391048572,-4710602.864947467,-6214259.479093604,-4451719.831203683,-3317975.705829082,-5311875.329838338,-2358055.4397369474,-5170571.4239986185,-4577776.395676271,1128308.1725412412,54,-2922806.2261894275,-3448388.2904609838,-2816347.0129663143,-3555299.071900462,-3414071.4153701817,-3462340.2331738286,-3648583.368381551,-3283905.965018062,-3335010.7685074355,-3113321.5975248804,-3300007.3949493123,257021.91673634507
0,254,0.041700553894042966,0.023550338979199604,0.0022383213043212892,0.0008537117073755949,0.0001,False,False,random,"{'model__alpha': 0.0001, 'model__fit_intercept': False, 'model__precompute': False, 'model__selection': 'random'}",-5909782.803192398,-4669476.3888033405,-3666381.8796046097,-4712546.497399095,-6218379.484774343,-4453645.675403875,-3309016.1574788624,-5311285.082765519,-2361154.1472309395,-5156693.584486283,-4576836.170113927,1128484.728915215,36,-2923463.1941111214,-3447609.1211457755,-2816519.9871483995,-3554076.7103592097,-3413536.956717086,-3461668.114144598,-3646636.4878055966,-3283158.1365441894,-3334471.761224477,-3112247.7794495146,-3299338.824864997,256471.9996882398
0,254,0.01229078769683838,0.009649074027789799,0.008558273315429688,0.014386823423600056,0.001,True,True,cyclic,"{'model__alpha': 0.001, 'model__fit_intercept': True, 'model__precompute': True, 'model__selection': 'cyclic'}",-5910593.191873902,-4665649.92139701,-3665864.3080673725,-4710386.067421104,-6214580.769303032,-4451683.415085089,-3318190.243323017,-5311901.549144994,-2357981.040019784,-5171105.550979394,-4577793.6056614695,1128421.3427313047,67,-2922750.3676346056,-3448495.398071786,-2816367.0162561797,-3555461.9928764077,-3414063.377438682,-3462349.5201442805,-3648668.0305255656,-3283951.5233580344,-3335018.5322038718,-3113369.615664558,-3300049.5374173974,257056.76502086315
0,254,0.006580829620361328,0.004327224092417494,0.0037819862365722655,0.006158875313925612,0.001,True,True,random,"{'model__alpha': 0.001, 'model__fit_intercept': True, 'model__precompute': True, 'model__selection': 'random'}",-5909760.737261657,-4678586.159478422,-3660922.4305917453,-4711318.514457877,-6215396.534351533,-4451917.5405952325,-3314089.1875812993,-5311250.26716966,-2358216.4321114747,-5169712.732631999,-4578117.05362309,1129254.751326724,80,-2923331.2829643725,-3444813.481310824,-2816862.0299196695,-3555361.4954402484,-3413993.6177935977,-3462253.942008828,-3648140.076205215,-3283774.454360382,-3334941.0325226844,-3113330.3173659663,-3299680.1729891794,256580.03607281588
0,254,0.024529623985290527,0.01603820471172274,0.008422255516052246,0.01958950526382918,0.001,True,False,cyclic,"{'model__alpha': 0.001, 'model__fit_intercept': True, 'model__precompute': False, 'model__selection': 'cyclic'}",-5910593.191873886,-4665649.921397285,-3665864.308067529,-4710386.067421108,-6214580.769303268,-4451683.415085054,-3318190.24332226,-5311901.549145129,-2357981.0400197497,-5171105.550979349,-4577793.605661461,1128421.3427314246,66,-2922750.367634608,-3448495.3980717286,-2816367.0162561615,-3555461.992876414,-3414063.3774386407,-3462349.520144304,-3648668.0305253896,-3283951.52335811,-3335018.532203891,-3113369.615664498,-3300049.5374173746,257056.7650208435
0,254,0.02495608329772949,0.020795136876255813,0.0018272161483764648,9.836940525066445e-05,0.001,True,False,random,"{'model__alpha': 0.001, 'model__fit_intercept': True, 'model__precompute': False, 'model__selection': 'random'}",-5910350.457326004,-4675943.02451474,-3662633.7485374473,-4711108.698103457,-6215155.826456125,-4452284.032313961,-3314074.080676402,-5311646.901830143,-2358945.693254837,-5169369.5756139085,-4578151.2038627025,1128986.8843511294,81,-2922974.2297052145,-3445556.1727194786,-2816705.109867807,-3555376.830931609,-3413998.6639888007,-3462108.7567831753,-3648216.6517633097,-3283807.813561553,-3334818.0448971167,-3113388.239261162,-3299695.0513479225,256700.9136974989
0,254,0.012105488777160644,0.017793154049889952,0.0034274816513061523,0.005105910880910193,0.001,False,True,cyclic,"{'model__alpha': 0.001, 'model__fit_intercept': False, 'model__precompute': True, 'model__selection': 'cyclic'}",-5910488.773753651,-4665883.71072924,-3666331.403864166,-4710602.76779384,-6214259.306239155,-4451719.8308818415,-3317975.6489892597,-5311875.333918577,-2358055.444099018,-5170571.306202877,-4577776.352647163,1128308.1429851875,52,-2922806.2231361647,-3448388.3022756586,-2816347.0051784967,-3555299.052308216,-3414071.447714335,-3462340.2251863573,-3648583.3552003796,-3283905.9910229277,-3335010.7685402134,-3113321.582168312,-3300007.395273106,257021.91748219976
0,254,0.011321210861206054,0.012534263879880915,0.002761507034301758,0.0031263570952463748,0.001,False,True,random,"{'model__alpha': 0.001, 'model__fit_intercept': False, 'model__precompute': True, 'model__selection': 'random'}",-5910942.283816058,-4674207.004693913,-3663687.667832673,-4712809.79033972,-6215230.916601875,-4452965.232998115,-3310845.4203304816,-5312438.949429385,-2360879.6953672916,-5157650.505538664,-4577165.746694818,1128405.1533254504,40,-2922704.6665592757,-3446069.953822187,-2816770.505330067,-3554481.698759677,-3413857.3771211747,-3461862.638062426,-3646871.623552412,-3283785.288980987,-3334460.5916568753,-3112484.71799391,-3299334.9061838994,256525.0134857054
0,254,0.0229905366897583,0.012825783280848503,0.008585047721862794,0.019938086119775458,0.001,False,False,cyclic,"{'model__alpha': 0.001, 'model__fit_intercept': False, 'model__precompute': False, 'model__selection': 'cyclic'}",-5910488.773753958,-4665883.71072856,-3666331.403864351,-4710602.767793956,-6214259.306239385,-4451719.830881728,-3317975.648988606,-5311875.333918607,-2358055.444099035,-5170571.306203032,-4577776.352647122,1128308.142985319,51,-2922806.223136076,-3448388.3022757564,-2816347.0051784613,-3555299.052308222,-3414071.4477143656,-3462340.2251863154,-3648583.3552002753,-3283905.9910230343,-3335010.7685402236,-3113321.582168251,-3300007.395273098,257021.91748221416
0,254,0.04408969879150391,0.027806926972298925,0.003948521614074707,0.003924010444078901,0.001,False,False,random,"{'model__alpha': 0.001, 'model__fit_intercept': False, 'model__precompute': False, 'model__selection': 'random'}",-5910849.168160077,-4669302.908732009,-3667100.461636463,-4715145.7941110255,-6216851.706470235,-4452600.009296953,-3312329.493083134,-5311953.170666467,-2360355.17874288,-5159676.049532893,-4577616.394043213,1128354.2588493156,45,-2922951.970565408,-3447566.599398063,-2816436.08751183,-3553792.4410131704,-3413662.7143332763,-3461908.413621454,-3646583.0535351792,-3284167.9519015476,-3334477.0362189133,-3112742.2112243697,-3299428.8479323215,256503.54294770016
0,254,0.005110263824462891,0.00028867606955793214,0.0016689062118530273,4.3244746752561664e-05,0.01,True,True,cyclic,"{'model__alpha': 0.01, 'model__fit_intercept': True, 'model__precompute': True, 'model__selection': 'cyclic'}",-5910593.056789707,-4665650.00009058,-3665864.242839775,-4710385.973026791,-6214580.694885897,-4451683.055140845,-3318189.986080408,-5311901.509428076,-2357981.1304156636,-5171105.262871892,-4577793.491156964,1128421.317979548,64,-2922750.295950063,-3448495.3549078577,-2816367.0004870673,-3555461.943072505,-3414063.333809928,-3462349.484095509,-3648667.9858351955,-3283951.4556658827,-3335018.5248534847,-3113369.554007101,-3300049.4932684596,257056.76559805762
0,254,0.009447431564331055,0.01323084987407534,0.0017202138900756837,0.0001512187181229726,0.01,True,True,random,"{'model__alpha': 0.01, 'model__fit_intercept': True, 'model__precompute': True, 'model__selection': 'random'}",-5910634.461446423,-4676959.071002532,-3661112.376096498,-4711384.243391707,-6213196.57656243,-4451631.120288305,-3314315.6669872557,-5311452.410259236,-2359079.6916740765,-5169592.531772142,-4577935.8149480615,1128824.9759529363,77,-2922703.62667643,-3445164.1542762117,-2816882.9685630454,-3555350.7878486817,-3414039.4111077995,-3462371.3661150583,-3647823.031166154,-3283796.46942466,-3334758.828217477,-3113333.8092145883,-3299622.445261011,256650.5711288062
0,254,0.03624451160430908,0.024678707592511055,0.0056443452835083004,0.010904717008024931,0.01,True,False,cyclic,"{'model__alpha': 0.01, 'model__fit_intercept': True, 'model__precompute': False, 'model__selection': 'cyclic'}",-5910593.056789797,-4665650.000091047,-3665864.2428396023,-4710385.973027211,-6214580.694886294,-4451683.055140806,-3318189.9860803722,-5311901.509428078,-2357981.130415693,-5171105.262872212,-4577793.491157112,1128421.317979654,65,-2922750.2959500654,-3448495.354907867,-2816367.000487078,-3555461.9430724974,-3414063.3338098996,-3462349.48409552,-3648667.9858353813,-3283951.455665889,-3335018.524853494,-3113369.5540071456,-3300049.493268484,257056.7655980765
0,254,0.028844237327575684,0.02069349457383077,0.0033282995223999023,0.0032384812165706708,0.01,True,False,random,"{'model__alpha': 0.01, 'model__fit_intercept': True, 'model__precompute': False, 'model__selection': 'random'}",-5910397.711587255,-4673391.835593465,-3663736.442910944,-4710121.139998112,-6215786.1814669,-4451919.813530859,-3315236.8444499397,-5312303.174441946,-2359442.204726665,-5169729.9551353,-4578206.530384138,1128798.98318767,85,-2922930.507032751,-3446244.1801297357,-2816679.476845412,-3555475.958993958,-3413952.663018735,-3462253.8364703553,-3648510.4984357357,-3283946.1064127735,-3334757.6713426867,-3113337.2239394095,-3299808.812262155,256810.23938088026
0,254,0.008719968795776366,0.008226680972301604,0.010099291801452637,0.02112316640577486,0.01,False,True,cyclic,"{'model__alpha': 0.01, 'model__fit_intercept': False, 'model__precompute': True, 'model__selection': 'cyclic'}",-5910488.60843448,-4665883.810208858,-3666331.5320226587,-4710601.796257965,-6214257.577697378,-4451719.827661671,-3317975.080583815,-5311875.374721272,-2358055.487719825,-5170570.1282470515,-4577775.922355497,1128307.8474261842,49,-2922806.1926024416,-3448388.4204233685,-2816346.927299859,-3555298.856385815,-3414071.771156362,-3462340.1453110827,-3648583.2233876,-3283906.251072598,-3335010.76886802,-3113321.4286019215,-3300007.398510907,257021.9249410018
0,254,0.014302754402160644,0.020125148856609133,0.0017209529876708984,0.00014233796039911882,0.01,False,True,random,"{'model__alpha': 0.01, 'model__fit_intercept': False, 'model__precompute': True, 'model__selection': 'random'}",-5910791.20673766,-4671909.570536921,-3664553.9586937684,-4713255.0361653855,-6211939.745018665,-4451805.939059337,-3310737.6032982576,-5311509.007011446,-2362012.1374660553,-5158168.393292915,-4576668.2597280415,1127594.0012417422,33,-2922653.2627645573,-3447002.171135067,-2816698.38193704,-3554240.4027501126,-3414185.462609595,-3462264.8675277177,-3647258.742255967,-3283180.7028037435,-3334414.6415112205,-3112222.836087175,-3299412.14713822,256690.42442164032
0,254,0.036232829093933105,0.024850546318537652,0.0025618791580200194,0.0019016519980815647,0.01,False,False,cyclic,"{'model__alpha': 0.01, 'model__fit_intercept': False, 'model__precompute': False, 'model__selection': 'cyclic'}",-5910488.6084349165,-4665883.8102087965,-3666331.5320221013,-4710601.796258802,-6214257.577697235,-4451719.827662103,-3317975.0805838644,-5311875.374721182,-2358055.48771986,-5170570.128247168,-4577775.9223556025,1128307.8474262527,50,-2922806.1926025664,-3448388.4204235016,-2816346.9272999163,-3555298.8563857814,-3414071.7711562244,-3462340.1453111903,-3648583.2233875343,-3283906.2510727528,-3335010.768868096,-3113321.428601962,-3300007.3985109525,257021.924940966
0,254,0.04611794948577881,0.03701097227471983,0.006169033050537109,0.011438121753308935,0.01,False,False,random,"{'model__alpha': 0.01, 'model__fit_intercept': False, 'model__precompute': False, 'model__selection': 'random'}",-5910090.333348522,-4670508.135119545,-3666478.2907519364,-4712918.907968985,-6215686.576637441,-4452480.33029393,-3311947.4808465685,-5312216.214834511,-2361186.5166702042,-5154975.265301099,-4576848.805177274,1127784.621092655,37,-2923064.6539896736,-3447149.6153029217,-2816594.804789722,-3554575.407716705,-3413785.792582034,-3462004.409020147,-3647048.5069009834,-3283385.9218562758,-3334478.3231190867,-3112242.282008411,-3299432.971728596,256626.63821518995
0,254,0.010770058631896973,0.014298605502654467,0.0034520864486694337,0.005190204852295145,1,True,True,cyclic,"{'model__alpha': 1, 'model__fit_intercept': True, 'model__precompute': True, 'model__selection': 'cyclic'}",-5910578.1975396965,-4665658.656405353,-3665857.0677671856,-4710375.590854092,-6214572.509017903,-4451643.461272861,-3318161.6894732164,-5311897.14055149,-2357991.0739675523,-5171073.571086845,-4577780.89579362,1128418.5954037176,62,-2922742.4106502775,-3448490.6068832437,-2816365.265887868,-3555456.4645086075,-3414058.5346483733,-3462345.5187292215,-3648663.069934572,-3283944.0095218006,-3335017.716310011,-3113362.7716985145,-3300044.636877249,257056.82908972085
0,254,0.007732033729553223,0.0039651945416770635,0.009564805030822753,0.011080622758602802,1,True,True,random,"{'model__alpha': 1, 'model__fit_intercept': True, 'model__precompute': True, 'model__selection': 'random'}",-5910664.148293856,-4673589.591056014,-3658627.1973087913,-4711197.270009353,-6216735.717876914,-4452019.22043814,-3314132.722108612,-5311563.841829356,-2358976.948666323,-5169381.178389665,-4577688.783597702,1129544.8336878077,46,-2922633.7923565223,-3446170.9947615643,-2816931.0126243923,-3555338.0242109583,-3413924.437027442,-3462188.077627544,-3647624.877128822,-3283854.7030043686,-3334810.9486615155,-3113340.793021842,-3299681.766042497,256664.03959480036
0,254,0.03631744384765625,0.030420035797437836,0.008046531677246093,0.00868753245131148,1,True,False,cyclic,"{'model__alpha': 1, 'model__fit_intercept': True, 'model__precompute': False, 'model__selection': 'cyclic'}",-5910578.197539648,-4665658.656405367,-3665857.0677669914,-4710375.590854416,-6214572.509017962,-4451643.461273103,-3318161.6894734288,-5311897.140551256,-2357991.0739675225,-5171073.571086884,-4577780.895793658,1128418.5954037064,63,-2922742.4106502836,-3448490.6068832367,-2816365.2658878616,-3555456.464508614,-3414058.5346483807,-3462345.5187291894,-3648663.069934666,-3283944.0095217926,-3335017.7163100145,-3113362.7716984935,-3300044.6368772527,257056.82908973412
0,254,0.03407385349273682,0.016473344937491995,0.0056637048721313475,0.008679046194847337,1,True,False,random,"{'model__alpha': 1, 'model__fit_intercept': True, 'model__precompute': False, 'model__selection': 'random'}",-5910163.670518565,-4676800.809028346,-3657836.992215708,-4712988.447313069,-6214825.740271076,-4452592.677579087,-3314258.588026175,-5311640.404175195,-2359563.674047521,-5169411.988798838,-4578008.299197358,1129192.9621785297,78,-2922890.8201957108,-3445083.03064092,-2817027.103399062,-3555163.089739468,-3413989.232087566,-3462015.120084812,-3647716.7852233564,-3283822.3699970595,-3334725.039677069,-3113341.7294299584,-3299577.4320474984,256532.24277110372
0,254,0.012340307235717773,0.010957777155540789,0.004227495193481446,0.005547126233954887,1,False,True,cyclic,"{'model__alpha': 1, 'model__fit_intercept': False, 'model__precompute': True, 'model__selection': 'cyclic'}",-5910470.424441479,-4665894.753035107,-3666345.6293757893,-4710494.926897914,-6214067.441851454,-4451719.473448435,-3317912.557184166,-5311879.863008496,-2358060.281916481,-5170440.553148229,-4577728.590430754,1128275.338895877,47,-2922802.832578086,-3448401.416675233,-2816338.360660296,-3555277.3052464537,-3414107.349394365,-3462331.3590628617,-3648568.724853979,-3283934.8565367344,-3335010.8057062845,-3113304.5363127296,-3300007.754702702,257022.7464064366
0,254,0.013401675224304199,0.008094709601463865,0.008044624328613281,0.01118352839528815,1,False,True,random,"{'model__alpha': 1, 'model__fit_intercept': False, 'model__precompute': True, 'model__selection': 'random'}",-5910407.895701929,-4666230.628522701,-3666144.6318598706,-4712686.106986462,-6217947.503377902,-4451795.8702885285,-3311479.959994458,-5311838.169790644,-2360916.184824916,-5157299.8494353285,-4576674.680078274,1128348.0919408961,34,-2922809.163074464,-3448426.9081664225,-2816518.3833506326,-3554342.3082795152,-3413493.694042551,-3462278.73665754,-3647204.074731802,-3283739.182157413,-3334400.4677132308,-3112461.469962743,-3299567.4388136314,256735.3637403231
0,254,0.042563652992248534,0.017335517309904996,0.002065587043762207,5.448029388337423e-05,1,False,False,cyclic,"{'model__alpha': 1, 'model__fit_intercept': False, 'model__precompute': False, 'model__selection': 'cyclic'}",-5910470.424441294,-4665894.753035264,-3666345.6293762117,-4710494.926898258,-6214067.441851408,-4451719.473448096,-3317912.557184469,-5311879.863008323,-2358060.28191641,-5170440.553148112,-4577728.590430785,1128275.3388957859,48,-2922802.8325780937,-3448401.4166752654,-2816338.3606602843,-3555277.3052464686,-3414107.3493943126,-3462331.3590629236,-3648568.724853891,-3283934.8565367176,-3335010.8057063567,-3113304.5363127193,-3300007.754702703,257022.74640643247
0,254,0.019546890258789064,0.0049248689745598736,0.0021933794021606447,0.0011074167223140544,1,False,False,random,"{'model__alpha': 1, 'model__fit_intercept': False, 'model__precompute': False, 'model__selection': 'random'}",-5910851.543455828,-4671563.363387568,-3664239.162940924,-4711978.67288521,-6207300.046880428,-4452740.521774291,-3311819.8497120054,-5312029.139075191,-2359682.4521882082,-5157068.500374078,-4575927.325267373,1127239.3771017063,30,-2922815.7397271954,-3446906.5962269492,-2816703.643509595,-3554438.840342916,-3414743.409943876,-3461939.724302474,-3647111.238415603,-3283304.7858042275,-3334581.5329042645,-3112501.661586568,-3299504.7172763664,256645.38347780352
1,762,0.06943442821502685,0.03266619093821711,0.004340457916259766,0.004849563920642028,1,False,False,cyclic,"{'model__alpha': 1, 'model__fit_intercept': False, 'model__precompute': False, 'model__selection': 'cyclic'}",-4056060.496963727,-3065384.8843527124,-3684307.946751888,-3482690.5684528076,-3976947.038991435,-3525269.978483991,-3114515.748946958,-2583894.046429232,-3304730.5398978507,-3956787.134612779,-3475058.8383883378,445969.94511435326,10,-3218330.823736762,-3292071.4562440775,-3356345.6177216168,-3541713.0507549737,-3301344.059946929,-3149981.7967246496,-3182234.621597196,-3535070.777667445,-3214812.274481911,-3352717.695075785,-3314462.2173951347,129580.67487367014
1,762,0.008252191543579101,0.004830323402031403,0.0017986297607421875,0.00014744858192140606,1,False,True,cyclic,"{'model__alpha': 1, 'model__fit_intercept': False, 'model__precompute': True, 'model__selection': 'cyclic'}",-4056060.4969637357,-3065384.88435272,-3684307.946751864,-3482690.568452819,-3976947.038991441,-3525269.978483996,-3114515.7489469466,-2583894.0464291433,-3304730.5398978563,-3956787.1346127954,-3475058.838388332,445969.94511437364,9,-3218330.8237367575,-3292071.4562440794,-3356345.6177216177,-3541713.0507549844,-3301344.0599469375,-3149981.7967246333,-3182234.6215972053,-3535070.777667411,-3214812.2744819056,-3352717.695075795,-3314462.217395133,129580.67487366834
1,762,0.015492987632751466,0.020394437102352163,0.0039275169372558595,0.006714267968345138,1,True,True,random,"{'model__alpha': 1, 'model__fit_intercept': True, 'model__precompute': True, 'model__selection': 'random'}",-4055954.2543376796,-3065438.052134622,-3684302.1863161586,-3482737.2043857886,-3977400.746719396,-3525145.7537442846,-3114728.922354087,-2583869.2024707356,-3304670.842352437,-3956772.4739529104,-3475101.96387681,445989.1471273889,15,-3218230.414725832,-3292080.727965064,-3356334.342073505,-3541702.0909994473,-3301098.6599375578,-3150030.3851984963,-3182182.9144986137,-3535006.9831420598,-3214804.6775319288,-3352693.5924338154,-3314416.478850632,129576.30494974308
1,762,0.11025876998901367,0.04218187745334586,0.003435635566711426,0.0041304595180297185,0.001,False,False,random,"{'model__alpha': 0.001, 'model__fit_intercept': False, 'model__precompute': False, 'model__selection': 'random'}",-4055865.292568454,-3065479.343478573,-3684039.880807831,-3482684.0221342463,-3977021.181482721,-3525189.144414875,-3114894.84235235,-2583312.8213314153,-3304594.1083394266,-3956811.438678732,-3474989.207558862,446024.07641550124,2,-3218184.959769611,-3292026.497033381,-3356343.6804285315,-3541712.4708127044,-3301238.3384371405,-3150003.931727912,-3182035.841330168,-3534600.42968667,-3214761.611439677,-3352653.1708861142,-3314356.0931551913,129532.6329266155
1,762,0.06689813137054443,0.03883529352043366,0.007474827766418457,0.014364602275248292,1e-10,True,False,random,"{'model__alpha': 1e-10, 'model__fit_intercept': True, 'model__precompute': False, 'model__selection': 'random'}",-4056065.8162212283,-3065485.4673813707,-3684342.935958737,-3482743.408375184,-3976991.3298599133,-3524919.3373112422,-3114899.205559908,-2584008.2549891435,-3304678.7558035105,-3956775.0355991274,-3475090.9547059364,445911.04451060365,14,-3218326.7747188215,-3292087.5507389307,-3356341.464603068,-3541707.962582066,-3301300.997026605,-3150125.037615779,-3182166.120871211,-3535084.713018673,-3214801.348130948,-3352704.7056278638,-3314464.6674933964,129571.75422041437
1,762,0.012467312812805175,0.013299272584822537,0.0048919677734375,0.008457466799419484,1e-05,False,True,random,"{'model__alpha': 1e-05, 'model__fit_intercept': False, 'model__precompute': True, 'model__selection': 'random'}",-4055800.233629701,-3066343.03644603,-3683630.314888734,-3482678.610608573,-3977084.548506383,-3525071.013739841,-3114685.9646141683,-2583671.2851839503,-3304591.380229274,-3956762.74613086,-3475031.9133977517,445863.0403926104,6,-3218132.8159304466,-3292342.6285185143,-3356371.304985325,-3541720.2431695354,-3301203.096363687,-3150046.2479916424,-3182128.574224511,-3534858.455104115,-3214764.0464314404,-3352677.5366774453,-3314424.4949396662,129563.28314308595
1,762,0.011099886894226075,0.008964446284226152,0.0037189006805419924,0.005030777109684321,1e-08,False,True,random,"{'model__alpha': 1e-08, 'model__fit_intercept': False, 'model__precompute': True, 'model__selection': 'random'}",-4055971.335395131,-3066585.029786689,-3684269.160820117,-3482666.8075624523,-3977098.1935765343,-3525078.488526029,-3114585.7335738754,-2583492.5234968974,-3304699.9424859136,-3956744.3085297234,-3475119.152375336,445932.3786832681,17,-3218164.668681727,-3292501.2831113623,-3356339.7602405758,-3541719.865772686,-3301214.6902748267,-3150046.6368971043,-3182150.5179840554,-3534785.5087457965,-3214803.5450554835,-3352673.834743099,-3314440.0311506717,129539.16790384003
1,762,0.09772214889526368,0.04779929100349643,0.0020686864852905275,0.0001398229351823583,1e-08,True,False,random,"{'model__alpha': 1e-08, 'model__fit_intercept': True, 'model__precompute': False, 'model__selection': 'random'}",-4056029.0355650117,-3065203.541071824,-3684401.1101284805,-3482722.810691969,-3976973.838898763,-3525065.3494923324,-3114955.84219578,-2583889.2134680827,-3304704.4839987345,-3956789.9809568822,-3475073.520646786,445954.36344052653,11,-3218295.9753406136,-3291950.7886775983,-3356346.6336026103,-3541711.2595204874,-3301306.1882384913,-3150079.184568107,-3182165.940415913,-3535021.2584017427,-3214803.140605562,-3352698.542747235,-3314437.891211836,129571.81109484198
1,762,0.008144330978393555,0.004649154264247516,0.0024985790252685545,0.002272290721898179,0.001,False,True,random,"{'model__alpha': 0.001, 'model__fit_intercept': False, 'model__precompute': True, 'model__selection': 'random'}",-4055571.143664454,-3065745.481951119,-3684134.1159933703,-3482693.2016934166,-3977098.753892283,-3525166.8877853896,-3114759.9118008004,-2583812.6430250863,-3304587.9187576743,-3956771.4882906363,-3475034.154685423,445881.1625971144,7,-3218015.025344562,-3292138.308280841,-3356347.199456153,-3541711.493889689,-3301198.15222197,-3150011.060963532,-3182042.4821544997,-3534997.245344263,-3214742.249809742,-3352658.6801979137,-3314386.1897663167,129611.26115285586
1,762,0.09715409278869629,0.04496766271646562,0.0020629167556762695,0.00016556340453595923,1e-05,False,False,random,"{'model__alpha': 1e-05, 'model__fit_intercept': False, 'model__precompute': False, 'model__selection': 'random'}",-4055735.182499226,-3066595.6560861305,-3684573.3542102906,-3482666.670799239,-3977228.3767597857,-3525039.7114403043,-3114705.3200643207,-2583466.650012824,-3304654.078787559,-3956742.607499924,-3475140.7608159604,445926.2258768595,18,-3218110.9479115508,-3292568.7666132753,-3356335.2992204027,-3541720.4898667634,-3301060.782833469,-3150067.915668406,-3182120.4309875253,-3534768.193088569,-3214789.204522829,-3352690.4903089814,-3314423.2521021776,129542.58724951076
1,762,0.00815727710723877,0.007068618851734223,0.00238497257232666,0.002001507297949669,1e-10,False,True,random,"{'model__alpha': 1e-10, 'model__fit_intercept': False, 'model__precompute': True, 'model__selection': 'random'}",-4055907.6253263606,-3066543.57637148,-3684316.685251014,-3482614.4035648187,-3977076.881740822,-3525224.992585787,-3114788.3654845594,-2583717.668713971,-3304718.9066361575,-3956709.2802774105,-3475161.8385952376,445863.3594879561,19,-3218204.692387539,-3292517.374288978,-3356341.277057283,-3541719.81685663,-3301191.414185376,-3149987.7610066226,-3182095.6212332267,-3534877.129066176,-3214811.3210888007,-3352713.287441537,-3314445.9694612166,129565.43225478668
1,762,0.1054682731628418,0.052833898108118824,0.0023051977157592775,0.0005961440392708868,0.01,False,False,random,"{'model__alpha': 0.01, 'model__fit_intercept': False, 'model__precompute': False, 'model__selection': 'random'}",-4055866.163401543,-3065761.7480842886,-3684250.082394812,-3482735.0452372762,-3976791.6559194685,-3525186.6560256886,-3114586.5359279327,-2583591.7723832815,-3304445.598123241,-3956765.354398173,-3474998.061189571,445952.1941782448,5,-3218169.652572435,-3292129.4474746543,-3356340.341560649,-3541707.9450920154,-3301450.113139899,-3149997.406330858,-3182196.568534547,-3534903.282743842,-3214726.294326524,-3352685.22516205,-3314430.6276937476,129568.55539933675
1,762,0.08989200592041016,0.05137025063257231,0.001983785629272461,0.0001190427666117262,0.0001,False,False,random,"{'model__alpha': 0.0001, 'model__fit_intercept': False, 'model__precompute': False, 'model__selection': 'random'}",-4055981.681521607,-3066012.7211654247,-3684404.6366195655,-3482777.663368718,-3977162.779526821,-3525049.1074467045,-3114625.5914939577,-2583753.89759269,-3304638.4894577004,-3956768.1724009938,-3475117.474059418,445949.1316584607,16,-3218268.1524211075,-3292216.702200874,-3356335.910026908,-3541701.313151324,-3301118.7420918304,-3150070.091805277,-3182108.6802208587,-3534924.781978548,-3214771.844551791,-3352647.7326719216,-3314416.395112044,129560.59483860758
1,762,0.10558142662048339,0.0804729530213777,0.0031438112258911134,0.0032252501693034777,1e-10,False,False,random,"{'model__alpha': 1e-10, 'model__fit_intercept': False, 'model__precompute': False, 'model__selection': 'random'}",-4055831.2654352393,-3065781.9799249456,-3683949.6572143263,-3482605.1661414313,-3977126.061547623,-3525126.493509044,-3114849.2209919635,-2583345.174640371,-3304546.3242291566,-3956743.681857048,-3474990.5025491146,445990.3286617635,4,-3218155.973825374,-3292174.022116149,-3356346.4529572153,-3541730.403824854,-3301151.4802868017,-3150048.1258977237,-3182082.0044814856,-3534801.3242196357,-3214719.42374706,-3352737.7916967766,-3314394.7003053077,129565.96189232059
1,762,0.02572333812713623,0.019240475447333708,0.007019758224487305,0.008682942173063308,1,False,True,random,"{'model__alpha': 1, 'model__fit_intercept': False, 'model__precompute': True, 'model__selection': 'random'}",-4055844.2247461206,-3066537.9757040744,-3683532.4051359547,-3482663.0652910643,-3977201.577918625,-3525038.832996886,-3114493.3238519533,-2583382.794221152,-3304483.983113166,-3956723.865903324,-3474990.204888232,445932.27447343175,3,-3218149.2957522213,-3292453.773663477,-3356362.0152066145,-3541716.6447725324,-3301093.4339127173,-3150050.5458080596,-3182228.2263020994,-3534726.189258914,-3214714.7619660706,-3352636.586683102,-3314413.147332581,129529.72607629834
