iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__epsilon,param_model__fit_intercept,param_model__intercept_scaling,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,28,0.0026726722717285156,0.00019961097726170377,0.003613710403442383,0.006158218777406997,0.5,0.5,True,1,"{'model__C': 0.5, 'model__epsilon': 0.5, 'model__fit_intercept': True, 'model__intercept_scaling': 1}",-1782983.7265865188,-662820.6616286221,-7180738.659260351,-10212176.969413597,-7589346.947987932,-2778900.0747364657,-2023165.2772871102,-9738711.721699648,-3895864.2624226827,-21513293.26928361,-6737800.157030654,5897000.431460634,299,-7034477.415287777,-7322052.948521155,-7852929.440400654,-6710425.9924989585,-4778585.033937833,-5292845.114533072,-4648032.460303966,-6816315.21028507,-8498354.037407152,-5808899.803120367,-6476291.745629601,1234985.1552782971
0,28,0.006937479972839356,0.012280997145119382,0.01186075210571289,0.03078509506004188,0.5,0.5,True,2,"{'model__C': 0.5, 'model__epsilon': 0.5, 'model__fit_intercept': True, 'model__intercept_scaling': 2}",-1782946.2265865188,-662783.1616286221,-7180701.159260351,-10212139.469413597,-7589309.447987932,-2778862.5747364657,-2023127.7772871102,-9738674.221699648,-3895826.7624226827,-21513255.76928361,-6737762.657030654,5897000.431460634,254,-7034439.915287777,-7322015.448521155,-7852891.940400654,-6710388.4924989585,-4778547.533937833,-5292807.614533072,-4647994.960303966,-6816277.71028507,-8498316.537407152,-5808862.303120367,-6476254.245629601,1234985.1552782971
0,28,0.002608942985534668,0.00021229120301862926,0.0015351057052612304,3.884219167954109e-05,0.5,0.5,True,3,"{'model__C': 0.5, 'model__epsilon': 0.5, 'model__fit_intercept': True, 'model__intercept_scaling': 3}",-1782883.7265865188,-662720.6616286221,-7180638.659260351,-10212076.969413597,-7589246.947987932,-2778800.0747364657,-2023065.2772871102,-9738611.721699648,-3895764.2624226827,-21513193.26928361,-6737700.157030654,5897000.431460634,249,-7034377.415287777,-7321952.948521155,-7852829.440400654,-6710325.9924989585,-4778485.033937833,-5292745.114533072,-4647932.460303966,-6816215.21028507,-8498254.037407152,-5808799.803120367,-6476191.745629601,1234985.1552782971
0,28,0.011400604248046875,0.021616322046709307,0.0016933202743530274,0.00026675881313136044,0.5,0.5,True,5,"{'model__C': 0.5, 'model__epsilon': 0.5, 'model__fit_intercept': True, 'model__intercept_scaling': 5}",-1782683.7265865188,-662520.6616286221,-7180438.659260351,-10211876.969413597,-7589046.947987932,-2778600.0747364657,-2022865.2772871102,-9738411.721699648,-3895564.2624226827,-21512993.26928361,-6737500.157030654,5897000.431460634,199,-7034177.415287777,-7321752.948521155,-7852629.440400654,-6710125.9924989585,-4778285.033937833,-5292545.114533072,-4647732.460303966,-6816015.21028507,-8498054.037407152,-5808599.803120367,-6475991.745629601,1234985.1552782971
0,28,0.010144829750061035,0.01603288020562984,0.0019002437591552734,0.0009966283019573552,0.5,0.5,False,0.5,"{'model__C': 0.5, 'model__epsilon': 0.5, 'model__fit_intercept': False, 'model__intercept_scaling': 0.5}",-1782996.2265865188,-662833.1616286221,-7180751.159260351,-10212189.469413597,-7589359.447987932,-2778912.5747364657,-2023177.7772871102,-9738724.221699648,-3895876.7624226827,-21513305.76928361,-6737812.657030654,5897000.431460634,314,-7034489.915287777,-7322065.448521155,-7852941.940400654,-6710438.4924989585,-4778597.533937833,-5292857.614533072,-4648044.960303966,-6816327.71028507,-8498366.537407152,-5808912.303120367,-6476304.245629601,1234985.1552782971
0,28,0.004251885414123535,0.00510024735869768,0.0015382766723632812,4.3481431079002206e-05,0.5,0.5,False,1,"{'model__C': 0.5, 'model__epsilon': 0.5, 'model__fit_intercept': False, 'model__intercept_scaling': 1}",-1782996.2265865188,-662833.1616286221,-7180751.159260351,-10212189.469413597,-7589359.447987932,-2778912.5747364657,-2023177.7772871102,-9738724.221699648,-3895876.7624226827,-21513305.76928361,-6737812.657030654,5897000.431460634,314,-7034489.915287777,-7322065.448521155,-7852941.940400654,-6710438.4924989585,-4778597.533937833,-5292857.614533072,-4648044.960303966,-6816327.71028507,-8498366.537407152,-5808912.303120367,-6476304.245629601,1234985.1552782971
0,28,0.002617645263671875,0.00023833678272925635,0.005776715278625488,0.01273216360435088,0.5,0.5,False,2,"{'model__C': 0.5, 'model__epsilon': 0.5, 'model__fit_intercept': False, 'model__intercept_scaling': 2}",-1782996.2265865188,-662833.1616286221,-7180751.159260351,-10212189.469413597,-7589359.447987932,-2778912.5747364657,-2023177.7772871102,-9738724.221699648,-3895876.7624226827,-21513305.76928361,-6737812.657030654,5897000.431460634,314,-7034489.915287777,-7322065.448521155,-7852941.940400654,-6710438.4924989585,-4778597.533937833,-5292857.614533072,-4648044.960303966,-6816327.71028507,-8498366.537407152,-5808912.303120367,-6476304.245629601,1234985.1552782971
0,28,0.004047083854675293,0.004391041272178461,0.0015350818634033204,4.911679659298834e-05,0.5,0.5,False,3,"{'model__C': 0.5, 'model__epsilon': 0.5, 'model__fit_intercept': False, 'model__intercept_scaling': 3}",-1782996.2265865188,-662833.1616286221,-7180751.159260351,-10212189.469413597,-7589359.447987932,-2778912.5747364657,-2023177.7772871102,-9738724.221699648,-3895876.7624226827,-21513305.76928361,-6737812.657030654,5897000.431460634,314,-7034489.915287777,-7322065.448521155,-7852941.940400654,-6710438.4924989585,-4778597.533937833,-5292857.614533072,-4648044.960303966,-6816327.71028507,-8498366.537407152,-5808912.303120367,-6476304.245629601,1234985.1552782971
0,28,0.006732344627380371,0.012480471963526125,0.00355985164642334,0.006040006059336167,0.5,0.5,False,5,"{'model__C': 0.5, 'model__epsilon': 0.5, 'model__fit_intercept': False, 'model__intercept_scaling': 5}",-1782996.2265865188,-662833.1616286221,-7180751.159260351,-10212189.469413597,-7589359.447987932,-2778912.5747364657,-2023177.7772871102,-9738724.221699648,-3895876.7624226827,-21513305.76928361,-6737812.657030654,5897000.431460634,314,-7034489.915287777,-7322065.448521155,-7852941.940400654,-6710438.4924989585,-4778597.533937833,-5292857.614533072,-4648044.960303966,-6816327.71028507,-8498366.537407152,-5808912.303120367,-6476304.245629601,1234985.1552782971
0,28,0.006704950332641601,0.008343416208705884,0.0015537738800048828,7.589466698381735e-05,1,0,True,0.5,"{'model__C': 1, 'model__epsilon': 0, 'model__fit_intercept': True, 'model__intercept_scaling': 0.5}",-1782971.2031730376,-662816.0732572442,-7180722.568520703,-10212163.68882719,-7589337.1459758645,-2778891.8994729314,-2023156.3045742202,-9738697.693399295,-3895850.2748453654,-21513280.288567223,-6737788.714061308,5896998.885512262,269,-7034464.860575554,-7322044.087042309,-7852916.2308013085,-6710416.094997917,-4778574.697875666,-5292836.179066146,-4648022.910607933,-6816302.61057014,-8498340.784814304,-5808887.396240734,-6476280.585259201,1234984.165414838
0,28,0.004792571067810059,0.006226601348055058,0.0032141923904418944,0.00488186682503023,1,0,True,1,"{'model__C': 1, 'model__epsilon': 0, 'model__fit_intercept': True, 'model__intercept_scaling': 1}",-1782952.4531730376,-662797.3232572442,-7180703.818520703,-10212144.93882719,-7589318.3959758645,-2778873.1494729314,-2023137.5545742202,-9738678.943399295,-3895831.5248453654,-21513261.538567223,-6737769.964061308,5896998.885512262,264,-7034446.110575554,-7322025.337042309,-7852897.4808013085,-6710397.344997917,-4778555.947875666,-5292817.429066146,-4648004.160607933,-6816283.86057014,-8498322.034814304,-5808868.646240734,-6476261.835259201,1234984.165414838
0,28,0.0026909589767456056,0.0002466635583372722,0.0015477180480957032,3.498246517481749e-05,1,0,True,2,"{'model__C': 1, 'model__epsilon': 0, 'model__fit_intercept': True, 'model__intercept_scaling': 2}",-1782877.4531730376,-662722.3232572442,-7180628.818520703,-10212069.93882719,-7589243.3959758645,-2778798.1494729314,-2023062.5545742202,-9738603.943399295,-3895756.5248453654,-21513186.538567223,-6737694.964061308,5896998.885512262,244,-7034371.110575554,-7321950.337042309,-7852822.4808013085,-6710322.344997917,-4778480.947875666,-5292742.429066146,-4647929.160607933,-6816208.86057014,-8498247.034814304,-5808793.646240734,-6476186.835259201,1234984.165414838
0,28,0.002633213996887207,0.00021967104995560758,0.0015333175659179687,3.356469593709098e-05,1,0,True,3,"{'model__C': 1, 'model__epsilon': 0, 'model__fit_intercept': True, 'model__intercept_scaling': 3}",-1782752.4531730376,-662597.3232572442,-7180503.818520703,-10211944.93882719,-7589118.3959758645,-2778673.1494729314,-2022937.5545742202,-9738478.943399295,-3895631.5248453654,-21513061.538567223,-6737569.964061308,5896998.885512262,209,-7034246.110575554,-7321825.337042309,-7852697.4808013085,-6710197.344997917,-4778355.947875666,-5292617.429066146,-4647804.160607933,-6816083.86057014,-8498122.034814304,-5808668.646240734,-6476061.835259201,1234984.165414838
0,28,0.0026429414749145506,0.0002534824589230595,0.0015699148178100586,4.133672831845609e-05,1,0,True,5,"{'model__C': 1, 'model__epsilon': 0, 'model__fit_intercept': True, 'model__intercept_scaling': 5}",-1782352.4531730376,-662197.3232572442,-7180103.818520703,-10211544.93882719,-7588718.3959758645,-2778273.1494729314,-2022537.5545742202,-9738078.943399295,-3895231.5248453654,-21512661.538567223,-6737169.964061308,5896998.885512262,159,-7033846.110575554,-7321425.337042309,-7852297.4808013085,-6709797.344997917,-4777955.947875666,-5292217.429066146,-4647404.160607933,-6815683.86057014,-8497722.034814304,-5808268.646240734,-6475661.835259201,1234984.165414838
0,28,0.007180571556091309,0.013433957627645212,0.0015898942947387695,9.185907711768213e-05,1,0,False,0.5,"{'model__C': 1, 'model__epsilon': 0, 'model__fit_intercept': False, 'model__intercept_scaling': 0.5}",-1782977.4531730376,-662822.3232572442,-7180728.818520703,-10212169.93882719,-7589343.3959758645,-2778898.1494729314,-2023162.5545742202,-9738703.943399295,-3895856.5248453654,-21513286.538567223,-6737794.964061308,5896998.885512262,274,-7034471.110575554,-7322050.337042309,-7852922.4808013085,-6710422.344997917,-4778580.947875666,-5292842.429066146,-4648029.160607933,-6816308.86057014,-8498347.034814304,-5808893.646240734,-6476286.835259201,1234984.165414838
0,28,0.00843982696533203,0.011708063943846787,0.0015772581100463867,7.566800616109828e-05,1,0,False,1,"{'model__C': 1, 'model__epsilon': 0, 'model__fit_intercept': False, 'model__intercept_scaling': 1}",-1782977.4531730376,-662822.3232572442,-7180728.818520703,-10212169.93882719,-7589343.3959758645,-2778898.1494729314,-2023162.5545742202,-9738703.943399295,-3895856.5248453654,-21513286.538567223,-6737794.964061308,5896998.885512262,274,-7034471.110575554,-7322050.337042309,-7852922.4808013085,-6710422.344997917,-4778580.947875666,-5292842.429066146,-4648029.160607933,-6816308.86057014,-8498347.034814304,-5808893.646240734,-6476286.835259201,1234984.165414838
0,28,0.00746605396270752,0.011809048174043647,0.0015665769577026367,4.7619782741678175e-05,1,0,False,2,"{'model__C': 1, 'model__epsilon': 0, 'model__fit_intercept': False, 'model__intercept_scaling': 2}",-1782977.4531730376,-662822.3232572442,-7180728.818520703,-10212169.93882719,-7589343.3959758645,-2778898.1494729314,-2023162.5545742202,-9738703.943399295,-3895856.5248453654,-21513286.538567223,-6737794.964061308,5896998.885512262,274,-7034471.110575554,-7322050.337042309,-7852922.4808013085,-6710422.344997917,-4778580.947875666,-5292842.429066146,-4648029.160607933,-6816308.86057014,-8498347.034814304,-5808893.646240734,-6476286.835259201,1234984.165414838
0,28,0.00825190544128418,0.012850733216012369,0.0015824317932128906,0.00010289532684708984,1,0,False,3,"{'model__C': 1, 'model__epsilon': 0, 'model__fit_intercept': False, 'model__intercept_scaling': 3}",-1782977.4531730376,-662822.3232572442,-7180728.818520703,-10212169.93882719,-7589343.3959758645,-2778898.1494729314,-2023162.5545742202,-9738703.943399295,-3895856.5248453654,-21513286.538567223,-6737794.964061308,5896998.885512262,274,-7034471.110575554,-7322050.337042309,-7852922.4808013085,-6710422.344997917,-4778580.947875666,-5292842.429066146,-4648029.160607933,-6816308.86057014,-8498347.034814304,-5808893.646240734,-6476286.835259201,1234984.165414838
0,28,0.004002666473388672,0.002093016912230014,0.0056264400482177734,0.012053860040721238,1,0,False,5,"{'model__C': 1, 'model__epsilon': 0, 'model__fit_intercept': False, 'model__intercept_scaling': 5}",-1782977.4531730376,-662822.3232572442,-7180728.818520703,-10212169.93882719,-7589343.3959758645,-2778898.1494729314,-2023162.5545742202,-9738703.943399295,-3895856.5248453654,-21513286.538567223,-6737794.964061308,5896998.885512262,274,-7034471.110575554,-7322050.337042309,-7852922.4808013085,-6710422.344997917,-4778580.947875666,-5292842.429066146,-4648029.160607933,-6816308.86057014,-8498347.034814304,-5808893.646240734,-6476286.835259201,1234984.165414838
0,28,0.004132223129272461,0.004362471076690049,0.001581287384033203,5.1123437184307614e-05,1,0.1,True,0.5,"{'model__C': 1, 'model__epsilon': 0.1, 'model__fit_intercept': True, 'model__intercept_scaling': 0.5}",-1782971.2031730376,-662816.0732572442,-7180722.568520703,-10212163.68882719,-7589337.1459758645,-2778891.8994729314,-2023156.3045742202,-9738697.693399295,-3895850.2748453654,-21513280.288567223,-6737788.714061308,5896998.885512262,269,-7034464.860575554,-7322044.087042309,-7852916.2308013085,-6710416.094997917,-4778574.697875666,-5292836.179066146,-4648022.910607933,-6816302.61057014,-8498340.784814304,-5808887.396240734,-6476280.585259201,1234984.165414838
0,28,0.016860580444335936,0.02826480758507988,0.0020688056945800783,0.0014192113551751509,1,0.1,True,1,"{'model__C': 1, 'model__epsilon': 0.1, 'model__fit_intercept': True, 'model__intercept_scaling': 1}",-1782952.4531730376,-662797.3232572442,-7180703.818520703,-10212144.93882719,-7589318.3959758645,-2778873.1494729314,-2023137.5545742202,-9738678.943399295,-3895831.5248453654,-21513261.538567223,-6737769.964061308,5896998.885512262,264,-7034446.110575554,-7322025.337042309,-7852897.4808013085,-6710397.344997917,-4778555.947875666,-5292817.429066146,-4648004.160607933,-6816283.86057014,-8498322.034814304,-5808868.646240734,-6476261.835259201,1234984.165414838
0,28,0.009040403366088866,0.014774078074758803,0.0015362024307250977,5.5541607580648e-05,1,0.1,True,2,"{'model__C': 1, 'model__epsilon': 0.1, 'model__fit_intercept': True, 'model__intercept_scaling': 2}",-1782877.4531730376,-662722.3232572442,-7180628.818520703,-10212069.93882719,-7589243.3959758645,-2778798.1494729314,-2023062.5545742202,-9738603.943399295,-3895756.5248453654,-21513186.538567223,-6737694.964061308,5896998.885512262,244,-7034371.110575554,-7321950.337042309,-7852822.4808013085,-6710322.344997917,-4778480.947875666,-5292742.429066146,-4647929.160607933,-6816208.86057014,-8498247.034814304,-5808793.646240734,-6476186.835259201,1234984.165414838
0,28,0.0045966625213623045,0.005518340387689437,0.0015587568283081054,6.75207519571013e-05,1,0.1,True,3,"{'model__C': 1, 'model__epsilon': 0.1, 'model__fit_intercept': True, 'model__intercept_scaling': 3}",-1782752.4531730376,-662597.3232572442,-7180503.818520703,-10211944.93882719,-7589118.3959758645,-2778673.1494729314,-2022937.5545742202,-9738478.943399295,-3895631.5248453654,-21513061.538567223,-6737569.964061308,5896998.885512262,209,-7034246.110575554,-7321825.337042309,-7852697.4808013085,-6710197.344997917,-4778355.947875666,-5292617.429066146,-4647804.160607933,-6816083.86057014,-8498122.034814304,-5808668.646240734,-6476061.835259201,1234984.165414838
0,28,0.01846787929534912,0.023084880605877815,0.0016324758529663087,0.00010904211012898697,1,0.1,True,5,"{'model__C': 1, 'model__epsilon': 0.1, 'model__fit_intercept': True, 'model__intercept_scaling': 5}",-1782352.4531730376,-662197.3232572442,-7180103.818520703,-10211544.93882719,-7588718.3959758645,-2778273.1494729314,-2022537.5545742202,-9738078.943399295,-3895231.5248453654,-21512661.538567223,-6737169.964061308,5896998.885512262,159,-7033846.110575554,-7321425.337042309,-7852297.4808013085,-6709797.344997917,-4777955.947875666,-5292217.429066146,-4647404.160607933,-6815683.86057014,-8497722.034814304,-5808268.646240734,-6475661.835259201,1234984.165414838
0,28,0.008786487579345702,0.01258970364954045,0.001557469367980957,6.649940389581563e-05,1,0.1,False,0.5,"{'model__C': 1, 'model__epsilon': 0.1, 'model__fit_intercept': False, 'model__intercept_scaling': 0.5}",-1782977.4531730376,-662822.3232572442,-7180728.818520703,-10212169.93882719,-7589343.3959758645,-2778898.1494729314,-2023162.5545742202,-9738703.943399295,-3895856.5248453654,-21513286.538567223,-6737794.964061308,5896998.885512262,274,-7034471.110575554,-7322050.337042309,-7852922.4808013085,-6710422.344997917,-4778580.947875666,-5292842.429066146,-4648029.160607933,-6816308.86057014,-8498347.034814304,-5808893.646240734,-6476286.835259201,1234984.165414838
0,28,0.011116576194763184,0.025515212514037322,0.0015670299530029298,8.068756826285567e-05,1,0.1,False,1,"{'model__C': 1, 'model__epsilon': 0.1, 'model__fit_intercept': False, 'model__intercept_scaling': 1}",-1782977.4531730376,-662822.3232572442,-7180728.818520703,-10212169.93882719,-7589343.3959758645,-2778898.1494729314,-2023162.5545742202,-9738703.943399295,-3895856.5248453654,-21513286.538567223,-6737794.964061308,5896998.885512262,274,-7034471.110575554,-7322050.337042309,-7852922.4808013085,-6710422.344997917,-4778580.947875666,-5292842.429066146,-4648029.160607933,-6816308.86057014,-8498347.034814304,-5808893.646240734,-6476286.835259201,1234984.165414838
0,28,0.0026273727416992188,0.0001731288295135242,0.0015531063079833984,3.6526753433566833e-05,1,0.1,False,2,"{'model__C': 1, 'model__epsilon': 0.1, 'model__fit_intercept': False, 'model__intercept_scaling': 2}",-1782977.4531730376,-662822.3232572442,-7180728.818520703,-10212169.93882719,-7589343.3959758645,-2778898.1494729314,-2023162.5545742202,-9738703.943399295,-3895856.5248453654,-21513286.538567223,-6737794.964061308,5896998.885512262,274,-7034471.110575554,-7322050.337042309,-7852922.4808013085,-6710422.344997917,-4778580.947875666,-5292842.429066146,-4648029.160607933,-6816308.86057014,-8498347.034814304,-5808893.646240734,-6476286.835259201,1234984.165414838
0,28,0.005087924003601074,0.00645284659391622,0.0015767812728881836,3.6528846480464214e-05,1,0.1,False,3,"{'model__C': 1, 'model__epsilon': 0.1, 'model__fit_intercept': False, 'model__intercept_scaling': 3}",-1782977.4531730376,-662822.3232572442,-7180728.818520703,-10212169.93882719,-7589343.3959758645,-2778898.1494729314,-2023162.5545742202,-9738703.943399295,-3895856.5248453654,-21513286.538567223,-6737794.964061308,5896998.885512262,274,-7034471.110575554,-7322050.337042309,-7852922.4808013085,-6710422.344997917,-4778580.947875666,-5292842.429066146,-4648029.160607933,-6816308.86057014,-8498347.034814304,-5808893.646240734,-6476286.835259201,1234984.165414838
0,28,0.0026363849639892576,0.00024484378075348195,0.0015301227569580079,3.9853974374452135e-05,1,0.1,False,5,"{'model__C': 1, 'model__epsilon': 0.1, 'model__fit_intercept': False, 'model__intercept_scaling': 5}",-1782977.4531730376,-662822.3232572442,-7180728.818520703,-10212169.93882719,-7589343.3959758645,-2778898.1494729314,-2023162.5545742202,-9738703.943399295,-3895856.5248453654,-21513286.538567223,-6737794.964061308,5896998.885512262,274,-7034471.110575554,-7322050.337042309,-7852922.4808013085,-6710422.344997917,-4778580.947875666,-5292842.429066146,-4648029.160607933,-6816308.86057014,-8498347.034814304,-5808893.646240734,-6476286.835259201,1234984.165414838
0,28,0.015772676467895506,0.03906358066138297,0.002855515480041504,0.003949643970974626,1,0.2,True,0.5,"{'model__C': 1, 'model__epsilon': 0.2, 'model__fit_intercept': True, 'model__intercept_scaling': 0.5}",-1782971.2031730376,-662816.0732572442,-7180722.568520703,-10212163.68882719,-7589337.1459758645,-2778891.8994729314,-2023156.3045742202,-9738697.693399295,-3895850.2748453654,-21513280.288567223,-6737788.714061308,5896998.885512262,269,-7034464.860575554,-7322044.087042309,-7852916.2308013085,-6710416.094997917,-4778574.697875666,-5292836.179066146,-4648022.910607933,-6816302.61057014,-8498340.784814304,-5808887.396240734,-6476280.585259201,1234984.165414838
0,28,0.002968502044677734,0.001045894397797486,0.001543426513671875,4.643622790634689e-05,1,0.2,True,1,"{'model__C': 1, 'model__epsilon': 0.2, 'model__fit_intercept': True, 'model__intercept_scaling': 1}",-1782952.4531730376,-662797.3232572442,-7180703.818520703,-10212144.93882719,-7589318.3959758645,-2778873.1494729314,-2023137.5545742202,-9738678.943399295,-3895831.5248453654,-21513261.538567223,-6737769.964061308,5896998.885512262,264,-7034446.110575554,-7322025.337042309,-7852897.4808013085,-6710397.344997917,-4778555.947875666,-5292817.429066146,-4648004.160607933,-6816283.86057014,-8498322.034814304,-5808868.646240734,-6476261.835259201,1234984.165414838
0,28,0.006802749633789062,0.010532520491786497,0.001549839973449707,6.474486874412277e-05,1,0.2,True,2,"{'model__C': 1, 'model__epsilon': 0.2, 'model__fit_intercept': True, 'model__intercept_scaling': 2}",-1782877.4531730376,-662722.3232572442,-7180628.818520703,-10212069.93882719,-7589243.3959758645,-2778798.1494729314,-2023062.5545742202,-9738603.943399295,-3895756.5248453654,-21513186.538567223,-6737694.964061308,5896998.885512262,244,-7034371.110575554,-7321950.337042309,-7852822.4808013085,-6710322.344997917,-4778480.947875666,-5292742.429066146,-4647929.160607933,-6816208.86057014,-8498247.034814304,-5808793.646240734,-6476186.835259201,1234984.165414838
0,28,0.004290580749511719,0.005035051614610556,0.0015685081481933594,5.7981790658343884e-05,1,0.2,True,3,"{'model__C': 1, 'model__epsilon': 0.2, 'model__fit_intercept': True, 'model__intercept_scaling': 3}",-1782752.4531730376,-662597.3232572442,-7180503.818520703,-10211944.93882719,-7589118.3959758645,-2778673.1494729314,-2022937.5545742202,-9738478.943399295,-3895631.5248453654,-21513061.538567223,-6737569.964061308,5896998.885512262,209,-7034246.110575554,-7321825.337042309,-7852697.4808013085,-6710197.344997917,-4778355.947875666,-5292617.429066146,-4647804.160607933,-6816083.86057014,-8498122.034814304,-5808668.646240734,-6476061.835259201,1234984.165414838
0,28,0.003640913963317871,0.0033016406054141153,0.0015380382537841797,4.1961940851203885e-05,1,0.2,True,5,"{'model__C': 1, 'model__epsilon': 0.2, 'model__fit_intercept': True, 'model__intercept_scaling': 5}",-1782352.4531730376,-662197.3232572442,-7180103.818520703,-10211544.93882719,-7588718.3959758645,-2778273.1494729314,-2022537.5545742202,-9738078.943399295,-3895231.5248453654,-21512661.538567223,-6737169.964061308,5896998.885512262,159,-7033846.110575554,-7321425.337042309,-7852297.4808013085,-6709797.344997917,-4777955.947875666,-5292217.429066146,-4647404.160607933,-6815683.86057014,-8497722.034814304,-5808268.646240734,-6475661.835259201,1234984.165414838
0,28,0.0025410890579223634,0.00020290935165132409,0.0014972686767578125,2.362871261941404e-05,1,0.2,False,0.5,"{'model__C': 1, 'model__epsilon': 0.2, 'model__fit_intercept': False, 'model__intercept_scaling': 0.5}",-1782977.4531730376,-662822.3232572442,-7180728.818520703,-10212169.93882719,-7589343.3959758645,-2778898.1494729314,-2023162.5545742202,-9738703.943399295,-3895856.5248453654,-21513286.538567223,-6737794.964061308,5896998.885512262,274,-7034471.110575554,-7322050.337042309,-7852922.4808013085,-6710422.344997917,-4778580.947875666,-5292842.429066146,-4648029.160607933,-6816308.86057014,-8498347.034814304,-5808893.646240734,-6476286.835259201,1234984.165414838
0,28,0.008512735366821289,0.01178955272267458,0.007112050056457519,0.01160010943471159,1,0.2,False,1,"{'model__C': 1, 'model__epsilon': 0.2, 'model__fit_intercept': False, 'model__intercept_scaling': 1}",-1782977.4531730376,-662822.3232572442,-7180728.818520703,-10212169.93882719,-7589343.3959758645,-2778898.1494729314,-2023162.5545742202,-9738703.943399295,-3895856.5248453654,-21513286.538567223,-6737794.964061308,5896998.885512262,274,-7034471.110575554,-7322050.337042309,-7852922.4808013085,-6710422.344997917,-4778580.947875666,-5292842.429066146,-4648029.160607933,-6816308.86057014,-8498347.034814304,-5808893.646240734,-6476286.835259201,1234984.165414838
0,28,0.0027203083038330076,0.00038891096743334666,0.001552414894104004,2.5817121462867993e-05,1,0.2,False,2,"{'model__C': 1, 'model__epsilon': 0.2, 'model__fit_intercept': False, 'model__intercept_scaling': 2}",-1782977.4531730376,-662822.3232572442,-7180728.818520703,-10212169.93882719,-7589343.3959758645,-2778898.1494729314,-2023162.5545742202,-9738703.943399295,-3895856.5248453654,-21513286.538567223,-6737794.964061308,5896998.885512262,274,-7034471.110575554,-7322050.337042309,-7852922.4808013085,-6710422.344997917,-4778580.947875666,-5292842.429066146,-4648029.160607933,-6816308.86057014,-8498347.034814304,-5808893.646240734,-6476286.835259201,1234984.165414838
0,28,0.005650877952575684,0.006205488717644177,0.001565241813659668,5.4629542596053904e-05,1,0.2,False,3,"{'model__C': 1, 'model__epsilon': 0.2, 'model__fit_intercept': False, 'model__intercept_scaling': 3}",-1782977.4531730376,-662822.3232572442,-7180728.818520703,-10212169.93882719,-7589343.3959758645,-2778898.1494729314,-2023162.5545742202,-9738703.943399295,-3895856.5248453654,-21513286.538567223,-6737794.964061308,5896998.885512262,274,-7034471.110575554,-7322050.337042309,-7852922.4808013085,-6710422.344997917,-4778580.947875666,-5292842.429066146,-4648029.160607933,-6816308.86057014,-8498347.034814304,-5808893.646240734,-6476286.835259201,1234984.165414838
0,28,0.0037590980529785155,0.0030557867139839223,0.005012893676757812,0.008525064603703628,1,0.2,False,5,"{'model__C': 1, 'model__epsilon': 0.2, 'model__fit_intercept': False, 'model__intercept_scaling': 5}",-1782977.4531730376,-662822.3232572442,-7180728.818520703,-10212169.93882719,-7589343.3959758645,-2778898.1494729314,-2023162.5545742202,-9738703.943399295,-3895856.5248453654,-21513286.538567223,-6737794.964061308,5896998.885512262,274,-7034471.110575554,-7322050.337042309,-7852922.4808013085,-6710422.344997917,-4778580.947875666,-5292842.429066146,-4648029.160607933,-6816308.86057014,-8498347.034814304,-5808893.646240734,-6476286.835259201,1234984.165414838
0,28,0.014049363136291505,0.03137446447863638,0.002890753746032715,0.0038801795714050263,1,0.3,True,0.5,"{'model__C': 1, 'model__epsilon': 0.3, 'model__fit_intercept': True, 'model__intercept_scaling': 0.5}",-1782971.2031730376,-662816.0732572442,-7180722.568520703,-10212163.68882719,-7589337.1459758645,-2778891.8994729314,-2023156.3045742202,-9738697.693399295,-3895850.2748453654,-21513280.288567223,-6737788.714061308,5896998.885512262,269,-7034464.860575554,-7322044.087042309,-7852916.2308013085,-6710416.094997917,-4778574.697875666,-5292836.179066146,-4648022.910607933,-6816302.61057014,-8498340.784814304,-5808887.396240734,-6476280.585259201,1234984.165414838
0,28,0.0122023344039917,0.019354982406271634,0.005119967460632324,0.010733759780253802,1,0.3,True,1,"{'model__C': 1, 'model__epsilon': 0.3, 'model__fit_intercept': True, 'model__intercept_scaling': 1}",-1782952.4531730376,-662797.3232572442,-7180703.818520703,-10212144.93882719,-7589318.3959758645,-2778873.1494729314,-2023137.5545742202,-9738678.943399295,-3895831.5248453654,-21513261.538567223,-6737769.964061308,5896998.885512262,264,-7034446.110575554,-7322025.337042309,-7852897.4808013085,-6710397.344997917,-4778555.947875666,-5292817.429066146,-4648004.160607933,-6816283.86057014,-8498322.034814304,-5808868.646240734,-6476261.835259201,1234984.165414838
