iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,param_model__average,param_model__fit_intercept,param_model__learning_rate,param_model__loss,param_model__max_iter,param_model__penalty,param_model__shuffle,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,20,0.09850928783416749,0.09900484183111005,0.0018862247467041015,0.0001882472297418473,1e-05,False,True,adaptive,huber,5000,l1,False,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': True, 'model__learning_rate': 'adaptive', 'model__loss': 'huber', 'model__max_iter': 5000, 'model__penalty': 'l1', 'model__shuffle': False}",-1134604.6201396566,-397513.37419704895,-1073911.0351173738,-1485813.5286380446,-15094625.374241194,-1627377.622051926,-2823147.334996123,-70118.94262385818,-1784380.1147004005,-8194861.420383561,-3368635.336708918,4473702.579635568,354,-5658236.729151675,-4774099.360790591,-13028436.351508126,-6285859.258027966,-9559179.379526652,-8806662.171014898,-3802564.030238602,-5431448.74146648,-6465237.357317062,-5590171.313818612,-6940189.4692860665,2614234.0429817596
0,20,0.04823524951934814,0.045138455087974094,0.0019124269485473633,0.0003078334178608624,1e-05,False,True,adaptive,huber,5000,l2,True,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': True, 'model__learning_rate': 'adaptive', 'model__loss': 'huber', 'model__max_iter': 5000, 'model__penalty': 'l2', 'model__shuffle': True}",-1134605.060398484,-397513.860710932,-1073911.5255666554,-1485814.0505228187,-15094626.073301798,-1627378.1239735524,-2823147.8038920914,-70119.45225234173,-1784380.674313971,-8194861.919114679,-3368635.8544047326,4473702.632605571,359,-5658237.2483701175,-4774099.819758852,-13028436.942922613,-6285859.760739462,-9559179.933556555,-8806662.724967314,-3802564.499468262,-5431449.238134468,-6465237.891190036,-5590171.83054054,-6940189.988964821,2614234.0783319054
0,20,0.020577144622802735,0.023791948159838344,0.0016896247863769532,0.0001599517108479005,1e-05,False,True,adaptive,huber,5000,l2,False,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': True, 'model__learning_rate': 'adaptive', 'model__loss': 'huber', 'model__max_iter': 5000, 'model__penalty': 'l2', 'model__shuffle': False}",-1134605.0602112003,-397513.8607094835,-1073911.525457401,-1485814.0507292745,-15094626.073364794,-1627378.1237050823,-2823147.8038903493,-70119.45220104436,-1784380.6742766204,-8194861.918955371,-3368635.8543500616,4473702.632626837,358,-5658237.248372742,-4774099.819753901,-13028436.942924527,-6285859.760742552,-9559179.93355506,-8806662.724970331,-3802564.4994620914,-5431449.238139062,-6465237.891189112,-5590171.830535925,-6940189.988964531,2614234.0783333513
0,20,0.21161470413208008,0.11026801225696002,0.010346746444702149,0.02193616929749016,1e-05,False,True,adaptive,huber,15000,l1,True,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': True, 'model__learning_rate': 'adaptive', 'model__loss': 'huber', 'model__max_iter': 15000, 'model__penalty': 'l1', 'model__shuffle': True}",-1134215.860418969,-397102.12259114586,-1073496.1053521205,-1485384.5859141336,-15094114.12272358,-1626960.8661557785,-2822744.004988368,-69696.82787157409,-1783934.3441012013,-8194446.261150685,-3368209.5101267556,4473677.898276269,275,-5657806.069807965,-4773698.082371773,-13027970.348642021,-6285440.5518616745,-9558736.471913287,-8806219.735266915,-3802160.9796046955,-5431032.891066108,-6464804.4052845165,-5589746.052566947,-6939761.558838591,2614216.605040113
0,20,0.15251927375793456,0.08619750828069166,0.016365313529968263,0.03240193287622771,1e-05,False,True,adaptive,huber,15000,l1,False,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': True, 'model__learning_rate': 'adaptive', 'model__loss': 'huber', 'model__max_iter': 15000, 'model__penalty': 'l1', 'model__shuffle': False}",-1134215.860418969,-397102.12259114586,-1073496.1053521205,-1485384.5859141336,-15094114.12272358,-1626960.8661557785,-2822744.004988368,-69696.82787157409,-1783934.3441012013,-8194446.261150685,-3368209.5101267556,4473677.898276269,275,-5657806.069807965,-4773698.082371773,-13027970.348642021,-6285440.5518616745,-9558736.471913287,-8806219.735266915,-3802160.9796046955,-5431032.891066108,-6464804.4052845165,-5589746.052566947,-6939761.558838591,2614216.605040113
0,20,0.12350170612335205,0.08997715239294646,0.010059881210327148,0.024381303274782083,1e-05,False,True,adaptive,huber,15000,l2,True,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': True, 'model__learning_rate': 'adaptive', 'model__loss': 'huber', 'model__max_iter': 15000, 'model__penalty': 'l2', 'model__shuffle': True}",-1134219.9398075894,-397106.62404839473,-1073500.6652676894,-1485389.473244023,-15094120.639745187,-1626965.5309719192,-2822748.3916082256,-69701.5872454115,-1783939.5691798225,-8194450.8947806265,-3368214.331589889,4473678.393069842,280,-5657810.914298332,-4773702.3756690575,-13027975.855350653,-6285445.245018449,-9558741.641936867,-8806224.89872841,-3802165.3634424945,-5431037.527990131,-6464809.381973646,-5589750.875212439,-6939766.407962048,2614216.930100397
0,20,0.06940488815307617,0.08450691562097905,0.004911994934082032,0.009255308965083767,1e-05,False,True,adaptive,huber,15000,l2,False,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': True, 'model__learning_rate': 'adaptive', 'model__loss': 'huber', 'model__max_iter': 15000, 'model__penalty': 'l2', 'model__shuffle': False}",-1134219.9390210535,-397106.6240905762,-1073500.6648034507,-1485389.4738535334,-15094120.63989569,-1626965.5300337668,-2822748.391570021,-69701.58711419464,-1783939.5689726924,-8194450.894473044,-3368214.331382802,4473678.393164734,279,-5657810.914309913,-4773702.375659367,-13027975.855356153,-6285445.245027751,-9558741.641928025,-8806224.898742016,-3802165.3634218997,-5431037.528002839,-6464809.381972582,-5589750.875199476,-6939766.407962002,2614216.9301041933
0,20,0.006569504737854004,0.0077600975023389635,0.002444601058959961,0.0017263119981637772,1e-05,False,False,optimal,squared_error,1000,l1,True,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'optimal', 'model__loss': 'squared_error', 'model__max_iter': 1000, 'model__penalty': 'l1', 'model__shuffle': True}",-253788184829474.12,-90288877850776.7,-100076410333053.3,-134295649328392.1,-82471330992616.66,-227378987401390.38,-91644570310619.44,-133095370322015.12,-43725638595823.61,-251125874022645.2,-140789089398680.66,72102303645151.86,2918,-185439563656672.22,-116126098659825.12,-175555389809910.97,-137512629661115.58,-221429281059607.4,-258172070754292.88,-233533926967131.5,-305905394396937.75,-96380014571807.19,-138386871659823.75,-186844124119712.44,63824162381305.35
0,20,0.00500335693359375,0.005549423787818387,0.001641988754272461,0.00011225176132920039,1e-05,False,False,optimal,squared_error,1000,l1,False,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'optimal', 'model__loss': 'squared_error', 'model__max_iter': 1000, 'model__penalty': 'l1', 'model__shuffle': False}",-198852303905362.72,-78766605904611.95,-38407412343028.29,-251907786136153.62,-45059859423404.14,-463891614096890.2,-163464574617465.06,-1920527455421.3755,-5580058435045.473,-127457134828055.16,-137530787714543.83,134817854059188.33,2912,-182939012023476.7,-166305434149444.8,-121469375428231.73,-124045614313417.19,-270445269622124.84,-231330415952688.78,-179824287225793.16,-199601330570760.8,-130511335739714.56,-111367051999235.56,-171783912702488.8,49433668877184.59
0,20,0.011568403244018555,0.026667373911193542,0.0015799522399902344,0.00012005225637307767,1e-05,False,False,optimal,squared_error,1000,l2,True,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'optimal', 'model__loss': 'squared_error', 'model__max_iter': 1000, 'model__penalty': 'l2', 'model__shuffle': True}",-81003593905869.75,-42149239189701.0,-233210687526763.2,-194306867447493.25,-285618215649891.8,-272343084337512.7,-31690424900699.027,-7958747365677.715,-116355761181232.53,-96782421573347.61,-136141904307818.84,97394039186948.34,2911,-85399911823273.64,-114504669838880.55,-172264436119961.88,-121542838806505.75,-126524768377061.17,-229361654977108.06,-154959903033792.72,-229087974521909.56,-119416739183238.81,-95328028499633.48,-144839092518136.56,48503074930068.586
0,20,0.0034058094024658203,0.0019310476903747808,0.0018314361572265626,0.0008967553504256785,1e-05,False,False,optimal,squared_error,1000,l2,False,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'optimal', 'model__loss': 'squared_error', 'model__max_iter': 1000, 'model__penalty': 'l2', 'model__shuffle': False}",-198193460606169.94,-78619320922368.73,-37378773896766.59,-251046174385568.03,-44372161399066.234,-463751315197406.1,-162660749099465.75,-2825211264961.673,-8371230427401.588,-128341227371178.6,-137555962457035.3,134427970340637.9,2915,-182730772228014.8,-165864283731087.4,-123318042331009.3,-123873379420177.47,-270431205984203.44,-231214975804043.9,-179140961243472.0,-199986248657500.28,-130044260649511.97,-111238241108610.25,-171784237115763.06,49315362800895.484
0,20,0.0026248693466186523,0.00022970271552891016,0.0015283346176147461,3.4596343226577204e-05,1e-05,False,False,optimal,squared_error,5000,l1,True,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'optimal', 'model__loss': 'squared_error', 'model__max_iter': 5000, 'model__penalty': 'l1', 'model__shuffle': True}",-108266615022161.73,-137860613300962.44,-873833226900395.5,-164266202505579.28,-158939591464824.03,-157736440190877.75,-50820602956591.64,-81822293525618.52,-76671317989555.61,-356240133017911.25,-216645703687447.78,233269632863597.7,2939,-153639424288493.25,-195307199332556.1,-376911001191521.06,-93165201279730.88,-158860427232077.97,-83586213141405.6,-206273876278124.38,-108799868361197.45,-370990571579216.94,-187829733799842.97,-193536351648416.66,98717812536344.11
0,20,0.002625703811645508,0.00021646865609201477,0.015105843544006348,0.029107817413335332,1e-05,False,False,optimal,squared_error,5000,l1,False,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'optimal', 'model__loss': 'squared_error', 'model__max_iter': 5000, 'model__penalty': 'l1', 'model__shuffle': False}",-198852303905362.72,-78766605904611.95,-38407412343028.29,-251907786136153.62,-45059859423404.14,-463891614096890.2,-163464574617465.06,-1920527455421.3755,-5580058435045.473,-127457134828055.16,-137530787714543.83,134817854059188.33,2912,-182939012023476.7,-166305434149444.8,-121469375428231.73,-124045614313417.19,-270445269622124.84,-231330415952688.78,-179824287225793.16,-199601330570760.8,-130511335739714.56,-111367051999235.56,-171783912702488.8,49433668877184.59
0,20,0.00781559944152832,0.013082524059119822,0.0027938604354858397,0.003712364074552584,1e-05,False,False,optimal,squared_error,5000,l2,True,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'optimal', 'model__loss': 'squared_error', 'model__max_iter': 5000, 'model__penalty': 'l2', 'model__shuffle': True}",-61930374430788.56,-178604759795547.7,-359754222652144.1,-94828773220621.16,-14923182274440.523,-262789507641519.44,-38756285515314.65,-120440190065580.62,-155487860201988.9,-10329395565322.234,-129784455136326.8,107369766379363.77,2909,-138366832305575.73,-223385832327145.16,-217708517434263.66,-81101516760527.25,-240523198123706.8,-207575702404494.62,-78430684991041.03,-130020548991733.58,-163529705672221.97,-69829571607569.03,-155047211061827.88,61837382424658.76
0,20,0.008375859260559082,0.015402348065436576,0.0026134490966796876,0.002707655080791124,1e-05,False,False,optimal,squared_error,5000,l2,False,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'optimal', 'model__loss': 'squared_error', 'model__max_iter': 5000, 'model__penalty': 'l2', 'model__shuffle': False}",-198193460606169.94,-78619320922368.73,-37378773896766.59,-251046174385568.03,-44372161399066.234,-463751315197406.1,-162660749099465.75,-2825211264961.673,-8371230427401.588,-128341227371178.6,-137555962457035.3,134427970340637.9,2915,-182730772228014.8,-165864283731087.4,-123318042331009.3,-123873379420177.47,-270431205984203.44,-231214975804043.9,-179140961243472.0,-199986248657500.28,-130044260649511.97,-111238241108610.25,-171784237115763.06,49315362800895.484
0,20,0.003748512268066406,0.003343369632376633,0.009035944938659668,0.02247435868915018,1e-05,False,False,optimal,squared_error,15000,l1,True,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'optimal', 'model__loss': 'squared_error', 'model__max_iter': 15000, 'model__penalty': 'l1', 'model__shuffle': True}",-255574585657126.22,-23928593903147.4,-67714477946965.67,-461733354117730.3,-240170614670217.16,-352988228751253.0,-150203722943355.97,-16412287582315.012,-136522954834042.34,-60535912703644.24,-176578473310979.72,141170309973909.25,2922,-172051937460930.6,-209621764721432.34,-110536940028093.12,-289124447974973.56,-233690691914236.2,-175874675862818.16,-153944989962430.12,-151081107009637.2,-197092629780239.94,-117490158498193.48,-181050934321298.5,51261438484557.71
0,20,0.0026679039001464844,0.00020476389195498568,0.0015554428100585938,3.317601167587891e-05,1e-05,False,False,optimal,squared_error,15000,l1,False,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'optimal', 'model__loss': 'squared_error', 'model__max_iter': 15000, 'model__penalty': 'l1', 'model__shuffle': False}",-198852303905362.72,-78766605904611.95,-38407412343028.29,-251907786136153.62,-45059859423404.14,-463891614096890.2,-163464574617465.06,-1920527455421.3755,-5580058435045.473,-127457134828055.16,-137530787714543.83,134817854059188.33,2912,-182939012023476.7,-166305434149444.8,-121469375428231.73,-124045614313417.19,-270445269622124.84,-231330415952688.78,-179824287225793.16,-199601330570760.8,-130511335739714.56,-111367051999235.56,-171783912702488.8,49433668877184.59
0,20,0.003464508056640625,0.0024330813338410673,0.002574729919433594,0.0031322443224636844,1e-05,False,False,optimal,squared_error,15000,l2,True,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'optimal', 'model__loss': 'squared_error', 'model__max_iter': 15000, 'model__penalty': 'l2', 'model__shuffle': True}",-7792366813236.387,-96567025194191.67,-423456036070952.44,-155663387969059.84,-423500977546016.0,-44026522592294.91,-25602551533576.15,-48390444540409.15,-48834399851681.75,-290845393007605.44,-156467910511902.38,154717266541004.34,2920,-60099950712618.516,-163921905458232.22,-166711956324100.75,-100867746555757.98,-188970580035459.62,-86017436392165.81,-204542916154692.53,-181191120918328.25,-123853124788419.94,-172166145443676.1,-144834288278345.2,46300699474551.664
0,20,0.009361767768859863,0.018561905758626648,0.005322670936584473,0.011243611817662652,1e-05,False,False,optimal,squared_error,15000,l2,False,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'optimal', 'model__loss': 'squared_error', 'model__max_iter': 15000, 'model__penalty': 'l2', 'model__shuffle': False}",-198193460606169.94,-78619320922368.73,-37378773896766.59,-251046174385568.03,-44372161399066.234,-463751315197406.1,-162660749099465.75,-2825211264961.673,-8371230427401.588,-128341227371178.6,-137555962457035.3,134427970340637.9,2915,-182730772228014.8,-165864283731087.4,-123318042331009.3,-123873379420177.47,-270431205984203.44,-231214975804043.9,-179140961243472.0,-199986248657500.28,-130044260649511.97,-111238241108610.25,-171784237115763.06,49315362800895.484
0,20,0.007631683349609375,0.004642816162987038,0.00160980224609375,6.896366099570017e-05,1e-05,False,False,optimal,huber,1000,l1,True,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'optimal', 'model__loss': 'huber', 'model__max_iter': 1000, 'model__penalty': 'l1', 'model__shuffle': True}",-1116890.4395889966,-377962.4350712942,-1054061.4426273943,-1466176.6592805965,-15068466.106872102,-1608713.8226034867,-2805539.871963945,-51022.919308432385,-1763409.74584997,-8176316.630576624,-3348856.0073742843,4471965.0005318755,160,-5637106.35633385,-4755360.923874648,-13004429.969976056,-6267033.514929677,-9538436.021603059,-8785955.977828806,-3784979.1635504565,-5412848.8739096355,-6445282.820910872,-5570826.088672291,-6920225.971158935,2612692.4221153073
0,20,0.013570022583007813,0.017699045038690943,0.0016048192977905274,0.00012886939716962484,1e-05,False,False,optimal,huber,1000,l1,False,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'optimal', 'model__loss': 'huber', 'model__max_iter': 1000, 'model__penalty': 'l1', 'model__shuffle': False}",-1116898.9785994724,-377962.6080168313,-1054061.357444321,-1466162.822136642,-15068465.649005353,-1608733.0332747106,-2805540.908802157,-51027.44286457293,-1763414.5928965758,-8176318.594297995,-3348858.5987338633,4471963.976207615,161,-5637106.3094887845,-4755361.203836278,-13004429.545014635,-6267033.087789738,-9538436.320880825,-8785955.312693562,-3784979.8460996076,-5412848.642051548,-6445282.828655828,-5570826.728311987,-6920225.982482279,2612692.1937233494
0,20,0.005173778533935547,0.002822265255274581,0.012569236755371093,0.025459806963853054,1e-05,False,False,optimal,huber,1000,l2,True,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'optimal', 'model__loss': 'huber', 'model__max_iter': 1000, 'model__penalty': 'l2', 'model__shuffle': True}",-1125126.8926865202,-387052.53283466474,-1063289.1035676298,-1475486.479202768,-15080854.493247619,-1617561.0133811482,-2813892.113930675,-60077.78530453071,-1773349.1112184934,-8185111.624293617,-3358180.1149667664,4472814.78300148,188,-5646926.946740175,-4764073.818890075,-13015581.678304307,-6275960.753514711,-9548268.211103715,-8795770.82513075,-3793320.5778073478,-5421669.732130624,-6454742.842379806,-5579998.533416015,-6929631.391941753,2613392.4990319996
0,20,0.004564046859741211,0.0008234770432068277,0.0015502214431762696,5.6404560330954274e-05,1e-05,False,False,optimal,huber,1000,l2,False,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'optimal', 'model__loss': 'huber', 'model__max_iter': 1000, 'model__penalty': 'l2', 'model__shuffle': False}",-1125126.8926865202,-387052.53283466474,-1063289.1035676298,-1475486.479202768,-15080854.493247619,-1617561.0133811482,-2813892.113930675,-60077.78530453071,-1773349.1112184934,-8185111.624293617,-3358180.1149667664,4472814.78300148,188,-5646926.946740175,-4764073.818890075,-13015581.678304307,-6275960.753514711,-9548268.211103715,-8795770.82513075,-3793320.5778073478,-5421669.732130624,-6454742.842379806,-5579998.533416015,-6929631.391941753,2613392.4990319996
0,20,0.06540439128875733,0.041318095424765264,0.0019219160079956056,0.00014460413882715078,1e-05,False,False,optimal,huber,5000,l1,True,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'optimal', 'model__loss': 'huber', 'model__max_iter': 5000, 'model__penalty': 'l1', 'model__shuffle': True}",-1099026.7078928803,-358269.4138060626,-1034067.3531473211,-1446838.9204955087,-15042734.770138945,-1590315.981436197,-2788192.5522076525,-32216.26038053773,-1742765.3570921507,-8158050.220884655,-3329247.7537481906,4470335.481251907,142,-5615828.403451471,-4736481.119040088,-12980267.00562895,-6248490.871297313,-9518014.099885333,-8765570.770531865,-3767653.1080505326,-5394529.063000877,-6425634.089401881,-5551774.848577802,-6900424.337886612,2611113.6673521004
0,20,0.054657721519470216,0.04789753367555447,0.0017973423004150391,0.00016419415856968946,1e-05,False,False,optimal,huber,5000,l1,False,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'optimal', 'model__loss': 'huber', 'model__max_iter': 5000, 'model__penalty': 'l1', 'model__shuffle': False}",-1099033.48059073,-358268.81265470025,-1034066.261165388,-1446832.309234148,-15042735.778840125,-1590332.0496180458,-2788193.4804625856,-32218.905305605476,-1742768.349832583,-8158051.203187466,-3329250.0630891374,4470334.950635281,143,-5615828.016917424,-4736481.577395777,-12980266.136907615,-6248490.875340449,-9518014.411237283,-8765569.776169544,-3767654.045916815,-5394528.204814307,-6425634.1552719185,-5551775.574619684,-6900424.27745908,2611113.304460562
0,20,0.046228885650634766,0.05821410849231497,0.008406543731689453,0.017418645052880908,1e-05,False,False,optimal,huber,5000,l2,True,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'optimal', 'model__loss': 'huber', 'model__max_iter': 5000, 'model__penalty': 'l2', 'model__shuffle': True}",-1122726.577692395,-384405.44877723145,-1060601.585554077,-1473007.194934154,-15077555.567200448,-1615203.2139615696,-2811667.9273723285,-57666.54359644746,-1770702.2835023198,-8182769.726438424,-3355630.6069029397,4472625.772164124,172,-5644066.773827898,-4761536.000082319,-13012333.726162028,-6273583.46348131,-9545649.90434388,-8793157.235968472,-3791099.191994148,-5419320.882267009,-6452223.700039422,-5577555.964959229,-6927052.684312572,2613171.325961035
0,20,0.0389369010925293,0.03656457056104898,0.004033136367797852,0.004744135346387622,1e-05,False,False,optimal,huber,5000,l2,False,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'optimal', 'model__loss': 'huber', 'model__max_iter': 5000, 'model__penalty': 'l2', 'model__shuffle': False}",-1122726.577692395,-384405.44877723145,-1060601.585554077,-1473007.194934154,-15077555.567200448,-1615203.2139615696,-2811667.9273723285,-57666.54359644746,-1770702.2835023198,-8182769.726438424,-3355630.6069029397,4472625.772164124,172,-5644066.773827898,-4761536.000082319,-13012333.726162028,-6273583.46348131,-9545649.90434388,-8793157.235968472,-3791099.191994148,-5419320.882267009,-6452223.700039422,-5577555.964959229,-6927052.684312572,2613171.325961035
0,20,0.15934445858001708,0.1005273469997314,0.0019401788711547851,8.648129418245425e-05,1e-05,False,False,optimal,huber,15000,l1,True,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'optimal', 'model__loss': 'huber', 'model__max_iter': 15000, 'model__penalty': 'l1', 'model__shuffle': True}",-1085433.2536818287,-343278.1052865037,-1018847.1168769392,-1432198.4780283535,-15023254.630013952,-1576391.528303294,-2775057.6822358,-17976.892986555817,-1727134.6887580748,-8144219.642264732,-3314379.2018436035,4469115.329115929,115,-5599631.344470001,-4722109.653449351,-12961872.885985948,-6234452.600793566,-9502551.780004878,-8750135.997844273,-3754534.7957742875,-5380657.91612495,-6410757.310064052,-5537350.37124551,-6885405.465575682,2609906.0201725583
0,20,0.16828348636627197,0.0929148113802203,0.004560542106628418,0.007799671507601019,1e-05,False,False,optimal,huber,15000,l1,False,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'optimal', 'model__loss': 'huber', 'model__max_iter': 15000, 'model__penalty': 'l1', 'model__shuffle': False}",-1085433.8037680753,-343277.7261950329,-1018846.4592302433,-1432197.6552917087,-15023254.136732858,-1576399.6291115142,-2775058.977229035,-17977.57291016446,-1727135.11460248,-8144220.557209357,-3314380.163228047,4469114.969021192,116,-5599630.804082911,-4722110.126310743,-12961872.713676086,-6234451.995716239,-9502552.234351404,-8750135.290728685,-3754535.974559091,-5380657.267833467,-6410757.4699093485,-5537351.227168097,-6885405.510433607,2609905.8264652994
0,20,0.13355696201324463,0.052421792379371376,0.011902618408203124,0.02964154871490143,1e-05,False,False,optimal,huber,15000,l2,True,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'optimal', 'model__loss': 'huber', 'model__max_iter': 15000, 'model__penalty': 'l2', 'model__shuffle': True}",-1122205.7004100613,-383831.0216902346,-1060018.384148202,-1472475.9729185805,-15076848.725243596,-1614698.0218075935,-2811191.363679534,-57149.90066994273,-1770135.1629135082,-8182267.94142141,-3355082.2194902664,4472586.463082399,168,-5643446.105666761,-4760985.283960946,-13011628.908465534,-6273074.095185334,-9545088.89477674,-8792597.2372139,-3790623.2284009466,-5418817.60768305,-6451683.937863499,-5577032.60983,-6926497.790904671,2613122.8267756556
0,20,0.09210455417633057,0.0862770491359408,0.0018816709518432618,0.0001359071247867463,1e-05,False,False,optimal,huber,15000,l2,False,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'optimal', 'model__loss': 'huber', 'model__max_iter': 15000, 'model__penalty': 'l2', 'model__shuffle': False}",-1122205.7004100613,-383831.0216902346,-1060018.384148202,-1472475.9729185805,-15076848.725243596,-1614698.0218075935,-2811191.363679534,-57149.90066994273,-1770135.1629135082,-8182267.94142141,-3355082.2194902664,4472586.463082399,168,-5643446.105666761,-4760985.283960946,-13011628.908465534,-6273074.095185334,-9545088.89477674,-8792597.2372139,-3790623.2284009466,-5418817.60768305,-6451683.937863499,-5577032.60983,-6926497.790904671,2613122.8267756556
0,20,0.016402792930603028,0.02969252994700797,0.017633628845214844,0.037683864282952804,1e-05,False,False,invscaling,squared_error,1000,l1,True,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'invscaling', 'model__loss': 'squared_error', 'model__max_iter': 1000, 'model__penalty': 'l1', 'model__shuffle': True}",-3322313.6624301784,-1345315.554320161,-3590703.535003241,-19353145.276494935,-180709.0073747784,-3328455.2073322143,-2423556.3493442573,-3840256.9787629107,-6359977.146486798,-327433.49278940633,-4407186.621033887,5275803.992809531,1391,-551695.0828712548,-946960.1581427098,-1276871.8416770126,-415829.12715008995,-718341.2073208226,-487022.2065249463,-453818.6975344546,-875312.2432907604,-795313.1161271441,-588381.5003493098,-710954.5180988504,255714.03881751595
0,20,0.014655113220214844,0.027930377990262673,0.004723286628723145,0.00920897186994775,1e-05,False,False,invscaling,squared_error,1000,l1,False,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'invscaling', 'model__loss': 'squared_error', 'model__max_iter': 1000, 'model__penalty': 'l1', 'model__shuffle': False}",-3362297.1381721348,-1354629.2331050732,-3579067.709948471,-19352428.40708901,-195312.27977849543,-3352840.727568236,-2422409.0836428553,-3850179.1162983105,-6365139.801197678,-339934.1571013341,-4417423.76539016,5271926.961228026,1433,-556491.6102555384,-945329.564003933,-1270767.1633959536,-416338.89435944974,-721239.6116358074,-482565.8118165138,-453118.1113418592,-878260.5479204011,-796982.90686225,-590531.9169537106,-711162.6138545417,254483.62888407178
0,20,0.004268860816955567,0.00018558862547644748,0.01974465847015381,0.05465579024176815,1e-05,False,False,invscaling,squared_error,1000,l2,True,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'invscaling', 'model__loss': 'squared_error', 'model__max_iter': 1000, 'model__penalty': 'l2', 'model__shuffle': True}",-3335090.7155758897,-1345113.2994828427,-3593287.963928661,-19358589.608969413,-198611.18809352256,-3335925.2816722337,-2416233.1362575367,-3837902.7415456166,-6358776.506927198,-326142.8085809853,-4410567.32510339,5275829.416546455,1400,-551709.238961864,-947552.2819525973,-1276377.7478164677,-416198.13373675506,-716166.5426767608,-487437.3488850848,-454883.09549359634,-874931.4984110942,-795041.3200777218,-589073.6031571898,-710937.0811169131,255400.85629242318
0,20,0.020775651931762694,0.02216739480939231,0.0028577566146850584,0.003660434932182189,1e-05,False,False,invscaling,squared_error,1000,l2,False,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'invscaling', 'model__loss': 'squared_error', 'model__max_iter': 1000, 'model__penalty': 'l2', 'model__shuffle': False}",-3362236.489676254,-1354724.3741784259,-3579050.315717047,-19351863.343469013,-194961.77747183293,-3352506.520270208,-2422195.473217627,-3850391.2907693777,-6365159.684838072,-339874.7977720797,-4417296.4067379935,5271808.794680627,1425,-556631.1022725534,-945377.5256071367,-1270917.9681365942,-416463.07067880925,-721378.8630960308,-482750.2971351611,-453164.74962541007,-878309.7499745553,-797095.3632938042,-590590.9175628881,-711267.9607382943,254481.82095884075
